gamma,replicate,individual,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.9,29,161,1,0,5,0
-0.9,29,162,1,1,4,0
-0.9,29,163,0,2,2,2
-0.9,29,164,0,0,3,0
-0.9,29,165,3,0,3,0
-0.9,29,166,0,1,0,1
-0.9,29,167,0,0,0,2
-0.9,29,168,3,1,0,1
-0.9,29,169,3,1,0,0
-0.9,29,170,0,1,0,3
-0.9,29,171,0,0,0,1
-0.9,29,172,1,1,4,0
-0.9,29,173,0,0,0,0
-0.9,29,174,1,0,1,1
-0.9,29,175,1,1,1,0
-0.9,29,176,2,1,1,0
-0.9,29,177,1,0,1,1
-0.9,29,178,0,0,0,2
-0.9,29,179,2,0,2,0
-0.9,29,180,0,0,0,4
-0.9,29,181,0,0,0,0
-0.9,29,182,1,2,0,0
-0.9,29,183,1,1,1,0
-0.9,29,184,0,0,0,4
-0.9,29,185,1,0,3,0
-0.9,29,186,0,3,1,2
-0.9,29,187,0,2,0,1
-0.9,29,188,0,0,0,1
-0.9,29,189,1,1,2,1
-0.9,29,190,1,0,2,0
-0.9,29,191,0,2,0,2
-0.9,29,192,0,0,0,0
-0.9,29,193,0,0,3,0
-0.9,29,194,1,0,1,0
-0.9,29,195,2,0,0,0
-0.9,29,196,2,1,3,0
-0.9,29,197,0,1,1,0
-0.9,29,198,1,0,5,0
-0.9,29,199,0,1,1,1
-0.9,30,0,0,0,2,0
-0.9,30,1,0,1,0,1
-0.9,30,2,0,0,0,4
-0.9,30,3,0,1,0,1
-0.9,30,4,0,0,1,2
-0.9,30,5,1,1,1,1
-0.9,30,6,0,4,0,1
-0.9,30,7,0,2,0,2
-0.9,30,8,1,2,1,0
-0.9,30,9,0,1,0,3
-0.9,30,10,0,3,0,0
-0.9,30,11,1,1,2,2
-0.9,30,12,0,0,0,1
-0.9,30,13,1,3,3,0
-0.9,30,14,0,1,0,0
-0.9,30,15,1,1,3,0
-0.9,30,16,0,2,4,0
-0.9,30,17,1,0,2,0
-0.9,30,18,0,3,0,2
-0.9,30,19,0,2,5,0
-0.9,30,20,0,3,0,1
-0.9,30,21,2,1,5,0
-0.9,30,22,0,1,0,0
-0.9,30,23,0,1,0,4
-0.9,30,24,0,2,0,0
-0.9,30,25,0,1,0,0
-0.9,30,26,2,0,2,0
-0.9,30,27,0,3,3,0
-0.9,30,28,0,2,0,1
-0.9,30,29,0,1,0,1
-0.9,30,30,1,0,1,0
-0.9,30,31,0,1,3,0
-0.9,30,32,0,4,0,2
-0.9,30,33,0,0,0,2
-0.9,30,34,1,0,2,0
-0.9,30,35,0,1,0,0
-0.9,30,36,0,1,1,0
-0.9,30,37,1,0,3,0
-0.9,30,38,0,2,0,2
-0.9,30,39,0,1,0,5
-0.9,30,40,0,2,0,3
-0.9,30,41,0,0,3,0
-0.9,30,42,0,0,0,1
-0.9,30,43,0,4,0,1
-0.9,30,44,0,2,0,2
-0.9,30,45,1,0,1,0
-0.9,30,46,3,0,2,1
-0.9,30,47,1,1,0,0
-0.9,30,48,1,0,0,0
-0.9,30,49,1,0,1,0
-0.9,30,50,0,0,0,4
-0.9,30,51,1,0,2,0
-0.9,30,52,0,1,0,1
-0.9,30,53,1,1,0,0
-0.9,30,54,1,0,0,0
-0.9,30,55,1,0,0,1
-0.9,30,56,0,1,2,0
-0.9,30,57,0,4,0,3
-0.9,30,58,0,0,0,0
-0.9,30,59,0,1,1,0
-0.9,30,60,0,1,0,0
-0.9,30,61,0,0,3,0
-0.9,30,62,0,0,0,1
-0.9,30,63,0,1,0,1
-0.9,30,64,4,0,1,2
-0.9,30,65,1,0,2,2
-0.9,30,66,0,1,0,3
-0.9,30,67,0,3,0,0
-0.9,30,68,2,1,0,0
-0.9,30,69,0,0,2,0
-0.9,30,70,2,0,0,2
-0.9,30,71,0,0,0,0
-0.9,30,72,0,1,2,0
-0.9,30,73,1,0,1,0
-0.9,30,74,1,4,3,0
-0.9,30,75,0,2,0,0
-0.9,30,76,0,2,0,1
-0.9,30,77,4,1,3,0
-0.9,30,78,0,1,0,1
-0.9,30,79,1,2,3,0
-0.9,30,80,0,1,0,1
-0.9,30,81,2,0,7,1
-0.9,30,82,0,2,0,1
-0.9,30,83,1,1,2,1
-0.9,30,84,0,0,6,0
-0.9,30,85,0,0,0,1
-0.9,30,86,1,2,0,0
-0.9,30,87,1,1,2,0
-0.9,30,88,0,1,0,3
-0.9,30,89,1,2,0,1
-0.9,30,90,0,0,1,0
-0.9,30,91,1,0,1,0
-0.9,30,92,0,2,1,1
-0.9,30,93,1,0,1,0
-0.9,30,94,0,1,0,2
-0.9,30,95,1,0,1,0
-0.9,30,96,1,2,1,1
-0.9,30,97,0,3,0,1
-0.9,30,98,0,0,1,1
-0.9,30,99,0,2,1,3
-0.9,30,100,1,2,1,0
-0.9,30,101,2,0,3,0
-0.9,30,102,0,3,2,0
-0.9,30,103,1,2,1,0
-0.9,30,104,0,1,0,1
-0.9,30,105,0,0,0,0
-0.9,30,106,0,1,0,3
-0.9,30,107,0,0,0,1
-0.9,30,108,1,1,1,0
-0.9,30,109,0,2,0,2
-0.9,30,110,2,0,1,0
-0.9,30,111,0,1,4,0
-0.9,30,112,0,0,0,0
-0.9,30,113,1,1,0,1
-0.9,30,114,2,1,2,1
-0.9,30,115,0,1,5,0
-0.9,30,116,2,2,2,1
-0.9,30,117,1,0,2,0
-0.9,30,118,1,2,6,0
-0.9,30,119,1,2,4,1
-0.9,30,120,0,2,3,3
-0.9,30,121,0,1,0,3
-0.9,30,122,0,0,0,1
-0.9,30,123,2,1,0,0
-0.9,30,124,0,2,0,0
-0.9,30,125,0,1,0,3
-0.9,30,126,0,1,3,1
-0.9,30,127,3,0,3,0
-0.9,30,128,0,1,1,0
-0.9,30,129,0,3,0,1
-0.9,30,130,0,2,1,1
-0.9,30,131,0,1,3,0
-0.9,30,132,0,3,0,0
-0.9,30,133,0,1,2,1
-0.9,30,134,1,1,0,1
-0.9,30,135,0,0,0,0
-0.9,30,136,0,0,0,0
-0.9,30,137,0,1,0,1
-0.9,30,138,0,1,1,0
-0.9,30,139,0,1,1,2
-0.9,30,140,0,1,2,0
-0.9,30,141,0,2,0,1
-0.9,30,142,0,0,0,0
-0.9,30,143,1,0,2,0
-0.9,30,144,1,1,0,0
-0.9,30,145,0,0,0,0
-0.9,30,146,0,0,1,0
-0.9,30,147,1,1,1,1
-0.9,30,148,3,1,0,0
-0.9,30,149,0,0,0,1
-0.9,30,150,0,0,0,2
-0.9,30,151,0,2,0,1
-0.9,30,152,0,1,1,0
-0.9,30,153,0,0,0,0
-0.9,30,154,0,1,3,0
-0.9,30,155,0,2,0,1
-0.9,30,156,1,0,1,0
-0.9,30,157,0,1,2,0
-0.9,30,158,0,2,0,0
-0.9,30,159,0,0,0,1
-0.9,30,160,0,2,0,1
-0.9,30,161,2,1,3,0
-0.9,30,162,0,1,0,2
-0.9,30,163,0,0,0,0
-0.9,30,164,0,0,0,2
-0.9,30,165,0,1,0,0
-0.9,30,166,1,3,2,3
-0.9,30,167,0,1,0,1
-0.9,30,168,0,0,0,1
-0.9,30,169,0,3,0,2
-0.9,30,170,0,1,0,3
-0.9,30,171,0,2,1,1
-0.9,30,172,0,0,0,4
-0.9,30,173,0,1,3,0
-0.9,30,174,0,1,0,0
-0.9,30,175,1,1,0,1
-0.9,30,176,0,0,0,0
-0.9,30,177,0,0,1,0
-0.9,30,178,1,0,1,0
-0.9,30,179,0,2,2,0
-0.9,30,180,1,1,2,1
-0.9,30,181,0,2,0,1
-0.9,30,182,0,2,0,0
-0.9,30,183,0,2,1,0
-0.9,30,184,1,0,3,0
-0.9,30,185,0,0,1,1
-0.9,30,186,0,2,0,2
-0.9,30,187,0,0,0,1
-0.9,30,188,1,0,2,0
-0.9,30,189,0,2,0,1
-0.9,30,190,3,1,1,1
-0.9,30,191,2,0,0,2
-0.9,30,192,0,1,0,2
-0.9,30,193,0,4,3,0
-0.9,30,194,0,0,0,0
-0.9,30,195,0,2,0,1
-0.9,30,196,0,0,5,1
-0.9,30,197,0,1,0,3
-0.9,30,198,0,0,3,0
-0.9,30,199,0,2,6,1
-0.9,31,0,1,0,3,1
-0.9,31,1,1,0,3,0
-0.9,31,2,1,0,0,0
-0.9,31,3,3,1,1,0
-0.9,31,4,0,1,1,1
-0.9,31,5,1,0,6,0
-0.9,31,6,2,0,4,0
-0.9,31,7,3,0,0,0
-0.9,31,8,2,0,3,0
-0.9,31,9,2,0,2,0
-0.9,31,10,0,3,1,2
-0.9,31,11,1,2,0,0
-0.9,31,12,0,0,2,1
-0.9,31,13,0,2,0,1
-0.9,31,14,0,0,0,1
-0.9,31,15,2,1,0,1
-0.9,31,16,0,0,1,2
-0.9,31,17,1,0,1,0
-0.9,31,18,0,0,0,0
-0.9,31,19,1,1,0,0
-0.9,31,20,2,1,3,1
-0.9,31,21,3,0,3,0
-0.9,31,22,0,0,0,0
-0.9,31,23,1,2,1,0
-0.9,31,24,0,0,0,3
-0.9,31,25,1,0,6,1
-0.9,31,26,1,3,2,0
-0.9,31,27,0,2,1,0
-0.9,31,28,1,0,1,0
-0.9,31,29,0,2,1,0
-0.9,31,30,2,0,1,0
-0.9,31,31,0,2,3,0
-0.9,31,32,0,1,5,0
-0.9,31,33,1,2,1,1
-0.9,31,34,1,1,1,0
-0.9,31,35,1,0,3,0
-0.9,31,36,0,0,2,0
-0.9,31,37,0,0,0,1
-0.9,31,38,3,0,4,1
-0.9,31,39,2,1,0,2
-0.9,31,40,0,2,1,3
-0.9,31,41,1,0,1,0
-0.9,31,42,1,1,2,1
-0.9,31,43,0,4,0,3
-0.9,31,44,1,2,1,0
-0.9,31,45,0,0,0,2
-0.9,31,46,0,1,0,2
-0.9,31,47,0,1,3,1
-0.9,31,48,2,1,4,1
-0.9,31,49,0,2,1,1
-0.9,31,50,0,3,0,0
-0.9,31,51,0,0,2,0
-0.9,31,52,1,0,0,0
-0.9,31,53,0,1,1,1
-0.9,31,54,0,1,0,0
-0.9,31,55,1,1,2,1
-0.9,31,56,0,0,2,0
-0.9,31,57,0,1,2,0
-0.9,31,58,1,1,2,0
-0.9,31,59,0,1,3,1
-0.9,31,60,0,1,1,2
-0.9,31,61,0,1,2,1
-0.9,31,62,0,0,0,2
-0.9,31,63,2,0,1,0
-0.9,31,64,0,0,4,0
-0.9,31,65,0,0,1,0
-0.9,31,66,3,0,1,0
-0.9,31,67,0,2,0,2
-0.9,31,68,0,1,0,1
-0.9,31,69,1,0,1,1
-0.9,31,70,0,1,1,0
-0.9,31,71,0,1,1,0
-0.9,31,72,2,0,1,0
-0.9,31,73,0,1,0,0
-0.9,31,74,0,1,2,0
-0.9,31,75,0,3,0,0
-0.9,31,76,0,0,1,0
-0.9,31,77,2,1,3,0
-0.9,31,78,1,2,1,1
-0.9,31,79,0,0,2,0
-0.9,31,80,0,2,0,2
-0.9,31,81,0,2,0,0
-0.9,31,82,0,0,0,2
-0.9,31,83,1,1,4,0
-0.9,31,84,0,1,0,2
-0.9,31,85,0,1,5,1
-0.9,31,86,2,1,1,1
-0.9,31,87,2,0,3,0
-0.9,31,88,3,0,1,0
-0.9,31,89,0,1,3,2
-0.9,31,90,2,0,2,0
-0.9,31,91,1,0,2,0
-0.9,31,92,0,1,3,0
-0.9,31,93,0,0,0,1
-0.9,31,94,1,1,0,1
-0.9,31,95,1,0,0,0
-0.9,31,96,0,3,3,0
-0.9,31,97,2,0,1,1
-0.9,31,98,0,2,0,1
-0.9,31,99,2,0,1,0
-0.9,31,100,0,0,0,0
-0.9,31,101,2,2,3,1
-0.9,31,102,0,2,1,0
-0.9,31,103,0,2,2,3
-0.9,31,104,0,1,0,0
-0.9,31,105,0,1,1,0
-0.9,31,106,0,0,2,4
-0.9,31,107,0,0,0,0
-0.9,31,108,0,0,0,2
-0.9,31,109,1,0,3,1
-0.9,31,110,1,0,0,0
-0.9,31,111,0,0,4,0
-0.9,31,112,1,0,1,0
-0.9,31,113,0,0,0,3
-0.9,31,114,0,2,2,0
-0.9,31,115,0,3,0,0
-0.9,31,116,0,0,2,1
-0.9,31,117,2,2,1,0
-0.9,31,118,1,1,1,2
-0.9,31,119,2,0,5,0
-0.9,31,120,1,1,2,1
-0.9,31,121,1,1,1,0
-0.9,31,122,0,4,1,0
-0.9,31,123,1,0,1,0
-0.9,31,124,0,3,0,0
-0.9,31,125,3,0,0,0
-0.9,31,126,2,0,1,0
-0.9,31,127,0,2,1,0
-0.9,31,128,1,1,1,1
-0.9,31,129,1,0,1,0
-0.9,31,130,0,0,1,0
-0.9,31,131,2,0,0,0
-0.9,31,132,0,0,1,0
-0.9,31,133,0,2,0,2
-0.9,31,134,1,1,3,1
-0.9,31,135,0,0,2,0
-0.9,31,136,1,0,2,0
-0.9,31,137,0,0,0,2
-0.9,31,138,0,0,2,0
-0.9,31,139,2,0,0,0
-0.9,31,140,0,1,1,1
-0.9,31,141,1,2,0,0
-0.9,31,142,2,1,0,1
-0.9,31,143,3,1,7,0
-0.9,31,144,3,1,0,1
-0.9,31,145,0,0,4,0
-0.9,31,146,1,0,0,2
-0.9,31,147,1,1,1,0
-0.9,31,148,0,2,0,1
-0.9,31,149,1,0,2,0
-0.9,31,150,0,0,0,0
-0.9,31,151,0,0,2,0
-0.9,31,152,0,1,3,1
-0.9,31,153,2,1,2,0
-0.9,31,154,1,3,0,0
-0.9,31,155,0,0,1,0
-0.9,31,156,1,0,2,0
-0.9,31,157,0,0,0,4
-0.9,31,158,0,1,0,0
-0.9,31,159,0,0,2,1
-0.9,31,160,0,1,0,1
-0.9,31,161,1,0,1,0
-0.9,31,162,0,3,1,0
-0.9,31,163,0,1,1,0
-0.9,31,164,0,0,2,0
-0.9,31,165,0,2,0,1
-0.9,31,166,0,2,1,0
-0.9,31,167,1,2,5,0
-0.9,31,168,0,0,0,1
-0.9,31,169,1,1,0,1
-0.9,31,170,2,0,1,0
-0.9,31,171,4,0,2,0
-0.9,31,172,0,1,0,1
-0.9,31,173,0,0,3,0
-0.9,31,174,2,0,2,0
-0.9,31,175,1,0,3,0
-0.9,31,176,0,1,0,2
-0.9,31,177,1,0,1,0
-0.9,31,178,0,4,0,0
-0.9,31,179,0,3,6,0
-0.9,31,180,2,1,3,0
-0.9,31,181,2,0,1,0
-0.9,31,182,1,0,1,0
-0.9,31,183,1,3,2,0
-0.9,31,184,2,1,1,1
-0.9,31,185,1,0,1,0
-0.9,31,186,0,2,0,1
-0.9,31,187,0,1,0,1
-0.9,31,188,1,2,6,0
-0.9,31,189,0,1,0,0
-0.9,31,190,0,3,3,1
-0.9,31,191,3,1,0,3
-0.9,31,192,1,1,2,0
-0.9,31,193,1,0,3,0
-0.9,31,194,1,1,1,0
-0.9,31,195,3,1,0,1
-0.9,31,196,0,1,0,0
-0.9,31,197,0,0,2,0
-0.9,31,198,2,2,1,0
-0.9,31,199,0,0,0,3
-0.9,32,0,1,2,1,0
-0.9,32,1,0,1,0,3
-0.9,32,2,0,3,1,1
-0.9,32,3,1,2,3,0
-0.9,32,4,0,4,0,1
-0.9,32,5,0,3,0,1
-0.9,32,6,0,3,0,3
-0.9,32,7,0,0,0,2
-0.9,32,8,0,1,0,2
-0.9,32,9,0,2,0,0
-0.9,32,10,0,3,0,0
-0.9,32,11,0,0,0,0
-0.9,32,12,0,2,0,0
-0.9,32,13,0,2,0,2
-0.9,32,14,2,0,3,0
-0.9,32,15,1,2,1,1
-0.9,32,16,0,0,0,0
-0.9,32,17,0,3,0,3
-0.9,32,18,0,1,2,0
-0.9,32,19,0,1,0,2
-0.9,32,20,0,0,2,1
-0.9,32,21,0,2,0,0
-0.9,32,22,0,1,0,4
-0.9,32,23,0,1,0,0
-0.9,32,24,0,2,0,0
-0.9,32,25,0,1,0,2
-0.9,32,26,0,2,0,1
-0.9,32,27,1,0,3,0
-0.9,32,28,0,0,0,1
-0.9,32,29,2,1,2,2
-0.9,32,30,0,3,0,2
-0.9,32,31,0,2,0,1
-0.9,32,32,0,0,0,1
-0.9,32,33,0,2,0,2
-0.9,32,34,1,2,0,2
-0.9,32,35,1,1,0,0
-0.9,32,36,0,1,4,1
-0.9,32,37,1,0,1,0
-0.9,32,38,0,1,0,1
-0.9,32,39,0,1,0,2
-0.9,32,40,0,2,0,1
-0.9,32,41,0,1,0,0
-0.9,32,42,3,0,0,0
-0.9,32,43,3,1,3,0
-0.9,32,44,0,2,0,0
-0.9,32,45,0,2,3,1
-0.9,32,46,0,1,2,1
-0.9,32,47,0,0,0,0
-0.9,32,48,0,1,0,1
-0.9,32,49,0,0,2,2
-0.9,32,50,0,1,2,0
-0.9,32,51,0,0,0,0
-0.9,32,52,0,0,0,0
-0.9,32,53,0,0,2,0
-0.9,32,54,0,3,0,0
-0.9,32,55,2,0,0,0
-0.9,32,56,0,0,2,0
-0.9,32,57,0,0,4,1
-0.9,32,58,0,1,0,5
-0.9,32,59,0,1,1,1
-0.9,32,60,0,0,0,1
-0.9,32,61,0,0,0,2
-0.9,32,62,0,1,0,1
-0.9,32,63,1,3,0,2
-0.9,32,64,0,0,0,2
-0.9,32,65,0,4,0,0
-0.9,32,66,0,0,0,0
-0.9,32,67,0,0,1,0
-0.9,32,68,1,0,1,0
-0.9,32,69,0,0,1,0
-0.9,32,70,0,1,0,3
-0.9,32,71,1,0,0,0
-0.9,32,72,1,2,2,1
-0.9,32,73,0,1,0,2
-0.9,32,74,1,0,1,0
-0.9,32,75,0,0,0,1
-0.9,32,76,0,0,0,2
-0.9,32,77,1,1,2,1
-0.9,32,78,0,1,1,0
-0.9,32,79,0,2,0,4
-0.9,32,80,0,0,1,1
-0.9,32,81,2,1,1,0
-0.9,32,82,2,1,4,0
-0.9,32,83,0,1,2,0
-0.9,32,84,0,1,1,0
-0.9,32,85,0,1,0,3
-0.9,32,86,0,1,0,2
-0.9,32,87,0,0,3,1
-0.9,32,88,0,0,0,3
-0.9,32,89,0,1,0,0
-0.9,32,90,0,2,0,2
-0.9,32,91,0,0,0,1
-0.9,32,92,1,1,3,0
-0.9,32,93,0,1,0,1
-0.9,32,94,0,3,1,1
-0.9,32,95,0,0,2,4
-0.9,32,96,0,2,0,0
-0.9,32,97,0,1,0,1
-0.9,32,98,0,0,1,0
-0.9,32,99,0,1,0,0
-0.9,32,100,1,1,2,1
-0.9,32,101,0,0,0,0
-0.9,32,102,1,1,0,4
-0.9,32,103,2,0,2,0
-0.9,32,104,0,2,0,3
-0.9,32,105,0,0,2,0
-0.9,32,106,0,0,0,3
-0.9,32,107,0,1,0,0
-0.9,32,108,0,1,0,1
-0.9,32,109,0,1,0,0
-0.9,32,110,0,0,2,0
-0.9,32,111,0,4,0,1
-0.9,32,112,0,0,0,1
-0.9,32,113,1,1,0,0
-0.9,32,114,1,2,3,0
-0.9,32,115,0,0,7,0
-0.9,32,116,0,2,2,1
-0.9,32,117,1,0,0,0
-0.9,32,118,0,0,0,2
-0.9,32,119,0,0,0,1
-0.9,32,120,0,1,0,0
-0.9,32,121,0,1,0,2
-0.9,32,122,0,1,0,1
-0.9,32,123,0,1,0,3
-0.9,32,124,1,0,3,0
-0.9,32,125,0,0,0,0
-0.9,32,126,0,2,0,3
-0.9,32,127,0,1,0,2
-0.9,32,128,0,1,0,3
-0.9,32,129,2,1,2,0
-0.9,32,130,2,1,4,1
-0.9,32,131,0,0,2,1
-0.9,32,132,1,1,3,0
-0.9,32,133,0,1,0,0
-0.9,32,134,1,2,1,2
-0.9,32,135,0,2,2,0
-0.9,32,136,0,1,2,1
-0.9,32,137,0,0,2,0
-0.9,32,138,0,1,1,1
-0.9,32,139,1,0,2,1
-0.9,32,140,0,2,0,2
-0.9,32,141,0,1,0,3
-0.9,32,142,0,1,2,1
-0.9,32,143,0,0,0,0
-0.9,32,144,1,0,3,0
-0.9,32,145,0,3,0,0
-0.9,32,146,0,1,0,1
-0.9,32,147,0,3,0,0
-0.9,32,148,1,0,2,0
-0.9,32,149,0,1,0,0
-0.9,32,150,0,2,0,1
-0.9,32,151,0,1,0,4
-0.9,32,152,0,2,0,3
-0.9,32,153,0,0,6,0
-0.9,32,154,0,0,1,0
-0.9,32,155,0,1,0,0
-0.9,32,156,0,1,0,0
-0.9,32,157,0,1,1,0
-0.9,32,158,0,0,0,1
-0.9,32,159,0,2,1,0
-0.9,32,160,0,1,0,2
-0.9,32,161,0,2,3,0
-0.9,32,162,0,0,5,0
-0.9,32,163,1,0,0,1
-0.9,32,164,0,1,0,1
-0.9,32,165,0,0,0,0
-0.9,32,166,0,0,0,0
-0.9,32,167,0,1,0,2
-0.9,32,168,1,0,1,0
-0.9,32,169,0,1,0,0
-0.9,32,170,0,0,0,0
-0.9,32,171,0,3,0,0
-0.9,32,172,0,0,0,0
-0.9,32,173,0,3,0,3
-0.9,32,174,2,2,2,1
-0.9,32,175,2,1,1,0
-0.9,32,176,1,2,3,1
-0.9,32,177,0,0,1,0
-0.9,32,178,0,2,0,0
-0.9,32,179,0,2,0,0
-0.9,32,180,0,1,2,1
-0.9,32,181,1,1,0,1
-0.9,32,182,0,4,0,1
-0.9,32,183,0,2,0,4
-0.9,32,184,0,1,0,0
-0.9,32,185,0,2,1,0
-0.9,32,186,0,0,4,0
-0.9,32,187,0,1,0,2
-0.9,32,188,1,0,0,1
-0.9,32,189,0,2,0,1
-0.9,32,190,0,1,0,0
-0.9,32,191,1,1,2,0
-0.9,32,192,1,1,2,0
-0.9,32,193,0,2,0,0
-0.9,32,194,0,3,0,0
-0.9,32,195,0,3,0,2
-0.9,32,196,0,0,0,1
-0.9,32,197,2,0,2,0
-0.9,32,198,0,0,0,0
-0.9,32,199,0,2,0,2
-0.9,33,0,1,1,0,0
-0.9,33,1,3,0,2,0
-0.9,33,2,0,2,0,3
-0.9,33,3,2,2,3,1
-0.9,33,4,2,2,3,0
-0.9,33,5,0,0,1,0
-0.9,33,6,0,2,0,1
-0.9,33,7,0,1,0,0
-0.9,33,8,0,1,0,3
-0.9,33,9,0,0,0,2
-0.9,33,10,0,0,0,2
-0.9,33,11,0,0,0,2
-0.9,33,12,0,2,0,0
-0.9,33,13,0,0,2,1
-0.9,33,14,0,3,0,1
-0.9,33,15,0,1,0,0
-0.9,33,16,0,2,1,0
-0.9,33,17,1,1,0,2
-0.9,33,18,0,3,2,0
-0.9,33,19,0,0,0,1
-0.9,33,20,3,0,2,0
-0.9,33,21,0,1,0,0
-0.9,33,22,0,0,0,0
-0.9,33,23,0,4,0,1
-0.9,33,24,0,1,0,3
-0.9,33,25,0,1,0,2
-0.9,33,26,0,5,0,0
-0.9,33,27,0,1,0,1
-0.9,33,28,1,2,1,0
-0.9,33,29,2,0,4,0
-0.9,33,30,0,3,0,3
-0.9,33,31,0,0,3,0
-0.9,33,32,1,1,0,0
-0.9,33,33,0,2,0,2
-0.9,33,34,0,3,0,2
-0.9,33,35,4,1,1,0
-0.9,33,36,0,1,0,2
-0.9,33,37,0,0,1,0
-0.9,33,38,0,0,3,0
-0.9,33,39,1,1,1,0
-0.9,33,40,0,1,3,1
-0.9,33,41,1,0,2,0
-0.9,33,42,2,1,0,1
-0.9,33,43,0,1,0,0
-0.9,33,44,1,1,1,1
-0.9,33,45,0,1,0,2
-0.9,33,46,0,1,0,0
-0.9,33,47,0,1,0,0
-0.9,33,48,0,1,1,0
-0.9,33,49,0,0,0,1
-0.9,33,50,0,3,0,0
-0.9,33,51,1,2,3,0
-0.9,33,52,0,1,1,0
-0.9,33,53,0,1,0,1
-0.9,33,54,1,0,1,0
-0.9,33,55,1,0,1,0
-0.9,33,56,1,0,0,3
-0.9,33,57,0,1,0,2
-0.9,33,58,0,1,3,1
-0.9,33,59,3,0,3,1
-0.9,33,60,0,1,1,2
-0.9,33,61,1,3,0,0
-0.9,33,62,2,0,2,0
-0.9,33,63,2,1,1,2
-0.9,33,64,0,3,0,1
-0.9,33,65,0,2,0,1
-0.9,33,66,0,3,0,1
-0.9,33,67,0,1,0,4
-0.9,33,68,0,0,0,0
-0.9,33,69,1,1,2,0
-0.9,33,70,0,0,2,1
-0.9,33,71,2,0,5,0
-0.9,33,72,0,0,1,0
-0.9,33,73,0,3,0,1
-0.9,33,74,0,0,0,1
-0.9,33,75,0,0,0,0
-0.9,33,76,1,0,3,1
-0.9,33,77,0,1,4,1
-0.9,33,78,0,1,0,0
-0.9,33,79,0,1,0,0
-0.9,33,80,2,2,0,0
-0.9,33,81,0,0,0,0
-0.9,33,82,0,1,1,0
-0.9,33,83,0,0,1,2
-0.9,33,84,0,1,0,1
-0.9,33,85,0,0,1,2
-0.9,33,86,2,0,3,0
-0.9,33,87,0,1,3,0
-0.9,33,88,0,2,0,1
-0.9,33,89,0,2,2,0
-0.9,33,90,0,0,0,0
-0.9,33,91,1,0,1,0
-0.9,33,92,0,1,0,0
-0.9,33,93,0,3,0,0
-0.9,33,94,0,0,0,2
-0.9,33,95,0,1,0,2
-0.9,33,96,2,0,2,1
-0.9,33,97,0,1,0,0
-0.9,33,98,0,2,1,0
-0.9,33,99,1,0,4,0
-0.9,33,100,1,1,3,0
-0.9,33,101,1,1,1,0
-0.9,33,102,0,1,1,0
-0.9,33,103,0,4,3,1
-0.9,33,104,1,2,0,1
-0.9,33,105,1,1,1,0
-0.9,33,106,0,0,3,0
-0.9,33,107,0,2,2,1
-0.9,33,108,1,3,2,3
-0.9,33,109,0,4,0,0
-0.9,33,110,0,3,0,2
-0.9,33,111,0,0,1,0
-0.9,33,112,0,1,0,3
-0.9,33,113,0,1,0,0
-0.9,33,114,1,1,2,0
-0.9,33,115,0,0,3,0
-0.9,33,116,0,1,0,0
-0.9,33,117,3,1,3,2
-0.9,33,118,0,5,0,3
-0.9,33,119,0,0,0,2
-0.9,33,120,0,2,0,1
-0.9,33,121,0,1,0,2
-0.9,33,122,0,0,0,0
-0.9,33,123,0,1,1,0
-0.9,33,124,0,1,0,3
-0.9,33,125,0,2,0,1
-0.9,33,126,0,1,0,0
-0.9,33,127,0,0,1,0
-0.9,33,128,0,0,0,1
-0.9,33,129,2,1,0,0
-0.9,33,130,0,0,1,0
-0.9,33,131,0,1,0,3
-0.9,33,132,0,0,2,0
-0.9,33,133,0,0,0,0
-0.9,33,134,0,1,0,3
-0.9,33,135,0,1,0,1
-0.9,33,136,0,1,0,3
-0.9,33,137,3,0,4,0
-0.9,33,138,0,1,0,1
-0.9,33,139,5,1,2,1
-0.9,33,140,1,2,1,0
-0.9,33,141,0,2,0,1
-0.9,33,142,0,1,0,0
-0.9,33,143,0,0,1,2
-0.9,33,144,0,0,1,0
-0.9,33,145,0,1,0,1
-0.9,33,146,0,0,1,0
-0.9,33,147,1,1,2,1
-0.9,33,148,1,1,4,0
-0.9,33,149,0,1,0,1
-0.9,33,150,0,0,2,0
-0.9,33,151,0,1,0,2
-0.9,33,152,0,5,0,2
-0.9,33,153,1,3,3,0
-0.9,33,154,2,0,1,1
-0.9,33,155,0,1,0,0
-0.9,33,156,0,2,4,0
-0.9,33,157,0,1,2,1
-0.9,33,158,0,0,0,2
-0.9,33,159,0,0,0,1
-0.9,33,160,0,0,0,3
-0.9,33,161,0,0,0,0
-0.9,33,162,0,3,0,1
-0.9,33,163,0,2,1,1
-0.9,33,164,0,2,1,0
-0.9,33,165,1,0,1,0
-0.9,33,166,1,0,0,0
-0.9,33,167,1,0,0,0
-0.9,33,168,2,0,4,0
-0.9,33,169,1,1,1,1
-0.9,33,170,0,3,0,2
-0.9,33,171,0,3,0,1
-0.9,33,172,0,0,0,3
-0.9,33,173,1,0,0,0
-0.9,33,174,2,0,1,0
-0.9,33,175,1,1,1,0
-0.9,33,176,1,0,0,3
-0.9,33,177,1,0,1,0
-0.9,33,178,0,0,0,2
-0.9,33,179,4,0,1,0
-0.9,33,180,0,0,2,0
-0.9,33,181,0,1,0,1
