gamma,replicate,individual,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.6,24,111,0,0,0,0
-0.6,24,112,0,3,0,3
-0.6,24,113,0,0,1,0
-0.6,24,114,0,1,0,0
-0.6,24,115,0,1,2,1
-0.6,24,116,2,1,2,0
-0.6,24,117,0,2,4,0
-0.6,24,118,1,0,4,0
-0.6,24,119,0,2,0,0
-0.6,24,120,0,1,0,2
-0.6,24,121,1,2,1,1
-0.6,24,122,0,1,0,0
-0.6,24,123,2,0,5,0
-0.6,24,124,0,0,0,1
-0.6,24,125,0,1,0,1
-0.6,24,126,1,1,2,0
-0.6,24,127,0,0,0,1
-0.6,24,128,0,0,1,2
-0.6,24,129,0,1,3,1
-0.6,24,130,0,3,0,1
-0.6,24,131,0,3,0,1
-0.6,24,132,0,1,0,3
-0.6,24,133,1,0,4,1
-0.6,24,134,0,3,1,1
-0.6,24,135,1,1,5,0
-0.6,24,136,0,2,0,0
-0.6,24,137,0,1,0,0
-0.6,24,138,0,1,2,0
-0.6,24,139,0,1,1,0
-0.6,24,140,0,3,1,4
-0.6,24,141,0,1,0,1
-0.6,24,142,0,2,1,1
-0.6,24,143,0,0,1,0
-0.6,24,144,0,0,1,0
-0.6,24,145,0,0,0,2
-0.6,24,146,0,0,0,3
-0.6,24,147,0,0,0,1
-0.6,24,148,0,2,0,0
-0.6,24,149,0,0,0,0
-0.6,24,150,0,0,2,0
-0.6,24,151,0,0,4,0
-0.6,24,152,1,0,2,0
-0.6,24,153,1,0,2,0
-0.6,24,154,0,2,0,2
-0.6,24,155,0,2,0,1
-0.6,24,156,0,0,0,1
-0.6,24,157,0,1,6,1
-0.6,24,158,2,0,1,0
-0.6,24,159,0,1,0,1
-0.6,24,160,0,1,0,0
-0.6,24,161,0,1,1,1
-0.6,24,162,0,0,1,0
-0.6,24,163,0,2,0,0
-0.6,24,164,0,0,0,1
-0.6,24,165,0,0,1,0
-0.6,24,166,0,1,5,0
-0.6,24,167,1,2,1,1
-0.6,24,168,0,1,0,0
-0.6,24,169,0,1,0,2
-0.6,24,170,2,2,0,1
-0.6,24,171,0,0,2,0
-0.6,24,172,0,3,0,0
-0.6,24,173,0,0,2,0
-0.6,24,174,0,2,0,2
-0.6,24,175,0,0,0,2
-0.6,24,176,0,2,0,2
-0.6,24,177,0,1,0,0
-0.6,24,178,0,1,1,0
-0.6,24,179,0,0,0,2
-0.6,24,180,0,1,0,2
-0.6,24,181,0,1,5,0
-0.6,24,182,1,1,2,0
-0.6,24,183,0,1,0,0
-0.6,24,184,0,1,1,0
-0.6,24,185,0,0,0,0
-0.6,24,186,0,1,0,0
-0.6,24,187,0,3,1,1
-0.6,24,188,0,1,2,0
-0.6,24,189,0,1,0,0
-0.6,24,190,0,3,0,3
-0.6,24,191,0,1,0,0
-0.6,24,192,0,1,0,1
-0.6,24,193,1,1,2,0
-0.6,24,194,0,1,0,1
-0.6,24,195,0,3,0,1
-0.6,24,196,0,1,0,2
-0.6,24,197,0,2,0,1
-0.6,24,198,0,2,0,2
-0.6,24,199,0,1,0,2
-0.6,25,0,0,1,1,0
-0.6,25,1,0,0,0,0
-0.6,25,2,1,1,1,1
-0.6,25,3,0,1,0,1
-0.6,25,4,0,0,5,0
-0.6,25,5,0,0,1,1
-0.6,25,6,0,0,4,1
-0.6,25,7,0,0,4,0
-0.6,25,8,1,0,1,0
-0.6,25,9,0,0,3,0
-0.6,25,10,0,2,0,3
-0.6,25,11,3,0,3,0
-0.6,25,12,1,2,2,1
-0.6,25,13,0,0,0,2
-0.6,25,14,0,0,2,0
-0.6,25,15,1,1,2,1
-0.6,25,16,0,1,0,0
-0.6,25,17,0,1,1,0
-0.6,25,18,2,0,1,1
-0.6,25,19,1,1,2,1
-0.6,25,20,3,2,0,2
-0.6,25,21,0,1,0,2
-0.6,25,22,0,0,0,2
-0.6,25,23,0,0,0,1
-0.6,25,24,2,1,2,1
-0.6,25,25,0,0,1,2
-0.6,25,26,0,1,0,1
-0.6,25,27,0,0,2,0
-0.6,25,28,0,2,0,5
-0.6,25,29,0,1,0,2
-0.6,25,30,0,1,2,0
-0.6,25,31,0,1,4,0
-0.6,25,32,1,0,0,4
-0.6,25,33,0,3,1,3
-0.6,25,34,4,2,0,1
-0.6,25,35,1,0,1,1
-0.6,25,36,0,0,0,1
-0.6,25,37,0,1,3,3
-0.6,25,38,1,0,1,0
-0.6,25,39,0,0,0,2
-0.6,25,40,0,0,0,2
-0.6,25,41,0,1,0,0
-0.6,25,42,0,3,0,1
-0.6,25,43,1,1,1,3
-0.6,25,44,0,2,0,3
-0.6,25,45,1,0,3,0
-0.6,25,46,1,1,4,1
-0.6,25,47,0,2,2,3
-0.6,25,48,0,0,0,0
-0.6,25,49,0,1,3,0
-0.6,25,50,0,0,1,0
-0.6,25,51,1,1,3,0
-0.6,25,52,0,0,0,2
-0.6,25,53,0,3,0,0
-0.6,25,54,0,2,0,4
-0.6,25,55,0,5,0,1
-0.6,25,56,2,4,1,0
-0.6,25,57,0,3,0,2
-0.6,25,58,1,4,3,3
-0.6,25,59,0,3,0,2
-0.6,25,60,1,1,0,0
-0.6,25,61,0,0,1,2
-0.6,25,62,1,0,2,0
-0.6,25,63,1,1,5,0
-0.6,25,64,0,0,0,0
-0.6,25,65,0,0,3,0
-0.6,25,66,0,3,0,0
-0.6,25,67,0,2,0,4
-0.6,25,68,0,2,0,0
-0.6,25,69,0,2,0,2
-0.6,25,70,2,1,4,1
-0.6,25,71,1,0,2,0
-0.6,25,72,0,0,6,0
-0.6,25,73,0,2,0,2
-0.6,25,74,1,3,2,0
-0.6,25,75,0,1,0,1
-0.6,25,76,1,1,3,0
-0.6,25,77,0,0,1,1
-0.6,25,78,0,0,2,0
-0.6,25,79,0,0,1,0
-0.6,25,80,1,2,1,0
-0.6,25,81,1,2,3,0
-0.6,25,82,1,3,3,0
-0.6,25,83,0,0,3,0
-0.6,25,84,0,2,1,0
-0.6,25,85,0,1,0,2
-0.6,25,86,1,1,0,0
-0.6,25,87,0,1,0,0
-0.6,25,88,0,0,0,0
-0.6,25,89,0,2,0,0
-0.6,25,90,0,1,0,4
-0.6,25,91,0,0,3,1
-0.6,25,92,1,1,0,0
-0.6,25,93,0,1,4,0
-0.6,25,94,0,1,0,2
-0.6,25,95,0,1,0,0
-0.6,25,96,0,1,0,2
-0.6,25,97,0,1,0,0
-0.6,25,98,2,0,1,0
-0.6,25,99,0,2,0,0
-0.6,25,100,0,1,0,0
-0.6,25,101,0,0,6,0
-0.6,25,102,0,2,0,0
-0.6,25,103,2,1,1,1
-0.6,25,104,0,1,0,1
-0.6,25,105,0,1,0,0
-0.6,25,106,0,3,0,1
-0.6,25,107,1,0,3,0
-0.6,25,108,0,1,1,2
-0.6,25,109,0,2,3,0
-0.6,25,110,0,0,0,2
-0.6,25,111,0,2,0,0
-0.6,25,112,0,3,0,0
-0.6,25,113,1,0,2,0
-0.6,25,114,0,2,0,2
-0.6,25,115,2,0,2,0
-0.6,25,116,0,1,1,1
-0.6,25,117,0,1,0,1
-0.6,25,118,0,1,0,3
-0.6,25,119,0,1,2,0
-0.6,25,120,0,1,0,0
-0.6,25,121,0,1,1,2
-0.6,25,122,0,0,3,0
-0.6,25,123,3,2,3,0
-0.6,25,124,0,0,0,0
-0.6,25,125,1,0,1,0
-0.6,25,126,2,1,1,0
-0.6,25,127,1,1,2,0
-0.6,25,128,0,1,2,0
-0.6,25,129,0,2,0,2
-0.6,25,130,4,0,2,0
-0.6,25,131,1,1,1,1
-0.6,25,132,0,0,1,0
-0.6,25,133,1,1,7,1
-0.6,25,134,1,2,4,1
-0.6,25,135,0,2,1,1
-0.6,25,136,0,1,0,1
-0.6,25,137,1,1,4,1
-0.6,25,138,0,1,0,0
-0.6,25,139,0,2,0,0
-0.6,25,140,1,0,1,0
-0.6,25,141,0,3,0,1
-0.6,25,142,0,1,0,2
-0.6,25,143,0,0,0,1
-0.6,25,144,0,0,1,0
-0.6,25,145,1,1,0,3
-0.6,25,146,0,3,0,1
-0.6,25,147,0,0,0,5
-0.6,25,148,0,1,7,0
-0.6,25,149,0,2,3,0
-0.6,25,150,0,2,1,1
-0.6,25,151,0,1,1,1
-0.6,25,152,0,1,0,2
-0.6,25,153,0,0,0,0
-0.6,25,154,0,0,0,0
-0.6,25,155,0,1,0,0
-0.6,25,156,0,1,1,0
-0.6,25,157,0,2,1,1
-0.6,25,158,0,1,2,0
-0.6,25,159,0,2,0,1
-0.6,25,160,0,2,0,2
-0.6,25,161,0,1,0,2
-0.6,25,162,0,0,0,2
-0.6,25,163,0,0,0,0
-0.6,25,164,0,1,0,2
-0.6,25,165,0,3,0,2
-0.6,25,166,0,1,0,2
-0.6,25,167,0,1,0,0
-0.6,25,168,3,0,3,0
-0.6,25,169,0,1,2,0
-0.6,25,170,1,0,2,0
-0.6,25,171,0,0,0,1
-0.6,25,172,0,0,0,0
-0.6,25,173,0,3,0,0
-0.6,25,174,0,2,0,3
-0.6,25,175,0,2,0,3
-0.6,25,176,0,2,0,1
-0.6,25,177,0,0,0,0
-0.6,25,178,2,1,2,0
-0.6,25,179,0,1,0,3
-0.6,25,180,0,1,0,0
-0.6,25,181,0,1,0,3
-0.6,25,182,1,2,1,0
-0.6,25,183,2,0,5,0
-0.6,25,184,0,2,0,2
-0.6,25,185,0,1,0,3
-0.6,25,186,0,0,2,0
-0.6,25,187,1,4,0,1
-0.6,25,188,1,1,3,0
-0.6,25,189,0,1,2,0
-0.6,25,190,1,0,1,0
-0.6,25,191,0,0,0,1
-0.6,25,192,0,0,0,1
-0.6,25,193,0,0,0,0
-0.6,25,194,1,0,1,0
-0.6,25,195,0,1,0,1
-0.6,25,196,0,1,0,0
-0.6,25,197,0,1,6,0
-0.6,25,198,0,1,0,1
-0.6,25,199,0,2,2,0
-0.6,26,0,1,0,6,0
-0.6,26,1,0,1,0,0
-0.6,26,2,1,2,7,1
-0.6,26,3,0,2,0,1
-0.6,26,4,0,3,1,0
-0.6,26,5,2,1,3,0
-0.6,26,6,1,5,1,1
-0.6,26,7,0,1,0,2
-0.6,26,8,0,2,0,1
-0.6,26,9,0,0,1,0
-0.6,26,10,1,1,0,0
-0.6,26,11,1,2,0,0
-0.6,26,12,0,0,3,0
-0.6,26,13,1,1,0,1
-0.6,26,14,1,1,3,1
-0.6,26,15,0,1,0,4
-0.6,26,16,0,2,0,1
-0.6,26,17,0,2,0,2
-0.6,26,18,1,2,3,1
-0.6,26,19,0,0,0,0
-0.6,26,20,0,2,0,0
-0.6,26,21,1,0,2,0
-0.6,26,22,1,2,3,1
-0.6,26,23,0,4,0,2
-0.6,26,24,1,2,1,3
-0.6,26,25,3,0,2,0
-0.6,26,26,1,1,2,0
-0.6,26,27,1,0,0,0
-0.6,26,28,1,2,1,0
-0.6,26,29,0,0,0,0
-0.6,26,30,1,2,5,0
-0.6,26,31,0,1,0,1
-0.6,26,32,0,1,0,2
-0.6,26,33,1,3,1,0
-0.6,26,34,0,1,0,0
-0.6,26,35,0,2,0,2
-0.6,26,36,1,0,0,0
-0.6,26,37,0,0,0,2
-0.6,26,38,1,1,2,0
-0.6,26,39,0,1,2,0
-0.6,26,40,0,1,0,0
-0.6,26,41,0,3,0,2
-0.6,26,42,0,2,0,0
-0.6,26,43,0,3,1,1
-0.6,26,44,0,1,0,1
-0.6,26,45,0,1,0,0
-0.6,26,46,1,1,0,2
-0.6,26,47,0,1,0,1
-0.6,26,48,1,1,2,0
-0.6,26,49,0,2,1,2
-0.6,26,50,2,1,4,0
-0.6,26,51,0,1,2,0
-0.6,26,52,2,1,2,1
-0.6,26,53,2,0,1,0
-0.6,26,54,0,2,0,4
-0.6,26,55,1,0,3,0
-0.6,26,56,0,1,2,0
-0.6,26,57,0,1,1,1
-0.6,26,58,1,0,2,0
-0.6,26,59,0,3,0,1
-0.6,26,60,0,3,0,0
-0.6,26,61,0,1,0,0
-0.6,26,62,0,3,3,2
-0.6,26,63,2,0,2,0
-0.6,26,64,0,0,0,0
-0.6,26,65,0,0,3,0
-0.6,26,66,2,3,1,1
-0.6,26,67,0,0,0,0
-0.6,26,68,0,1,0,0
-0.6,26,69,0,0,0,1
-0.6,26,70,2,0,0,0
-0.6,26,71,0,2,0,1
-0.6,26,72,1,1,5,0
-0.6,26,73,0,0,2,0
-0.6,26,74,1,0,1,0
-0.6,26,75,0,0,0,2
-0.6,26,76,0,3,2,1
-0.6,26,77,0,0,0,0
-0.6,26,78,0,1,2,0
-0.6,26,79,0,0,0,3
-0.6,26,80,1,0,2,0
-0.6,26,81,0,2,0,0
-0.6,26,82,1,2,0,0
-0.6,26,83,0,2,1,2
-0.6,26,84,0,2,0,1
-0.6,26,85,2,2,0,2
-0.6,26,86,0,1,0,1
-0.6,26,87,0,1,1,0
-0.6,26,88,0,0,0,0
-0.6,26,89,0,1,0,0
-0.6,26,90,1,1,0,1
-0.6,26,91,1,2,3,0
-0.6,26,92,0,0,1,0
-0.6,26,93,3,0,1,0
-0.6,26,94,0,0,0,0
-0.6,26,95,0,0,0,2
-0.6,26,96,1,1,3,0
-0.6,26,97,0,0,1,1
-0.6,26,98,0,0,0,2
-0.6,26,99,0,1,0,1
-0.6,26,100,1,0,0,0
-0.6,26,101,0,2,0,0
-0.6,26,102,0,3,0,1
-0.6,26,103,0,0,1,0
-0.6,26,104,0,0,3,0
-0.6,26,105,0,2,0,1
-0.6,26,106,0,2,2,1
-0.6,26,107,1,0,2,0
-0.6,26,108,0,1,0,0
-0.6,26,109,0,0,4,0
-0.6,26,110,0,0,0,0
-0.6,26,111,0,0,2,0
-0.6,26,112,1,2,4,0
-0.6,26,113,0,0,1,0
-0.6,26,114,0,1,0,1
-0.6,26,115,0,0,0,1
-0.6,26,116,0,2,1,1
-0.6,26,117,1,1,0,3
-0.6,26,118,1,0,2,0
-0.6,26,119,0,1,3,0
-0.6,26,120,1,1,3,0
-0.6,26,121,2,2,1,1
-0.6,26,122,0,0,0,1
-0.6,26,123,2,0,2,0
-0.6,26,124,0,0,0,0
-0.6,26,125,0,1,0,0
-0.6,26,126,0,2,0,2
-0.6,26,127,0,1,0,2
-0.6,26,128,1,0,2,0
-0.6,26,129,0,0,0,0
-0.6,26,130,2,0,5,0
-0.6,26,131,0,3,0,1
-0.6,26,132,1,1,1,2
-0.6,26,133,0,3,0,0
-0.6,26,134,0,0,0,2
-0.6,26,135,0,1,1,2
-0.6,26,136,0,1,0,1
-0.6,26,137,0,1,0,2
-0.6,26,138,3,0,0,0
-0.6,26,139,0,0,0,1
-0.6,26,140,0,0,0,0
-0.6,26,141,1,0,0,0
-0.6,26,142,0,2,1,1
-0.6,26,143,1,0,0,4
-0.6,26,144,0,2,0,3
-0.6,26,145,0,0,2,0
-0.6,26,146,0,0,0,0
-0.6,26,147,0,1,0,1
-0.6,26,148,2,0,1,0
-0.6,26,149,0,1,4,0
-0.6,26,150,0,0,0,0
-0.6,26,151,0,2,0,1
-0.6,26,152,0,0,0,1
-0.6,26,153,1,2,0,1
-0.6,26,154,1,0,1,1
-0.6,26,155,2,1,2,0
-0.6,26,156,0,0,4,2
-0.6,26,157,1,1,2,0
-0.6,26,158,0,0,0,2
-0.6,26,159,0,0,0,0
-0.6,26,160,0,0,0,1
-0.6,26,161,2,3,0,0
-0.6,26,162,0,0,0,2
-0.6,26,163,0,0,3,0
-0.6,26,164,1,1,4,0
-0.6,26,165,0,2,0,1
-0.6,26,166,0,2,0,0
-0.6,26,167,0,0,2,0
-0.6,26,168,2,0,2,0
-0.6,26,169,1,1,4,0
-0.6,26,170,1,1,2,0
-0.6,26,171,1,0,2,0
-0.6,26,172,3,0,2,1
-0.6,26,173,1,2,5,0
-0.6,26,174,0,2,0,0
-0.6,26,175,1,1,0,1
-0.6,26,176,1,3,2,0
-0.6,26,177,0,1,2,0
-0.6,26,178,0,0,0,3
-0.6,26,179,0,0,0,1
-0.6,26,180,0,2,0,3
-0.6,26,181,3,2,1,1
-0.6,26,182,0,0,0,2
-0.6,26,183,1,1,1,0
-0.6,26,184,0,2,1,1
-0.6,26,185,1,2,1,0
-0.6,26,186,1,1,0,3
-0.6,26,187,1,3,2,1
-0.6,26,188,0,0,0,2
-0.6,26,189,0,0,2,0
-0.6,26,190,1,1,4,1
-0.6,26,191,0,1,0,4
-0.6,26,192,0,0,1,0
-0.6,26,193,1,1,0,0
-0.6,26,194,2,1,2,0
-0.6,26,195,0,0,0,1
-0.6,26,196,0,1,0,1
-0.6,26,197,0,3,3,0
-0.6,26,198,0,3,2,0
-0.6,26,199,1,2,2,0
-0.6,27,0,0,0,3,0
-0.6,27,1,1,1,3,0
-0.6,27,2,0,1,0,2
-0.6,27,3,0,2,2,1
-0.6,27,4,2,1,5,1
-0.6,27,5,0,1,0,2
-0.6,27,6,0,2,3,0
-0.6,27,7,0,1,2,0
-0.6,27,8,3,2,1,0
-0.6,27,9,0,2,0,2
-0.6,27,10,0,2,0,1
-0.6,27,11,0,1,2,0
-0.6,27,12,4,1,2,0
-0.6,27,13,0,1,5,1
-0.6,27,14,1,0,0,0
-0.6,27,15,0,1,2,0
-0.6,27,16,0,2,1,1
-0.6,27,17,1,0,1,0
-0.6,27,18,1,0,1,0
-0.6,27,19,0,2,0,0
-0.6,27,20,1,1,1,1
-0.6,27,21,0,1,1,0
-0.6,27,22,1,1,1,0
-0.6,27,23,0,1,0,1
-0.6,27,24,0,0,3,2
-0.6,27,25,0,0,0,0
-0.6,27,26,0,1,0,2
-0.6,27,27,0,1,2,0
-0.6,27,28,0,0,0,1
-0.6,27,29,0,0,1,0
-0.6,27,30,0,2,5,0
-0.6,27,31,2,0,3,0
-0.6,27,32,0,3,0,1
-0.6,27,33,0,1,0,0
-0.6,27,34,0,1,1,0
-0.6,27,35,0,2,0,0
-0.6,27,36,0,2,0,2
-0.6,27,37,1,1,1,1
-0.6,27,38,0,0,0,1
-0.6,27,39,0,1,2,0
-0.6,27,40,0,1,0,2
-0.6,27,41,0,2,0,1
-0.6,27,42,2,0,1,0
-0.6,27,43,0,1,2,0
-0.6,27,44,1,0,2,2
-0.6,27,45,1,0,3,2
-0.6,27,46,1,0,1,0
-0.6,27,47,0,0,0,2
-0.6,27,48,2,1,0,0
-0.6,27,49,2,0,1,0
-0.6,27,50,1,1,0,1
-0.6,27,51,2,2,3,0
-0.6,27,52,0,1,0,1
-0.6,27,53,0,1,1,0
-0.6,27,54,0,1,0,4
-0.6,27,55,0,0,0,1
-0.6,27,56,2,0,2,0
-0.6,27,57,0,1,0,3
-0.6,27,58,0,2,0,4
-0.6,27,59,0,0,1,0
-0.6,27,60,0,0,1,0
-0.6,27,61,0,1,1,0
-0.6,27,62,0,3,0,1
-0.6,27,63,0,2,0,0
-0.6,27,64,2,1,3,0
-0.6,27,65,2,1,3,0
-0.6,27,66,1,0,2,0
-0.6,27,67,0,3,2,1
-0.6,27,68,0,1,0,2
-0.6,27,69,1,0,3,0
-0.6,27,70,0,2,0,1
-0.6,27,71,0,0,0,0
-0.6,27,72,0,2,0,3
-0.6,27,73,2,2,3,2
-0.6,27,74,0,0,1,1
-0.6,27,75,0,0,0,1
-0.6,27,76,0,0,2,0
-0.6,27,77,3,1,2,0
-0.6,27,78,0,0,2,0
-0.6,27,79,0,0,0,1
-0.6,27,80,5,0,1,0
-0.6,27,81,1,1,4,1
-0.6,27,82,0,0,0,0
-0.6,27,83,0,0,0,1
-0.6,27,84,1,2,4,0
-0.6,27,85,0,0,0,2
-0.6,27,86,0,1,1,2
-0.6,27,87,0,0,3,0
-0.6,27,88,0,2,0,1
-0.6,27,89,0,2,2,1
-0.6,27,90,0,1,3,1
-0.6,27,91,0,1,0,1
-0.6,27,92,0,4,0,1
-0.6,27,93,0,0,4,0
-0.6,27,94,0,2,5,0
-0.6,27,95,0,2,0,3
-0.6,27,96,0,1,1,1
-0.6,27,97,0,1,0,1
-0.6,27,98,0,0,0,2
-0.6,27,99,0,2,2,1
-0.6,27,100,0,1,0,4
-0.6,27,101,0,0,0,2
-0.6,27,102,1,1,1,0
-0.6,27,103,0,0,0,2
-0.6,27,104,0,2,0,1
-0.6,27,105,0,1,1,1
-0.6,27,106,0,3,0,1
-0.6,27,107,0,1,0,0
-0.6,27,108,0,1,0,0
-0.6,27,109,4,0,6,0
-0.6,27,110,3,0,1,0
-0.6,27,111,0,1,0,0
-0.6,27,112,0,0,3,1
-0.6,27,113,4,0,2,0
-0.6,27,114,0,0,0,2
-0.6,27,115,1,0,1,0
-0.6,27,116,2,2,1,1
-0.6,27,117,2,1,2,1
-0.6,27,118,2,0,4,0
-0.6,27,119,2,0,0,0
-0.6,27,120,1,2,1,0
-0.6,27,121,0,1,1,1
-0.6,27,122,0,1,1,1
-0.6,27,123,0,1,0,2
-0.6,27,124,0,1,0,7
-0.6,27,125,1,0,0,0
-0.6,27,126,0,0,1,0
-0.6,27,127,2,1,0,0
-0.6,27,128,0,1,0,1
-0.6,27,129,0,1,0,1
-0.6,27,130,2,1,1,1
-0.6,27,131,0,2,2,0
-0.6,27,132,0,3,0,0
-0.6,27,133,0,0,0,1
-0.6,27,134,0,1,1,0
-0.6,27,135,1,0,1,1
-0.6,27,136,3,0,2,0
-0.6,27,137,0,1,0,0
-0.6,27,138,0,2,0,1
-0.6,27,139,2,0,4,0
-0.6,27,140,2,1,3,1
-0.6,27,141,1,2,3,0
-0.6,27,142,0,1,3,0
-0.6,27,143,0,4,0,3
-0.6,27,144,0,0,2,0
-0.6,27,145,2,0,1,1
-0.6,27,146,0,3,2,2
-0.6,27,147,0,1,0,2
-0.6,27,148,0,1,2,0
-0.6,27,149,2,2,1,0
-0.6,27,150,0,2,1,0
-0.6,27,151,1,0,1,0
-0.6,27,152,1,0,5,0
-0.6,27,153,3,1,2,0
-0.6,27,154,1,0,0,0
-0.6,27,155,0,1,0,1
-0.6,27,156,1,0,1,0
-0.6,27,157,1,1,2,1
-0.6,27,158,0,0,1,1
-0.6,27,159,0,4,1,2
-0.6,27,160,2,0,2,0
-0.6,27,161,0,0,0,1
-0.6,27,162,0,2,1,2
-0.6,27,163,1,2,3,0
-0.6,27,164,0,1,0,1
-0.6,27,165,1,0,4,0
-0.6,27,166,1,0,1,1
-0.6,27,167,0,1,0,0
-0.6,27,168,1,1,1,0
-0.6,27,169,1,2,4,0
-0.6,27,170,0,2,1,2
-0.6,27,171,0,3,1,0
-0.6,27,172,3,0,2,0
-0.6,27,173,0,0,0,0
-0.6,27,174,1,1,0,1
-0.6,27,175,0,2,1,1
-0.6,27,176,1,0,4,1
-0.6,27,177,0,0,1,2
-0.6,27,178,1,2,0,2
-0.6,27,179,1,0,1,0
-0.6,27,180,1,0,3,1
-0.6,27,181,1,1,1,0
-0.6,27,182,0,1,0,1
-0.6,27,183,0,5,1,2
-0.6,27,184,0,0,1,0
-0.6,27,185,2,0,2,0
-0.6,27,186,0,0,1,0
-0.6,27,187,0,1,0,0
-0.6,27,188,0,0,0,1
-0.6,27,189,0,2,0,0
-0.6,27,190,1,1,0,5
-0.6,27,191,4,0,1,0
-0.6,27,192,0,2,0,4
-0.6,27,193,1,1,2,2
-0.6,27,194,0,1,1,0
-0.6,27,195,1,0,1,0
-0.6,27,196,0,1,3,1
-0.6,27,197,1,0,0,0
-0.6,27,198,0,0,2,0
-0.6,27,199,1,0,0,3
-0.6,28,0,0,1,0,2
-0.6,28,1,0,1,0,0
-0.6,28,2,0,1,0,2
-0.6,28,3,0,1,0,2
-0.6,28,4,2,2,3,1
-0.6,28,5,0,0,0,1
-0.6,28,6,0,3,2,0
-0.6,28,7,3,0,2,0
-0.6,28,8,0,0,1,1
-0.6,28,9,0,2,1,1
-0.6,28,10,0,1,0,2
-0.6,28,11,1,2,2,0
-0.6,28,12,3,2,2,0
-0.6,28,13,0,1,0,1
-0.6,28,14,1,0,0,0
-0.6,28,15,0,0,1,1
-0.6,28,16,3,0,4,0
-0.6,28,17,0,1,3,0
-0.6,28,18,0,1,0,1
-0.6,28,19,2,1,3,0
-0.6,28,20,1,1,0,0
-0.6,28,21,0,0,0,0
-0.6,28,22,1,0,3,0
-0.6,28,23,0,3,0,2
-0.6,28,24,0,5,1,2
-0.6,28,25,0,1,0,0
-0.6,28,26,0,0,0,0
-0.6,28,27,2,0,5,0
-0.6,28,28,0,1,1,1
-0.6,28,29,0,2,3,1
-0.6,28,30,0,1,0,1
-0.6,28,31,0,3,0,0
-0.6,28,32,2,2,0,1
-0.6,28,33,0,1,0,3
-0.6,28,34,1,2,0,2
-0.6,28,35,0,2,0,1
-0.6,28,36,2,3,2,0
-0.6,28,37,0,2,0,1
-0.6,28,38,2,0,2,1
-0.6,28,39,3,1,2,0
-0.6,28,40,1,0,5,1
-0.6,28,41,2,0,2,0
-0.6,28,42,0,1,0,1
-0.6,28,43,0,3,0,3
-0.6,28,44,1,0,6,0
-0.6,28,45,1,1,0,5
-0.6,28,46,0,6,3,0
-0.6,28,47,1,0,2,0
-0.6,28,48,2,2,0,1
-0.6,28,49,0,2,0,3
-0.6,28,50,1,1,2,0
-0.6,28,51,0,1,0,0
-0.6,28,52,0,1,0,0
-0.6,28,53,0,1,0,1
-0.6,28,54,2,0,1,0
-0.6,28,55,0,3,0,1
-0.6,28,56,0,1,0,1
-0.6,28,57,2,1,3,0
-0.6,28,58,0,1,0,4
-0.6,28,59,1,2,4,0
-0.6,28,60,1,0,2,0
-0.6,28,61,0,0,1,0
-0.6,28,62,1,1,0,2
-0.6,28,63,1,2,3,2
-0.6,28,64,2,1,4,0
-0.6,28,65,0,0,0,2
-0.6,28,66,0,1,3,0
-0.6,28,67,1,0,1,0
-0.6,28,68,2,2,5,0
-0.6,28,69,0,1,5,0
-0.6,28,70,0,0,3,1
-0.6,28,71,0,0,1,0
-0.6,28,72,2,1,2,1
-0.6,28,73,0,1,0,1
-0.6,28,74,0,0,0,2
-0.6,28,75,0,2,0,1
-0.6,28,76,0,2,0,1
-0.6,28,77,0,0,0,0
-0.6,28,78,1,0,0,0
-0.6,28,79,1,1,0,0
-0.6,28,80,0,1,3,0
-0.6,28,81,0,0,0,0
-0.6,28,82,1,0,2,0
-0.6,28,83,0,3,0,1
-0.6,28,84,0,0,0,0
-0.6,28,85,0,1,0,0
-0.6,28,86,0,0,1,0
-0.6,28,87,1,2,0,0
-0.6,28,88,1,1,4,1
-0.6,28,89,0,1,0,0
-0.6,28,90,0,1,0,2
-0.6,28,91,0,1,0,1
-0.6,28,92,0,1,0,2
-0.6,28,93,0,0,0,3
-0.6,28,94,0,1,2,1
-0.6,28,95,0,2,0,1
-0.6,28,96,0,1,0,3
-0.6,28,97,0,0,0,0
-0.6,28,98,0,0,0,1
-0.6,28,99,0,0,0,0
-0.6,28,100,1,1,1,0
-0.6,28,101,1,1,0,2
-0.6,28,102,0,0,0,3
-0.6,28,103,0,1,0,1
-0.6,28,104,4,0,0,0
-0.6,28,105,0,1,1,1
-0.6,28,106,2,0,1,0
-0.6,28,107,0,2,4,0
-0.6,28,108,0,1,0,2
-0.6,28,109,0,2,2,1
-0.6,28,110,0,1,0,1
-0.6,28,111,0,3,0,3
-0.6,28,112,0,3,0,2
-0.6,28,113,0,2,0,0
-0.6,28,114,1,1,1,0
-0.6,28,115,0,1,0,2
-0.6,28,116,0,0,1,0
-0.6,28,117,0,2,0,1
-0.6,28,118,0,0,1,0
-0.6,28,119,0,1,0,0
-0.6,28,120,0,0,0,1
-0.6,28,121,3,1,2,1
-0.6,28,122,1,1,3,1
-0.6,28,123,1,1,4,0
-0.6,28,124,0,0,0,1
-0.6,28,125,0,1,2,0
-0.6,28,126,0,2,0,0
-0.6,28,127,0,3,1,0
-0.6,28,128,1,1,2,0
-0.6,28,129,0,2,0,3
-0.6,28,130,0,0,0,1
-0.6,28,131,0,0,3,0
