trial,samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,avg_cascade_size,active_diff,cascade_bias,gamma,replicate
post,20.0,7.7143,4.1408,3.5735,8.7129,5.0416,3.6713,1.1223284335772066,6.9119,0.7841075322731954,-0.899999999999831,46
pre,20.0,9.4349,5.1522,4.2827,37.1453,21.0955,16.0498,3.8720838095517216,6.6641,0.2040042335911935,-0.899999999999831,46
post,20.0,8.3283,4.4305,3.8978,9.3063,4.9652,4.3411,1.1132700500579649,6.8983,0.752221289350471,-0.899999999999831,30
pre,20.0,10.3227,5.6338,4.6889,90.3047,50.465,39.8397,9.088339151181602,10.8049,0.12220621334833642,-0.899999999999831,30
post,20.0,8.4159,4.2907,4.1252,9.6469,5.0073,4.6396,1.139552832745619,7.4529,0.7736891072105337,-0.899999999999831,77
pre,20.0,10.933,5.1914,5.7416,109.5914,52.0536,57.5378,10.331216457279416,7.1672,0.06982019384177326,-0.899999999999831,77
post,20.0,7.6305,3.7754,3.8551,8.5946,4.1208,4.4738,1.1181674804495498,6.5582,0.7579069155782551,-0.899999999999831,24
pre,20.0,9.3663,4.5573,4.809,64.2634,31.0158,33.2476,7.183701547973694,4.7078,0.07764472344095864,-0.899999999999831,24
post,20.0,8.1451,4.0452,4.0999,9.4023,4.6838,4.7185,1.1488957639053583,7.1083,0.7593655930575056,-0.899999999999831,20
pre,20.0,9.9273,4.7512,5.1761,65.6222,27.3588,38.2634,6.670755871983647,11.4406,0.19054695455285847,-0.899999999999831,20
post,20.0,8.4505,4.4082,4.0423,9.3308,4.928,4.4028,1.0979726698365029,7.069,0.7543804090648585,-0.899999999999831,91
pre,20.0,10.4462,5.4716,4.9746,56.8193,31.0782,25.7411,5.520391417563776,7.1319,0.13408472172796831,-0.899999999999831,91
post,20.0,7.9498,3.9177,4.0321,9.2599,4.57,4.6899,1.1603862914158996,7.0667,0.7562291143714123,-0.899999999999831,96
pre,20.0,9.7036,4.7598,4.9438,54.4374,23.4948,30.9426,5.793433168225144,8.5434,0.16771530831523915,-0.899999999999831,96
post,20.0,8.0079,4.037,3.9709,8.6552,4.3029,4.3523,1.0745738633632442,6.8048,0.7891876482632876,-0.899999999999831,98
pre,20.0,9.8899,5.0032,4.8867,60.744,30.4118,30.3322,6.2302658209562365,5.8172,0.10764358678340363,-0.899999999999831,98
post,20.0,7.933,4.2805,3.6525,8.7323,4.8755,3.8568,1.0926357116450813,6.7465,0.7600269403750024,-0.899999999999831,81
pre,20.0,9.1826,4.9885,4.1941,21.1159,12.0999,9.016,2.2920439821446505,6.2869,0.32088969109854704,-0.899999999999831,81
post,20.0,8.3573,4.4236,3.9337,9.4955,4.9885,4.507,1.1304089256081569,7.1665,0.7532885378474834,-0.899999999999831,75
pre,20.0,9.8297,5.1212,4.7085,43.1609,23.0583,20.1026,4.377476248947133,5.8155,0.15236759238788278,-0.899999999999831,75
post,20.0,8.1971,3.8987,4.2984,9.4549,4.5329,4.922,1.150222105091612,7.1675,0.7570358654099264,-0.899999999999831,80
pre,20.0,9.6882,4.4901,5.1981,41.2336,16.8941,24.3395,4.192991298904912,8.4236,0.2290136126449213,-0.899999999999831,80
post,20.0,8.6142,4.4322,4.182,10.1485,5.2196,4.9289,1.171290764732959,7.5775,0.7435803540347659,-0.899999999999831,93
pre,20.0,10.6187,5.619,4.9997,64.306,37.6593,26.6467,6.095272286604426,11.7686,0.19223047541129745,-0.899999999999831,93
post,20.0,8.1261,3.9823,4.1438,9.2344,4.6096,4.6248,1.128887237921115,7.104,0.7614633668275779,-0.899999999999831,61
pre,20.0,9.7709,4.6972,5.0737,46.0141,20.9202,25.0939,4.9013117604535985,6.3127,0.13924519812341446,-0.899999999999831,61
post,20.0,8.1367,3.8945,4.2422,8.8799,4.2301,4.6498,1.0858670354194087,6.7697,0.7708178111038764,-0.899999999999831,4
pre,20.0,9.9308,4.7158,5.215,51.9359,26.0613,25.8746,5.284026378311235,5.1059,0.11593593191102673,-0.899999999999831,4
post,20.0,8.0938,4.0618,4.032,9.1489,4.6296,4.5193,1.1219373904586494,6.8161,0.7405546586406083,-0.899999999999831,18
pre,20.0,9.7045,4.9117,4.7928,36.4767,15.6972,20.7795,3.7490281653391393,6.5099,0.20754354872748018,-0.899999999999831,18
post,20.0,8.5318,4.2093,4.3225,9.5791,4.7597,4.8194,1.1149830112648922,7.1859,0.7563757848355069,-0.899999999999831,65
pre,20.0,10.7129,5.6023,5.1106,91.5766,48.7428,42.8338,8.66686728572769,7.9928,0.09764328214327218,-0.899999999999831,65
post,20.0,8.1204,4.2763,3.8441,8.9284,4.7577,4.1707,1.0885695449304196,6.8996,0.7620913331530724,-0.899999999999831,44
pre,20.0,9.6901,5.0402,4.6499,29.6413,16.2845,13.3568,3.06450345103425,5.8139,0.20831184250409338,-0.899999999999831,44
post,20.0,8.5563,4.2094,4.3469,9.5974,4.7293,4.8681,1.115537659575563,7.2578,0.759678671824389,-0.899999999999831,23
pre,20.0,10.425,5.2928,5.1322,41.5081,23.8051,17.703,4.039579115506954,7.1735,0.19078110675996532,-0.899999999999831,23
post,20.0,8.2228,4.0583,4.1645,9.3239,4.476,4.8479,1.1298679789119228,7.1017,0.7612429266382396,-0.899999999999831,57
pre,20.0,10.1797,5.1912,4.9885,71.2007,36.8666,34.3341,7.352379275634477,5.6421,0.08052626809048408,-0.899999999999831,57
post,20.0,8.4108,4.4526,3.9582,9.2716,5.0971,4.1745,1.0954430056038065,7.2546,0.7903093147001995,-0.899999999999831,31
pre,20.0,10.2613,5.7218,4.5395,61.7852,37.5866,24.1986,6.073015560572585,13.575,0.22959753296592914,-0.899999999999831,31
post,20.0,8.1902,4.1945,3.9957,9.4182,4.894,4.5242,1.1449412514282766,7.0738,0.7488294612341247,-0.899999999999831,37
pre,20.0,9.9992,5.3331,4.6661,61.2748,36.1448,25.13,6.378493468941178,11.3134,0.1902288905496389,-0.899999999999831,37
post,20.0,8.1334,4.0042,4.1292,9.1692,4.3607,4.8085,1.1211644234882505,7.1602,0.7795022017445017,-0.899999999999831,52
pre,20.0,10.0885,5.0125,5.076,50.5211,24.7149,25.8062,4.9260848909080295,5.4133,0.13064712832324624,-0.899999999999831,52
post,20.0,8.2815,4.3224,3.9591,9.4249,4.8069,4.618,1.1320192185580784,7.1973,0.7686068219305073,-0.899999999999831,60
pre,20.0,10.4266,5.3991,5.0275,76.3913,43.5002,32.8911,7.5116525169764925,11.0757,0.1504939762879175,-0.899999999999831,60
post,20.0,8.2018,4.1475,4.0543,9.3059,4.781,4.5249,1.126107941970913,7.1797,0.7688830266335311,-0.899999999999831,29
pre,20.0,10.3244,5.4855,4.8389,64.066,36.896,27.17,6.489737710437584,9.8968,0.16014197343857633,-0.899999999999831,29
post,20.0,8.1681,3.8219,4.3462,9.3338,4.2169,5.1169,1.1369791064189523,7.107,0.764012402220569,-0.899999999999831,82
pre,20.0,10.2432,4.809,5.4342,88.2267,40.8,47.4267,8.90099254489622,7.3325,0.08646336079165773,-0.899999999999831,82
post,20.0,8.1031,4.1392,3.9639,8.9881,4.3901,4.598,1.1030478371067811,7.0539,0.777370827108464,-0.899999999999831,69
pre,20.0,9.727,5.0069,4.7201,34.7756,19.1759,15.5997,3.556401454185607,6.5176,0.20449040110095254,-0.899999999999831,69
post,20.0,7.9634,3.8422,4.1212,8.7714,4.1302,4.6412,1.0934817663176442,6.7092,0.7586021837970384,-0.899999999999831,26
pre,20.0,9.477,4.5138,4.9632,30.7058,13.2122,17.4936,3.2833440477814277,6.2688,0.22212420012843362,-0.899999999999831,26
post,20.0,8.4838,4.4719,4.0119,9.6107,5.0504,4.5603,1.1257668211018101,7.3811,0.7643380837381424,-0.899999999999831,13
pre,20.0,10.1406,5.4051,4.7355,43.0768,21.7367,21.3401,4.243752906836023,6.0982,0.15903971972232467,-0.899999999999831,13
post,20.0,8.6438,4.3559,4.2879,9.9182,5.0839,4.8343,1.1396560689367066,7.488,0.7548232195120488,-0.899999999999831,92
pre,20.0,10.8393,5.458,5.3813,99.6303,49.639,49.9913,9.468484922682698,4.6971,0.05132430548265353,-0.899999999999831,92
post,20.0,8.3078,4.1875,4.1203,9.4913,4.9582,4.5331,1.136529959399018,7.0063,0.7317312053054499,-0.899999999999831,27
pre,20.0,10.1985,5.1411,5.0574,68.3979,35.3316,33.0663,7.020472159178142,5.9393,0.0906956711531418,-0.899999999999831,27
post,20.0,8.5441,4.274,4.2701,9.3308,4.607,4.7238,1.0853256667782911,7.1334,0.7665003618803107,-0.899999999999831,6
pre,20.0,10.7845,5.3067,5.4778,90.8153,46.2786,44.5367,8.694958554421126,6.4449,0.07395654336873995,-0.899999999999831,6
post,20.0,8.7716,4.6631,4.1085,9.8564,5.387,4.4694,1.1158732285323516,7.4358,0.7544645907268344,-0.899999999999831,87
pre,20.0,11.105,5.629,5.476,121.4244,62.1091,59.3153,11.362139245112482,5.5796,0.04769327180051977,-0.899999999999831,87
post,20.0,8.2717,4.2201,4.0516,9.5792,4.9396,4.6396,1.1475653468319087,7.2654,0.749859220696795,-0.899999999999831,7
pre,20.0,10.0837,5.0686,5.0151,56.0739,28.2109,27.863,5.564601789229438,6.2867,0.13442315285574746,-0.899999999999831,7
post,20.0,7.9667,4.0885,3.8782,8.8156,4.5216,4.294,1.1013115370670277,6.747,0.7613255522465651,-0.899999999999831,33
pre,20.0,9.8001,4.972,4.8281,36.3544,19.0509,17.3035,3.7485173730951735,5.4214,0.16450491757033334,-0.899999999999831,33
post,20.0,8.3512,4.2113,4.1399,9.2684,4.7763,4.4921,1.1025304622240404,7.1344,0.7713650032290142,-0.899999999999831,38
pre,20.0,10.4641,5.2877,5.1764,86.1158,45.6655,40.4503,8.57955329990874,6.9738,0.08121061473329129,-0.899999999999831,38
post,20.0,8.3545,4.2603,4.0942,9.4008,4.7444,4.6564,1.121172052940406,7.0658,0.7576579097530597,-0.899999999999831,71
pre,20.0,10.4313,5.2221,5.2092,65.5989,34.3454,31.2535,6.078067585833958,6.1019,0.13982298170078641,-0.899999999999831,71
post,20.0,8.1571,4.2093,3.9478,9.0179,4.8042,4.2137,1.099517528585084,6.8307,0.762953692957158,-0.899999999999831,10
pre,20.0,9.9167,5.0681,4.8486,40.8489,22.7013,18.1476,4.158678470649148,5.9743,0.159119900091062,-0.899999999999831,10
post,20.0,7.8617,3.8992,3.9625,8.735,4.4161,4.3189,1.1043381493509452,6.692,0.7564328217589905,-0.899999999999831,21
pre,20.0,9.4676,4.686,4.7816,37.7591,16.4497,21.3094,3.965169785833892,6.7683,0.2018122343835012,-0.899999999999831,21
post,20.0,8.0876,3.9775,4.1101,9.1126,4.4335,4.6791,1.1180239793224216,7.167,0.7793878947276787,-0.899999999999831,97
pre,20.0,9.9809,5.2383,4.7426,39.627,23.8808,15.7462,3.959646212310664,8.975,0.24760331511984704,-0.899999999999831,97
post,20.0,8.5142,4.2471,4.2671,9.4448,4.5521,4.8927,1.105564250632878,7.0328,0.7530233329770735,-0.899999999999831,58
pre,20.0,10.6681,5.3519,5.3162,110.2072,55.7496,54.4576,10.716387366505176,4.3,0.04450598115078153,-0.899999999999831,58
post,20.0,8.728,4.0704,4.6576,10.0364,4.686,5.3504,1.1387890542080263,7.6788,0.7562161297353376,-0.899999999999831,45
pre,20.0,10.9337,5.1492,5.7845,92.6465,43.5086,49.1379,8.439899085850985,7.4363,0.08823848793229351,-0.899999999999831,45
post,20.0,8.5433,4.5451,3.9982,9.5283,5.1207,4.4076,1.1083830687094565,7.2821,0.7621789973582473,-0.899999999999831,85
pre,20.0,10.4071,5.6198,4.7873,56.12,30.6906,25.4294,5.6262058262441945,6.8248,0.12253441997931334,-0.899999999999831,85
post,20.0,8.0168,4.0599,3.9569,9.2091,4.4187,4.7904,1.1431098201712366,6.9239,0.7479675379164972,-0.899999999999831,32
pre,20.0,9.5076,4.7847,4.7229,22.2863,11.4204,10.8659,2.3411490010919103,5.3123,0.2549674785473566,-0.899999999999831,32
post,20.0,8.0188,4.0213,3.9975,9.1346,4.5719,4.5627,1.1323331127512077,6.9738,0.7606989101399305,-0.899999999999831,47
pre,20.0,9.7679,4.852,4.9159,49.5524,25.3812,24.1712,5.198717535562566,5.8368,0.12369832509360078,-0.899999999999831,47
post,20.0,7.9349,3.8677,4.0672,8.6234,4.0765,4.5469,1.0821802820397892,6.7882,0.7909665417266283,-0.899999999999831,48
pre,20.0,9.721,4.9884,4.7326,43.081,22.8275,20.2535,4.419953468173979,5.0076,0.13164273597581455,-0.899999999999831,48
post,20.0,7.9366,4.0129,3.9237,8.8312,4.4343,4.3969,1.1029103857737186,6.9892,0.7757762927357995,-0.899999999999831,1
pre,20.0,9.6678,4.8115,4.8563,28.2826,14.8277,13.4549,2.889186549186115,6.0894,0.24317193675372178,-0.899999999999831,1
post,20.0,8.4789,4.1701,4.3088,9.6115,4.8553,4.7562,1.1290981864681926,7.2721,0.7639477785127888,-0.899999999999831,73
pre,20.0,10.1046,5.2172,4.8874,53.1088,30.4046,22.7042,5.355419765656181,8.473,0.17353905239434372,-0.899999999999831,73
post,20.0,8.8168,4.3029,4.5139,10.5131,5.1895,5.3236,1.1844604752576005,7.9651,0.7555774548309481,-0.899999999999831,19
pre,20.0,10.621,5.1824,5.4386,34.4495,19.9831,14.4664,3.191983782357562,7.6005,0.252928571632181,-0.899999999999831,19
post,20.0,7.9655,4.0659,3.8996,9.1058,4.7243,4.3815,1.1370465443748867,7.0766,0.7743955640608247,-0.899999999999831,16
pre,20.0,9.5106,4.7635,4.7471,27.1799,13.8137,13.3662,2.786105562844034,5.2453,0.2278869934078658,-0.899999999999831,16
post,20.0,8.3277,4.1369,4.1908,9.3393,4.6857,4.6536,1.1126930328261841,7.0175,0.7438593819981261,-0.899999999999831,28
pre,20.0,10.306,5.078,5.228,67.5228,30.7901,36.7327,6.818687752272643,7.088,0.10955520777738145,-0.899999999999831,28
post,20.0,8.4734,4.3208,4.1526,9.7044,5.1088,4.5956,1.1372630874976584,7.4416,0.759040239222971,-0.899999999999831,8
pre,20.0,10.4689,5.3351,5.1338,86.4843,43.7678,42.7165,8.60227089945872,5.2693,0.06264162064806483,-0.899999999999831,8
post,20.0,8.555,4.1216,4.4334,9.3243,4.3927,4.9316,1.0842348920548275,7.0399,0.7599650370720172,-0.899999999999831,95
pre,20.0,10.6986,5.1305,5.5681,59.4939,27.6846,31.8093,5.707517005044285,6.3555,0.11043032602786007,-0.899999999999831,95
post,20.0,8.0577,3.8947,4.163,9.4895,4.4978,4.9917,1.168711478091245,7.2493,0.7594157159348869,-0.899999999999831,89
pre,20.0,9.8801,4.6674,5.2127,39.4374,17.3019,22.1355,3.9966344792505164,6.4968,0.17876397960020227,-0.899999999999831,89
post,20.0,7.7774,4.0376,3.7398,8.655,4.4922,4.1628,1.104280170149137,6.7498,0.775220615563018,-0.899999999999831,90
pre,20.0,9.2815,4.7443,4.5372,35.5401,18.6201,16.92,3.848107517417228,5.3203,0.15949942310790233,-0.899999999999831,90
post,20.0,8.4962,4.3467,4.1495,9.4326,4.8268,4.6058,1.1032808888496488,7.3332,0.7801958654654924,-0.899999999999831,72
pre,20.0,10.5263,5.4426,5.0837,61.1692,32.8865,28.2827,5.6768637716312575,6.776,0.13353885017601524,-0.899999999999831,72
post,20.0,8.2257,4.2119,4.0138,9.2809,4.7,4.5809,1.1203775011912314,7.0685,0.7597455479261481,-0.899999999999831,76
pre,20.0,9.9573,5.0213,4.936,28.7378,14.1009,14.6369,2.8973756408293254,5.7864,0.21330502737279045,-0.899999999999831,76
post,20.0,7.9367,3.8026,4.1341,8.7995,4.4655,4.334,1.1046629374407375,6.7721,0.7698244655516792,-0.899999999999831,39
pre,20.0,9.6027,4.6231,4.9796,22.437,9.772,12.665,2.3042951773553266,5.9858,0.28785031678587575,-0.899999999999831,39
post,20.0,7.6227,4.0575,3.5652,8.4521,4.5998,3.8523,1.1010901135054887,6.6541,0.7782944787044423,-0.899999999999831,66
pre,20.0,9.2095,4.907,4.3025,22.2595,12.0226,10.2369,2.3984303498217554,5.6777,0.2750040852034094,-0.899999999999831,66
post,20.0,8.1873,4.1228,4.0645,8.963,4.3158,4.6472,1.0915126626733096,6.8234,0.7688866228885636,-0.899999999999831,42
pre,20.0,9.7415,4.9106,4.8309,34.019,16.8156,17.2034,3.4522008707778395,5.4532,0.1876325804710521,-0.899999999999831,42
post,20.0,8.2972,4.2682,4.029,9.1549,4.6809,4.474,1.096693922008945,6.9801,0.7570318221623374,-0.899999999999831,79
pre,20.0,10.0879,5.2013,4.8866,72.2499,36.5433,35.7066,7.232478800704453,5.0021,0.08138009372218799,-0.899999999999831,79
post,20.0,7.9531,4.3115,3.6416,9.107,4.8964,4.2106,1.138835443708135,7.0444,0.7678535893285273,-0.899999999999831,11
pre,20.0,9.6019,5.1708,4.4311,37.8233,23.5547,14.2686,3.987668866315157,10.2235,0.2729211666593155,-0.899999999999831,11
post,20.0,8.005,4.1619,3.8431,8.9529,4.6352,4.3177,1.1096451994282115,7.0423,0.7820506050711636,-0.899999999999831,17
pre,20.0,9.8543,5.1987,4.6556,41.9425,24.0233,17.9192,4.130672243917924,7.5237,0.20834292369349505,-0.899999999999831,17
post,20.0,8.4022,4.1284,4.2738,9.8231,4.8272,4.9959,1.161983071794721,7.3789,0.7411799245752312,-0.899999999999831,70
pre,20.0,10.141,5.0956,5.0454,66.3927,32.7215,33.6712,6.723693822084808,5.2887,0.08928921883892152,-0.899999999999831,70
post,20.0,7.9383,3.9862,3.9521,9.1762,4.6068,4.5694,1.1476097800547118,7.1106,0.7676257277029644,-0.899999999999831,25
pre,20.0,9.4878,4.7255,4.7623,39.4726,20.2798,19.1928,4.221915258173181,5.3336,0.14679645033564742,-0.899999999999831,25
post,20.0,8.3388,3.8511,4.4877,9.7717,4.3472,5.4245,1.1627855053603615,7.5141,0.7588805408762646,-0.899999999999831,2
pre,20.0,9.824,4.4166,5.4074,46.3169,19.4928,26.8241,4.869467315466176,7.9603,0.1826868348780868,-0.899999999999831,2
post,20.0,8.4635,4.2667,4.1968,9.7763,4.9756,4.8007,1.1477440547750417,7.4039,0.7523953576662095,-0.899999999999831,15
pre,20.0,9.9425,4.8697,5.0728,48.8611,26.61,22.2511,5.092241293477783,7.0041,0.15032973196665148,-0.899999999999831,15
post,20.0,8.6025,4.4886,4.1139,10.1854,5.0984,5.087,1.181426452297401,7.4906,0.7427378297359714,-0.899999999999831,9
pre,20.0,10.4792,5.6067,4.8725,51.3469,29.009,22.3379,4.95616601778124,7.4689,0.15692151790423886,-0.899999999999831,9
post,20.0,8.1552,4.3912,3.764,8.9703,4.8827,4.0876,1.0931102318708636,6.8803,0.7691783302616856,-0.899999999999831,51
pre,20.0,10.1692,5.4496,4.7196,62.9862,34.8776,28.1086,6.303062257202602,7.6606,0.13014460708841194,-0.899999999999831,51
post,20.0,8.4468,4.2445,4.2023,9.5496,4.7032,4.8464,1.124652307542181,7.1886,0.752797679947991,-0.899999999999831,5
pre,20.0,10.3483,5.2374,5.1109,82.5257,42.1454,40.3803,8.224686883908584,5.6181,0.07371241891018951,-0.899999999999831,5
post,20.0,8.1929,4.1051,4.0878,8.9663,4.6244,4.3419,1.0876163083295625,6.7901,0.7560930565568332,-0.899999999999831,3
pre,20.0,9.8999,5.0563,4.8436,41.0739,18.6933,22.3806,4.088012571822315,6.2797,0.18411016774384434,-0.899999999999831,3
post,20.0,8.3279,4.532,3.7959,9.4648,5.066,4.3988,1.1313120821753067,7.064,0.7482763593778331,-0.899999999999831,68
pre,20.0,9.9341,5.3707,4.5634,46.1514,23.204,22.9474,4.700089893701047,5.389,0.12361030526863394,-0.899999999999831,68
post,20.0,8.5198,4.4268,4.093,9.7614,5.2419,4.5195,1.1393960393940856,7.3492,0.7603818648063563,-0.899999999999831,14
pre,20.0,10.0372,5.1644,4.8728,40.2375,22.3269,17.9106,4.069223654642999,6.7867,0.17985989709772274,-0.899999999999831,14
post,20.0,8.2977,4.5207,3.777,9.4129,5.0848,4.3281,1.126598721968429,7.1247,0.752539810552107,-0.899999999999831,34
pre,20.0,9.8202,5.3067,4.5135,27.2644,15.4083,11.8561,2.7752119250402982,6.6514,0.26036678290598275,-0.899999999999831,34
post,20.0,7.8705,3.8069,4.0636,9.0775,4.3229,4.7546,1.147631124234946,7.0513,0.7777966138009728,-0.899999999999831,35
pre,20.0,9.282,4.595,4.687,31.9058,16.2192,15.6866,3.3993615421669716,5.3384,0.19868557340866616,-0.899999999999831,35
post,20.0,8.3548,4.3232,4.0316,9.2475,4.8284,4.4191,1.1005671694455534,6.7245,0.7335428910908486,-0.899999999999831,83
pre,20.0,10.2355,5.4092,4.8263,43.5535,24.5213,19.0322,4.19133222815547,7.5539,0.1868674587734378,-0.899999999999831,83
post,20.0,8.2949,4.2791,4.0158,9.4004,4.8537,4.5467,1.1276043479190494,7.0226,0.7544707529729048,-0.899999999999831,84
pre,20.0,9.9492,5.2774,4.6718,40.3333,22.9138,17.4195,4.064527224811637,6.8801,0.18478624656094636,-0.899999999999831,84
post,20.0,8.5006,4.4306,4.07,10.0945,5.3066,4.7879,1.1799177526445186,7.6871,0.7640516568212605,-0.899999999999831,88
pre,20.0,10.3956,5.5234,4.8722,81.3865,43.5055,37.881,7.949868936602592,6.7493,0.08966381934660214,-0.899999999999831,88
post,20.0,8.3269,4.2622,4.0647,9.4265,4.9078,4.5187,1.1252560154215552,7.0165,0.7416379916226018,-0.899999999999831,41
pre,20.0,10.1059,5.0936,5.0123,68.5244,31.6958,36.8286,6.977121238702818,6.6624,0.10430288854157907,-0.899999999999831,41
post,20.0,7.8932,3.8499,4.0433,8.7895,4.3096,4.4799,1.1070749869003693,6.8981,0.758541645805173,-1.0,50
pre,20.0,8.9736,4.394,4.5796,26.3235,10.7266,15.5969,2.9684787554683942,6.6263,0.25722381538935396,-1.0,50
post,20.0,8.5598,4.2318,4.328,9.8188,5.0222,4.7966,1.1441533055261914,7.799,0.7757801974702259,-1.0,54
pre,20.0,10.6774,5.4486,5.2288,75.8202,38.5689,37.2513,7.180236169055864,5.5364,0.08069491907582463,-1.0,54
post,20.0,7.7965,4.0662,3.7303,8.7216,4.6039,4.1177,1.110998858306742,6.8228,0.7466530574980531,-1.0,94
pre,20.0,9.2633,4.941,4.3223,37.3018,21.14,16.1618,4.0510151837541635,6.4234,0.18084828171846357,-1.0,94
post,20.0,8.6226,4.3071,4.3155,9.8039,4.7771,5.0268,1.135501689707377,7.7867,0.7773164578412611,-1.0,43
pre,20.0,10.4332,5.1858,5.2474,65.5991,31.4429,34.1562,6.234845872976364,5.5659,0.11580403917741565,-1.0,43
post,20.0,8.9015,4.6616,4.2399,10.3602,5.3689,4.9913,1.1594954813242582,8.1782,0.7663658867611576,-1.0,86
pre,20.0,10.8584,5.5933,5.2651,97.9045,51.0146,46.8899,9.245816242564626,6.2535,0.06754440707371182,-1.0,86
post,20.0,8.2735,3.9473,4.3262,9.5991,4.5148,5.0843,1.1529563367106914,7.4385,0.7411882956792087,-1.0,36
pre,20.0,9.8129,4.8282,4.9847,57.5586,30.3234,27.2352,6.083637630563884,5.7014,0.10177742787376827,-1.0,36
post,20.0,8.5036,4.0716,4.432,9.4526,4.3772,5.0754,1.1074087387175546,7.335,0.7563601238044287,-1.0,55
pre,20.0,10.3351,5.3387,4.9964,78.7641,43.1161,35.648,7.633661326687976,8.6395,0.1275304227911424,-1.0,55
post,20.0,7.9002,3.9246,3.9756,8.6412,4.2712,4.37,1.0898451104521172,6.8832,0.7760079209294677,-1.0,78
pre,20.0,9.234,4.6558,4.5782,25.6659,12.2991,13.3668,2.730465053859543,5.6119,0.24808294806194267,-1.0,78
post,20.0,8.2685,3.9082,4.3603,9.1932,4.3248,4.8684,1.1079253459161997,7.2402,0.771759305711039,-1.0,62
pre,20.0,9.9326,4.6804,5.2522,40.192,20.5014,19.6906,4.022052354793883,5.9918,0.1718800435462339,-1.0,62
post,20.0,8.3908,4.0267,4.3641,10.5539,5.1472,5.4067,1.2565958905999024,7.8867,0.7261397559011699,-1.0,99
pre,20.0,9.8661,4.6033,5.2628,37.6032,17.4289,20.1743,3.803433801394679,6.8398,0.1865964360265585,-1.0,99
post,20.0,8.7733,4.4065,4.3668,10.1835,5.079,5.1045,1.1571390521406983,7.7645,0.7471237101804262,-1.0,59
pre,20.0,10.4588,5.1728,5.286,62.3844,29.9542,32.4302,5.952049115557641,5.9422,0.10474981342522155,-1.0,59
post,20.0,8.5095,4.4188,4.0907,9.6747,4.9316,4.7431,1.1334386731050872,7.5743,0.7583393907176882,-1.0,0
pre,20.0,9.9841,5.2996,4.6845,57.6201,32.8454,24.7747,5.900732343008316,8.9649,0.16235273094101152,-1.0,0
post,20.0,8.3748,4.0625,4.3123,9.3627,4.6003,4.7624,1.1158716158841377,7.4245,0.7761533260014822,-1.0,64
pre,20.0,10.4531,5.199,5.2541,62.6487,31.5304,31.1183,6.045435126474833,4.6195,0.08224971661690943,-1.0,64
post,20.0,8.3532,4.108,4.2452,9.3564,4.6405,4.7159,1.114331679292952,7.4628,0.770154319888054,-1.0,40
pre,20.0,10.0389,4.9811,5.0578,34.1684,17.8025,16.3659,3.3166525160391744,5.9414,0.2148289313309552,-1.0,40
post,20.0,8.3916,4.2918,4.0998,9.2756,4.708,4.5676,1.1025903288378567,7.416,0.7835097522248975,-1.0,12
pre,20.0,9.906,4.9525,4.9535,22.0332,11.1736,10.8596,2.2074347806278714,5.658,0.27625300893180804,-1.0,12
post,20.0,8.0542,4.0808,3.9734,8.7952,4.3893,4.4059,1.0891233679474324,6.9998,0.7825305935730885,-1.0,74
pre,20.0,9.8748,5.135,4.7398,58.4587,29.6491,28.8096,6.000227988245425,5.0589,0.10684349951123517,-1.0,74
post,20.0,8.5793,4.0704,4.5089,9.8705,4.7377,5.1328,1.1464248250858746,7.7187,0.7666644873833907,-1.0,56
pre,20.0,10.7519,5.0409,5.711,93.0877,42.0522,51.0355,8.596603866786792,9.6201,0.1360906865397543,-1.0,56
post,20.0,8.3943,4.0703,4.324,9.3748,4.3617,5.0131,1.114201670951618,7.1754,0.7541086175391482,-1.0,63
pre,20.0,10.0216,4.8372,5.1844,53.3712,24.8318,28.5394,5.313683419664255,6.0352,0.13459877896926534,-1.0,63
post,20.0,8.2181,4.0927,4.1254,9.1113,4.4759,4.6354,1.1045243466256178,7.2277,0.774169983088802,-1.0,67
pre,20.0,9.9317,4.9703,4.9614,37.2941,18.6672,18.6269,3.677361919722425,6.1207,0.19928323478244842,-1.0,67
post,20.0,8.6585,4.0334,4.6251,9.9164,4.4929,5.4235,1.1394398279580096,7.8578,0.7703408472667661,-1.0,53
pre,20.0,10.6281,5.2099,5.4182,66.278,34.0946,32.1834,6.2257345649530125,5.9314,0.10639712205392118,-1.0,53
post,20.0,8.282,4.1167,4.1653,9.3586,4.4876,4.871,1.1252106937507131,7.5408,0.776431740106296,-1.0,22
pre,20.0,10.14,5.1846,4.9554,57.3799,30.7066,26.6733,5.6265352087536735,6.4539,0.1365151047554445,-1.0,22
post,20.0,8.5414,4.3061,4.2353,10.0145,4.7837,5.2308,1.169777629429418,7.8335,0.7599488470396102,-1.0,49
pre,20.0,10.1442,5.2507,4.8935,80.5348,40.9604,39.5744,8.295551841059254,5.0888,0.06353912572552843,-1.0,49
post,20.0,8.1184,4.1464,3.972,9.0046,4.767,4.2376,1.1044879802142467,7.0352,0.7570326180029093,-1.0,46
pre,20.0,9.7762,5.1165,4.6597,49.8883,29.7319,20.1564,5.162806132494945,10.7857,0.21886355026228374,-1.0,46
post,20.0,8.566,4.0849,4.4811,10.1206,4.6638,5.4568,1.1773632951117758,7.6384,0.7419744678455349,-1.0,30
