true_positive,false_negative,true_negative,false_positive,correct_message,incorrect_message,gamma,replicate
5.7,50.495,9943.75,0.055,0.10322018668029352,5.572659668742128e-06,-0.7000000000000008,3.0
5.84,50.12,9943.895,0.145,0.10652143143077134,1.4612752241900244e-05,-0.7000000000000008,4.0
5.47,52.155,9942.18,0.195,0.09648433898971588,1.9690018570301224e-05,-0.7000000000000008,5.0
5.455,49.865,9944.555,0.125,0.10011002760846935,1.2562456089200753e-05,-0.7000000000000008,6.0
6.55,57.025,9936.315,0.11,0.1003261632438853,1.1107668262263623e-05,-0.7000000000000008,7.0
7.215,65.005,9927.53,0.25,0.10142019955295596,2.5264014409946124e-05,-0.7000000000000008,8.0
6.43,54.98,9938.355,0.235,0.10305473320439193,2.3683492247550247e-05,-0.7000000000000008,9.0
5.7,51.355,9942.795,0.15,0.09860295204973742,1.513445299515689e-05,-0.7000000000000008,0.0
6.07,54.19,9939.615,0.125,0.10151052388585637,1.258815989408643e-05,-0.7000000000000008,1.0
9.475,85.315,9904.82,0.39,0.09924349574789554,3.953901652841859e-05,-0.7000000000000008,2.0
10.83,95.72,9893.095,0.355,0.10090931575082297,4.213126704431541e-05,-0.7000000000000008,3.0
6.295,55.59,9937.915,0.2,0.09998744093781609,2.022411893751601e-05,-0.7000000000000008,4.0
6.5,56.675,9936.64,0.185,0.10455544092528984,1.865526569188289e-05,-0.7000000000000008,5.0
7.11,67.415,9925.24,0.235,0.09393274395640624,2.374488127286497e-05,-0.7000000000000008,6.0
7.025,60.54,9932.27,0.165,0.10363980194906612,1.6694089935404752e-05,-0.7000000000000008,7.0
5.84,52.67,9941.33,0.16,0.09827963067472627,1.612438598139387e-05,-0.7000000000000008,8.0
6.0,53.94,9939.895,0.165,0.10005128380269628,1.6654138694417808e-05,-0.7000000000000008,9.0
8.335,73.515,9917.915,0.235,0.10293090288713228,2.3688579256335353e-05,-0.9000000000000032,0.0
6.06,54.485,9939.185,0.27,0.0982054104835551,2.724989975825219e-05,-0.9000000000000032,1.0
5.98,51.2,9942.635,0.185,0.10628445502284829,1.866145382767962e-05,-0.9000000000000032,2.0
6.22,53.955,9939.58,0.245,0.10355205485247679,2.469091163498814e-05,-0.9000000000000032,3.0
5.56,49.41,9944.97,0.06,0.1052882035668898,6.091619398093183e-06,-0.9000000000000032,4.0
5.61,49.265,9944.925,0.2,0.10189413488606526,2.0168609665680493e-05,-0.9000000000000032,5.0
7.87,69.99,9921.91,0.23,0.10059602789372653,2.3202908654831135e-05,-0.9000000000000032,6.0
7.42,65.03,9927.285,0.265,0.10514790483956725,2.6746514227207356e-05,-0.9000000000000032,7.0
7.185,64.98,9927.825,0.01,0.09977343477977109,1.0062388428281658e-06,-0.9000000000000032,8.0
7.18,64.675,9927.945,0.2,0.09884325580507686,2.0222193117133176e-05,-0.9000000000000032,9.0
5.625,49.755,9944.515,0.105,0.10248579502980783,1.0584432588439915e-05,-0.9000000000000032,0.0
5.55,48.745,9945.585,0.12,0.10060798352253443,1.2147543124381162e-05,-0.9000000000000032,1.0
6.495,56.635,9936.68,0.19,0.10272273952601739,1.91613731642491e-05,-0.9000000000000032,2.0
7.225,64.055,9928.515,0.205,0.10076441946875392,2.0673643579684435e-05,-0.9000000000000032,3.0
6.405,54.92,9938.515,0.16,0.10165099277390713,1.616373093369048e-05,-0.9000000000000032,4.0
5.355,46.715,9947.89,0.04,0.10086695454242774,4.019205117061344e-06,-0.9000000000000032,5.0
5.075,47.115,9947.725,0.085,0.0952692900113452,8.602339055305277e-06,-0.9000000000000032,6.0
6.04,51.14,9942.73,0.09,0.10408770829514385,9.055541933848702e-06,-0.9000000000000032,7.0
6.565,57.47,9935.33,0.635,0.1007355718151812,6.456409253541569e-05,-0.9000000000000032,8.0
10.555,89.745,9899.315,0.385,0.10492725140229943,3.904144021842449e-05,-0.9000000000000032,9.0
6.72,59.475,9933.49,0.315,0.09922919395384236,3.1837182288298165e-05,-0.9000000000000032,0.0
6.475,55.18,9938.25,0.095,0.10532366635685378,9.575019273864662e-06,-0.9000000000000032,1.0
8.215,71.305,9920.195,0.285,0.10234561904207579,2.8777784259827747e-05,-0.9000000000000032,2.0
5.93,54.095,9939.69,0.285,0.10311077782163032,2.8864430521895325e-05,-0.9000000000000032,3.0
5.1,45.79,9949.025,0.085,0.10029745121210444,8.553547072410506e-06,-0.9000000000000032,4.0
5.93,53.745,9940.13,0.195,0.09810309143986057,1.9665727221133e-05,-0.9000000000000032,5.0
5.905,50.9,9943.145,0.05,0.10305835585088959,5.0294916970765715e-06,-0.9000000000000032,6.0
6.51,54.84,9938.535,0.115,0.10234503804026517,1.1575868283867281e-05,-0.9000000000000032,7.0
6.45,55.835,9937.415,0.3,0.10358938166494651,3.0315113599534168e-05,-0.9000000000000032,8.0
5.74,51.7,9942.31,0.25,0.10351986184360007,2.5236702360997484e-05,-0.9000000000000032,9.0
7.015,62.04,9930.695,0.25,0.10368605108816441,2.5226357172092587e-05,-0.9000000000000032,0.0
6.525,58.2,9935.095,0.18,0.10564342347850948,1.8152529757738123e-05,-0.9000000000000032,1.0
5.9,53.135,9940.63,0.335,0.10095436506105974,3.381290723536171e-05,-0.9000000000000032,2.0
4.5,40.86,9954.465,0.175,0.09761403431756756,1.7628860859665255e-05,-0.9000000000000032,3.0
6.45,56.97,9936.435,0.145,0.10162197663710051,1.4629344513921492e-05,-0.9000000000000032,4.0
4.38,38.83,9956.645,0.145,0.10788792326690343,1.4626392169956235e-05,-0.9000000000000032,5.0
5.235,43.78,9950.9,0.085,0.10378530943248813,8.575087463494958e-06,-0.9000000000000032,6.0
5.67,51.86,9942.385,0.085,0.09822065592136821,8.58726737768108e-06,-0.9000000000000032,7.0
8.505,76.11,9915.215,0.17,0.10076405773392942,1.71680289937705e-05,-0.9000000000000032,8.0
6.16,54.78,9938.925,0.135,0.0979896171068403,1.3640635252126484e-05,-0.9000000000000032,9.0
7.725,66.825,9925.25,0.2,0.10460886706202455,2.0169763886716915e-05,-0.9000000000000032,0.0
7.07,62.185,9930.48,0.265,0.09993824039476613,2.679562430160016e-05,-0.9000000000000032,1.0
6.95,61.83,9931.1,0.12,0.10003412699936075,1.2129033919968422e-05,-0.9000000000000032,2.0
6.27,55.385,9938.19,0.155,0.09903375635246614,1.5654460670558055e-05,-0.9000000000000032,3.0
5.52,48.84,9945.45,0.19,0.10246190250338122,1.9141616465847755e-05,-0.9000000000000032,4.0
9.715,83.805,9906.23,0.25,0.10784082605418793,2.529777094757205e-05,-0.9000000000000032,5.0
5.73,51.0,9943.035,0.235,0.10438129807696737,2.3696721576414984e-05,-0.9000000000000032,6.0
6.63,58.7,9934.385,0.285,0.10333290753656431,2.8738297599282472e-05,-0.9000000000000032,7.0
6.43,56.345,9937.055,0.17,0.10217277515853643,1.7151801354940232e-05,-0.9000000000000032,8.0
5.185,44.91,9949.825,0.08,0.10206836529952738,8.074223705720895e-06,-0.9000000000000032,9.0
5.62,49.87,9944.29,0.22,0.09949534197218371,2.2199163790185654e-05,-0.9000000000000032,0.0
6.365,55.82,9937.58,0.235,0.0996511053795408,2.374626956131787e-05,-0.9000000000000032,1.0
5.855,54.415,9939.62,0.11,0.09731652305811678,1.1134194401104218e-05,-0.9000000000000032,2.0
5.165,45.165,9949.585,0.085,0.10397120446594797,8.543045834330573e-06,-0.9000000000000032,3.0
5.565,48.6,9945.74,0.095,0.10069390120666746,9.581976610534608e-06,-0.9000000000000032,4.0
7.88,70.39,9921.625,0.105,0.10080953828709349,1.0585949600728076e-05,-0.9000000000000032,5.0
6.925,57.285,9935.66,0.13,0.10827096076209973,1.3129219208086445e-05,-0.9000000000000032,6.0
6.34,53.595,9939.89,0.175,0.10566009230944715,1.7634448186176053e-05,-0.9000000000000032,7.0
8.985,76.575,9914.0,0.44,0.10643717850959565,4.449867788761573e-05,-0.9000000000000032,8.0
5.83,51.97,9942.125,0.075,0.09690160178376168,7.561311122868598e-06,-0.9000000000000032,9.0
9.175,80.92,9909.745,0.16,0.10201366704159667,1.61326683760019e-05,-0.9000000000000032,0.0
5.78,51.71,9942.385,0.125,0.09909856541775147,1.2572228624332147e-05,-0.9000000000000032,1.0
6.11,55.12,9938.585,0.185,0.09918169988814156,1.863637378027274e-05,-0.9000000000000032,2.0
6.135,54.305,9939.375,0.185,0.10153528113035618,1.8692437610701806e-05,-0.9000000000000032,3.0
5.86,52.075,9941.835,0.23,0.10196098376962077,2.3232742635728503e-05,-0.9000000000000032,4.0
8.14,74.175,9917.515,0.17,0.09959941065842046,1.7159445028189467e-05,-0.9000000000000032,5.0
6.03,53.06,9940.785,0.125,0.1002138701318974,1.2559233195444794e-05,-0.9000000000000032,6.0
6.685,57.335,9935.82,0.16,0.1034515428187568,1.6138283575418163e-05,-0.9000000000000032,7.0
6.23,54.97,9938.715,0.085,0.10163518126379117,8.601290625218459e-06,-0.9000000000000032,8.0
5.725,52.06,9942.075,0.14,0.10109262745910907,1.4108248028814815e-05,-0.9000000000000032,9.0
6.25,55.23,9938.295,0.225,0.1064141184351919,2.2736095943221142e-05,-0.9000000000000032,0.0
6.6,59.07,9934.21,0.12,0.10183406879017726,1.2131372704182352e-05,-0.9000000000000032,1.0
8.7,74.51,9916.38,0.41,0.10546263063085054,4.1539162540940034e-05,-0.9000000000000032,2.0
6.335,55.32,9938.26,0.085,0.10291834940649958,8.558128426849137e-06,-0.9000000000000032,3.0
5.33,47.49,9947.025,0.155,0.09872251956219544,1.562829926633352e-05,-0.9000000000000032,4.0
5.495,49.67,9944.7,0.135,0.0972024222676293,1.360105542937592e-05,-0.9000000000000032,5.0
5.48,48.35,9946.05,0.12,0.10896480548080646,1.2105895862318092e-05,-0.9000000000000032,6.0
10.94,95.805,9892.965,0.29,0.10081567042493587,2.9417433737886563e-05,-0.9000000000000032,7.0
7.365,63.31,9929.09,0.235,0.10578958326268861,2.3682503656358764e-05,-0.9000000000000032,8.0
6.865,59.05,9933.795,0.29,0.10836683320990982,2.9249366278211433e-05,-0.9000000000000032,9.0
7.595,65.04,9927.2,0.165,0.10334937752862353,1.664580670413979e-05,-0.9000000000000032,0.0
5.79,49.405,9944.615,0.19,0.10576925415597371,1.9161637796511265e-05,-0.9000000000000032,1.0
6.0,52.835,9941.005,0.16,0.10138847465280287,1.6171719021345022e-05,-0.9000000000000032,2.0
6.82,58.07,9934.925,0.185,0.1041657278525873,1.8664841888336178e-05,-0.9000000000000032,3.0
6.075,53.475,9940.325,0.125,0.10238829289201075,1.2611516722305406e-05,-0.9000000000000032,4.0
8.43,74.705,9916.61,0.255,0.1030069937576803,2.5811139587035992e-05,-0.9000000000000032,5.0
6.815,59.82,9933.36,0.005,0.10120770683648002,5.017561465127948e-07,-0.9000000000000032,6.0
10.94,95.62,9893.035,0.405,0.10343411286957824,4.111460630716495e-05,-0.9000000000000032,7.0
5.72,49.56,9944.67,0.05,0.10927810380081304,5.0363537508062465e-06,-0.9000000000000032,8.0
5.735,48.8,9945.27,0.195,0.10571355967055827,1.964829702452268e-05,-0.9000000000000032,9.0
6.18,54.905,9938.885,0.03,0.10127936979540167,3.023127112815055e-06,-0.9000000000000032,0.0
6.76,59.38,9933.785,0.075,0.10188927840031292,7.553493144963103e-06,-0.9000000000000032,1.0
8.39,74.95,9916.46,0.2,0.09994514883365906,2.0214239021485496e-05,-0.9000000000000032,2.0
5.98,52.235,9941.61,0.175,0.10356959964595212,1.7642433967603733e-05,-0.9000000000000032,3.0
7.05,61.695,9930.97,0.285,0.1049232872240466,2.877848086183161e-05,-0.9000000000000032,4.0
7.875,68.815,9923.005,0.305,0.10416606406518929,3.092055920473679e-05,-0.9000000000000032,5.0
5.505,49.55,9944.915,0.03,0.09835948935240657,3.0163894099194226e-06,-0.9000000000000032,6.0
5.295,46.085,9948.465,0.155,0.10198507856707369,1.558816687818209e-05,-0.9000000000000032,7.0
5.375,49.065,9945.41,0.15,0.09833196106698087,1.5121277286970155e-05,-0.9000000000000032,8.0
9.07,77.66,9912.98,0.29,0.10523158999142396,2.939216738356375e-05,-0.9000000000000032,9.0
7.995,69.495,9922.24,0.27,0.10236261371336763,2.726071237242821e-05,-0.8000000000000006,0.0
8.775,76.245,9914.575,0.405,0.1027363727532653,4.098541704360748e-05,-0.8000000000000006,1.0
6.49,56.97,9936.34,0.2,0.10019091662428249,2.0180401478044528e-05,-0.8000000000000006,2.0
6.52,58.365,9935.03,0.085,0.10217385611464655,8.561555968668523e-06,-0.8000000000000006,3.0
5.06,44.905,9949.94,0.095,0.10097724437752253,9.554193864944441e-06,-0.8000000000000006,4.0
6.655,57.375,9935.72,0.25,0.10046742899201075,2.529012760119294e-05,-0.8000000000000006,5.0
6.325,57.035,9936.39,0.25,0.10203140774976437,2.526213303160774e-05,-0.8000000000000006,6.0
7.44,63.25,9929.105,0.205,0.10839226956952248,2.0645285637588024e-05,-0.8000000000000006,7.0
5.94,52.375,9941.35,0.335,0.10294155500895057,3.387542956286591e-05,-0.8000000000000006,8.0
6.785,60.695,9932.27,0.25,0.09955344067817083,2.5238042598105373e-05,-0.8000000000000006,9.0
7.47,64.665,9927.49,0.375,0.10604501660374643,3.789079444444375e-05,-0.8000000000000006,0.0
5.31,47.19,9947.345,0.155,0.10257362992509404,1.5589479144158624e-05,-0.8000000000000006,1.0
5.92,52.775,9940.965,0.34,0.10113418022621361,3.435756084726275e-05,-0.8000000000000006,2.0
5.885,52.26,9941.76,0.095,0.10169915413783807,9.571885382453536e-06,-0.8000000000000006,3.0
6.845,59.415,9933.555,0.185,0.10043974075199807,1.8663404008053314e-05,-0.8000000000000006,4.0
6.08,52.54,9941.165,0.215,0.10182957259479782,2.1729290749355864e-05,-0.8000000000000006,5.0
7.445,63.48,9928.92,0.155,0.10592978322087107,1.558330898380035e-05,-0.8000000000000006,6.0
5.03,46.025,9948.88,0.065,0.09757322460742704,6.5462844220890815e-06,-0.8000000000000006,7.0
6.075,51.81,9941.89,0.225,0.10361543951010861,2.2679365201246937e-05,-0.8000000000000006,8.0
6.28,55.745,9937.88,0.095,0.10027901701260084,9.564361037208405e-06,-0.8000000000000006,9.0
7.06,62.87,9929.895,0.175,0.09997944566786438,1.7620370066776235e-05,-0.8000000000000006,0.0
10.91,93.57,9895.4,0.12,0.10255981741284621,6.26532491745399e-05,-0.8000000000000006,1.0
7.62,67.5,9924.59,0.29,0.10057284838515505,2.9387174098554534e-05,-0.8000000000000006,2.0
4.9,42.545,9952.505,0.05,0.10184927274135688,5.033125916584603e-06,-0.8000000000000006,3.0
7.655,67.525,9924.635,0.185,0.09963375001566924,1.8701448692984737e-05,-0.8000000000000006,4.0
7.595,65.53,9926.68,0.195,0.103386385511271,1.970737343539997e-05,-0.8000000000000006,5.0
5.345,45.995,9948.555,0.105,0.10086308836560973,1.0595219429765886e-05,-0.8000000000000006,6.0
5.845,49.415,9944.535,0.205,0.10599110307925916,2.066485305531625e-05,-0.8000000000000006,7.0
5.175,46.235,9948.485,0.105,0.10398855155294415,1.0556174417076795e-05,-0.8000000000000006,8.0
4.265,38.325,9957.3,0.11,0.10233117778317648,1.1072265904022735e-05,-0.8000000000000006,9.0
5.93,53.175,9940.73,0.165,0.10082987972591011,1.6644647927645556e-05,-0.8000000000000006,0.0
7.26,60.945,9931.325,0.47,0.103949179073013,4.750154065232399e-05,-0.8000000000000006,1.0
9.765,86.61,9903.385,0.24,0.1010022269745205,2.4297096230264017e-05,-0.8000000000000006,2.0
7.21,61.545,9931.145,0.1,0.1038210560828614,1.0101323583740114e-05,-0.8000000000000006,3.0
5.95,52.515,9941.22,0.315,0.09800412582721378,3.1731930206453346e-05,-0.8000000000000006,4.0
6.855,62.62,9930.235,0.29,0.09592981343668189,2.929747027828702e-05,-0.8000000000000006,5.0
6.175,53.85,9939.595,0.38,0.10280898846105023,3.840392069552264e-05,-0.8000000000000006,6.0
4.68,42.835,9952.415,0.07,0.10150840172462863,7.044688678975671e-06,-0.8000000000000006,7.0
6.055,55.655,9938.2,0.09,0.09648090546589576,9.077348074832439e-06,-0.8000000000000006,8.0
6.755,60.49,9932.56,0.195,0.09947123001915266,1.9684075593355733e-05,-0.8000000000000006,9.0
4.91,43.08,9951.865,0.145,0.10267549671361346,1.457214391081948e-05,-0.8000000000000006,0.0
7.045,64.245,9928.53,0.18,0.09724613271286621,1.821115488224677e-05,-0.8000000000000006,1.0
6.385,55.065,9938.42,0.13,0.10185843567579173,1.3079161643245966e-05,-0.8000000000000006,2.0
5.66,50.915,9943.17,0.255,0.10055151868671686,2.572587639256763e-05,-0.8000000000000006,3.0
6.035,52.14,9941.675,0.15,0.10262919343727918,1.5142736146647775e-05,-0.8000000000000006,4.0
5.44,49.485,9944.91,0.165,0.10004747411301429,1.6621351755045907e-05,-0.8000000000000006,5.0
9.34,83.605,9906.92,0.135,0.09987203065248083,1.3672639465388001e-05,-0.8000000000000006,6.0
6.745,59.255,9933.645,0.355,0.10145258645500513,3.5826967979305433e-05,-0.8000000000000006,7.0
6.435,57.52,9935.91,0.135,0.09887441914322233,1.3608540196683301e-05,-0.8000000000000006,8.0
5.73,50.75,9943.425,0.095,0.1053153916884439,9.55257973919534e-06,-0.8000000000000006,9.0
9.195,83.3,9907.14,0.365,0.10021577791805124,3.697646616416107e-05,-0.8000000000000006,0.0
6.55,58.79,9934.485,0.175,0.09833915362023816,1.7680618814843582e-05,-0.8000000000000006,1.0
8.68,77.995,9913.215,0.11,0.10529181644619968,1.2020473497686157e-05,-0.8000000000000006,2.0
5.0,43.62,9951.265,0.115,0.10340158476414588,1.1593034184783526e-05,-0.8000000000000006,3.0
6.8,59.98,9933.1,0.12,0.10032184271652067,1.20975637991328e-05,-0.8000000000000006,4.0
6.96,61.6,9931.265,0.175,0.10238800238294034,1.7682622920241418e-05,-0.8000000000000006,5.0
6.085,53.805,9939.82,0.29,0.1032896637562803,2.932678253385635e-05,-0.8000000000000006,6.0
6.48,58.215,9935.16,0.145,0.09783458379320871,1.4627505655193141e-05,-0.8000000000000006,7.0
6.48,56.13,9937.055,0.335,0.10028577813647557,3.37665286197581e-05,-0.8000000000000006,8.0
5.665,50.065,9944.04,0.23,0.10093022891545231,2.3170915356523912e-05,-0.8000000000000006,9.0
6.705,57.745,9935.39,0.16,0.10344364775153152,1.6119392169662968e-05,-0.8000000000000006,0.0
6.63,57.03,9936.11,0.23,0.10500608920382179,2.3280635353769617e-05,-0.8000000000000006,1.0
6.95,61.15,9931.82,0.08,0.10127549370668502,8.062195138725572e-06,-0.8000000000000006,2.0
5.86,52.55,9941.405,0.185,0.09970992079592238,1.8699843758014864e-05,-0.8000000000000006,3.0
8.72,76.8,9914.125,0.355,0.10138700096095606,3.600193517490539e-05,-0.8000000000000006,4.0
5.315,46.565,9948.0,0.12,0.1028986550907249,1.2097171234304406e-05,-0.8000000000000006,5.0
9.355,83.115,9907.175,0.355,0.10080351809241454,3.581156721086545e-05,-0.8000000000000006,6.0
9.275,80.39,9910.15,0.185,0.1050181702621545,1.867944552414133e-05,-0.8000000000000006,7.0
8.385,77.1,9914.43,0.085,0.09804496353530627,8.58147207126192e-06,-0.8000000000000006,8.0
