true_positive,false_negative,true_negative,false_positive,sensitivity,specificity,precision,gamma,replicate
2.06,18.18,9979.715,0.045,0.10911065317944886,0.9999954882158203,0.9879142300194931,0.10000000000000007,0.0
1.86,15.965,9982.13,0.045,0.10369493208282542,0.9999954856970729,0.990215053763441,0.10000000000000007,1.0
1.8,15.445,9982.74,0.015,0.10463295144767182,0.9999984971445747,0.9950980392156863,0.10000000000000007,2.0
1.3,11.26,9987.415,0.025,0.09900048495331894,0.9999974897767046,0.9861519607843138,0.10000000000000007,3.0
1.33,11.17,9987.46,0.04,0.11015022100951866,0.9999959945420628,0.9847545219638243,0.10000000000000007,4.0
1.355,12.53,9986.065,0.05,0.09461874760370194,0.9999949934906159,0.9712643678160918,0.10000000000000007,5.0
1.86,18.205,9979.93,0.005,0.0948838607962799,0.9999994976389028,0.99873417721519,0.10000000000000007,6.0
1.645,13.935,9984.4,0.02,0.1100859462484264,0.9999979948853449,0.9954117063492064,0.10000000000000007,7.0
2.125,18.96,9978.875,0.04,0.09885405138286962,0.9999959909780345,0.9864646464646466,0.10000000000000007,8.0
1.325,12.08,9986.54,0.055,0.09916038508535886,0.9999944924874339,0.9740610328638497,0.10000000000000007,9.0
1.145,9.69,9989.145,0.02,0.10044724486598784,0.9999979938786687,0.996218487394958,0.10000000000000007,0.0
1.96,16.6,9981.43,0.01,0.10466405407337265,0.9999989977447222,0.9958823529411766,0.10000000000000007,1.0
2.045,17.975,9979.915,0.065,0.10151852696546657,0.9999934862172509,0.9807539682539682,0.10000000000000007,2.0
1.845,14.51,9983.56,0.085,0.11667713203499928,0.9999914818516571,0.9811175029295836,0.10000000000000007,3.0
1.5,13.29,9985.165,0.045,0.09986880990979251,0.9999954891218359,0.981989247311828,0.10000000000000007,4.0
1.55,12.965,9985.425,0.06,0.10966448884532955,0.9999939930369485,0.9817966903073286,0.10000000000000007,5.0
2.025,16.485,9981.45,0.04,0.10454789530281833,0.9999959849894711,0.9932118055555555,0.10000000000000007,6.0
1.61,13.215,9984.965,0.21,0.10148848604943161,0.9999789624165794,0.9624218164942148,0.10000000000000007,7.0
1.445,12.54,9985.96,0.055,0.10133440159069762,0.9999944846065209,0.9886202686202687,0.10000000000000007,8.0
1.895,17.575,9980.445,0.085,0.10138849709479773,0.9999914840079631,0.9711273666092943,0.10000000000000007,9.0
1.17,11.435,9987.35,0.045,0.09432625728966136,0.9999954927825808,0.9740587695133148,0.10000000000000007,0.0
1.665,14.3,9983.97,0.065,0.10460173480519482,0.9999934903301686,0.9774282560706402,0.10000000000000007,1.0
1.74,14.85,9983.36,0.05,0.10242285102218235,0.999994993340581,0.9821029082774048,0.10000000000000007,2.0
1.975,17.43,9980.55,0.045,0.10277379443175412,0.9999954908810598,0.9883227176220806,0.10000000000000007,3.0
2.035,19.29,9978.595,0.08,0.09065635351881289,0.9999919752308513,0.9847936873253328,0.10000000000000007,4.0
0.96,9.455,9989.535,0.05,0.09157318943226682,0.9999949964468421,0.977433628318584,0.10000000000000007,5.0
1.32,11.475,9987.19,0.015,0.11011123564718416,0.999998497444382,0.9926210153482881,0.10000000000000007,6.0
2.065,17.935,9979.965,0.035,0.09935159592904415,0.9999964930343882,0.9870045484080572,0.10000000000000007,7.0
1.48,12.795,9985.65,0.075,0.10068662505616877,0.9999924873745294,0.972797619047619,0.10000000000000007,8.0
0.935,8.335,9990.68,0.05,0.10446717310566202,0.9999949907255747,0.9810267857142857,0.10000000000000007,9.0
1.445,12.115,9986.37,0.07,0.10614710089009192,0.9999929889799316,0.9866801577418016,0.5999999999999979,0.0
1.85,15.995,9982.07,0.085,0.09962428958412477,0.9999914824470614,0.9834905174190888,0.5999999999999979,1.0
1.62,13.475,9984.86,0.045,0.10965416318314844,0.9999954959956548,0.9728132387706857,0.5999999999999979,2.0
2.205,18.305,9979.46,0.03,0.10592871429081374,0.999996994890351,0.9869186046511628,0.5999999999999979,3.0
2.02,18.79,9979.105,0.085,0.09956049091876573,0.9999914787730253,0.9785031847133758,0.5999999999999979,4.0
1.925,16.64,9981.375,0.06,0.10296501913728595,0.9999939865856888,0.9852652523459976,0.5999999999999979,5.0
2.07,17.54,9980.34,0.05,0.10649603044616426,0.999994989425184,0.9833190761334475,0.5999999999999979,6.0
1.935,17.305,9980.705,0.055,0.09832422973409663,0.999994490575739,0.9783950617283951,0.5999999999999979,7.0
2.31,20.92,9976.66,0.11,0.10402663129752207,0.9999889714132073,0.9746190476190475,0.5999999999999979,8.0
1.8,16.32,9981.855,0.025,0.10324356559654693,0.9999974952882728,0.9931199752628325,0.5999999999999979,9.0
1.77,16.695,9981.485,0.05,0.09759667217317435,0.9999949865126788,0.9888933982683983,0.5999999999999979,0.0
1.51,13.535,9984.885,0.07,0.09794108207436093,0.9999929886788173,0.9712934819317799,0.5999999999999979,1.0
2.73,23.505,9973.63,0.135,0.103031817964053,0.9999864472633316,0.977735260770975,0.5999999999999979,2.0
1.94,17.05,9981.005,0.005,0.09953138180861223,0.999999498344537,0.99875,0.5999999999999979,3.0
1.96,17.55,9980.475,0.015,0.09946751770382523,0.9999984980960211,0.9907643312101911,0.5999999999999979,4.0
1.765,14.885,9983.33,0.02,0.11794127524908882,0.9999979963933273,0.9961309523809522,0.5999999999999979,5.0
1.91,15.825,9982.215,0.05,0.1087986365821138,0.9999949925886017,0.9854166666666668,0.5999999999999979,6.0
1.9,15.935,9981.995,0.17,0.1035958934332534,0.999982951885504,0.9749035881958419,0.5999999999999979,7.0
2.825,22.88,9974.19,0.105,0.11109171640637756,0.9999894706559022,0.9795870325531344,0.5999999999999979,8.0
2.675,23.375,9973.865,0.085,0.10339743443089221,0.9999914664331674,0.9808970385674932,0.5999999999999979,9.0
1.025,10.29,9988.63,0.055,0.09216120262097864,0.9999944924385257,0.9795165394402036,0.5999999999999979,0.0
1.88,16.005,9982.06,0.055,0.1055651561682016,0.9999944916369844,0.9838709677419355,0.5999999999999979,1.0
1.62,13.745,9984.61,0.025,0.10308424033145143,0.9999974947808898,0.9944444444444444,0.5999999999999979,2.0
