trial,samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,avg_cascade_size,active_diff,cascade_bias,gamma,replicate
post,20.0,10.4009,5.4494,4.9515,15.561,8.2602,7.3008,1.3690620599381407,4.2922,0.35097700470334825,-0.4000000000000635,84
pre,20.0,10.3024,5.3949,4.9075,65.5649,35.3521,30.2128,6.727031545966051,5.3173,0.11947161575760856,-0.4000000000000635,84
post,20.0,10.0963,5.1928,4.9035,14.7702,7.3704,7.3998,1.332995679847494,3.9524,0.3539350803243519,-0.4000000000000635,14
pre,20.0,10.1865,5.2822,4.9043,57.625,27.6582,29.9668,5.883701167983265,3.0918,0.0855439995975897,-0.4000000000000635,14
post,20.0,9.6781,4.7292,4.9489,14.3736,7.1853,7.1883,1.3575851773324956,4.0776,0.37861229160857557,-0.4000000000000635,7
pre,20.0,9.8206,4.8277,4.9929,38.9768,18.3974,20.5794,4.651190958435811,3.408,0.11770338347806127,-0.4000000000000635,7
post,20.0,10.5711,5.2864,5.2847,15.7292,8.0247,7.7045,1.3551449113326952,4.2538,0.3432083277347222,-0.4000000000000635,79
pre,20.0,10.3836,5.1908,5.1928,79.4856,40.2747,39.2109,8.92224107259972,3.3688,0.06007274641396808,-0.4000000000000635,79
post,20.0,9.8931,4.7479,5.1452,13.7388,6.627,7.1118,1.280306153767344,3.711,0.36093901013964164,-0.4000000000000635,35
pre,20.0,9.9282,4.7653,5.1629,39.8062,18.1705,21.6357,3.657900740471023,4.1642,0.1596634382355352,-0.4000000000000635,35
post,20.0,10.3015,5.0238,5.2777,14.9379,6.8048,8.1331,1.3301262340633202,4.1661,0.3539006142400078,-0.4000000000000635,44
pre,20.0,10.2201,5.0057,5.2144,45.8865,22.3688,23.5177,3.9127728994658315,3.5977,0.1796044095096401,-0.4000000000000635,44
post,20.0,9.9412,4.954,4.9872,14.2562,7.3723,6.8839,1.314798616664315,3.8786,0.3660009350872533,-0.4000000000000635,53
pre,20.0,9.8385,4.9006,4.9379,38.8007,20.2795,18.5212,3.6296911081900824,3.1823,0.16447163797521727,-0.4000000000000635,53
post,20.0,9.8796,5.1898,4.6898,14.1296,7.4168,6.7128,1.3155994373252944,3.9262,0.36599723140665047,-0.4000000000000635,18
pre,20.0,9.7483,5.0807,4.6676,49.2422,25.3029,23.9393,5.657301468751531,3.0642,0.07945213505809466,-0.4000000000000635,18
post,20.0,9.2331,4.6001,4.633,13.0721,6.8582,6.2139,1.2998167757627848,3.6025,0.37401051687651976,-0.4000000000000635,91
pre,20.0,9.2427,4.6182,4.6245,24.5154,12.143,12.3724,2.36484927929928,2.836,0.2195706905286487,-0.4000000000000635,91
post,20.0,9.9934,4.5033,5.4901,14.3529,6.1637,8.1892,1.3195161110312799,4.2011,0.37293760065688625,-0.4000000000000635,97
pre,20.0,9.8924,4.4162,5.4762,56.0443,23.0436,33.0007,5.358782375815538,10.1481,0.22036916312489604,-0.4000000000000635,97
post,20.0,10.4742,5.6972,4.777,14.909,8.2012,6.7078,1.3055115798195776,4.0954,0.3469097734099903,-0.4000000000000635,54
pre,20.0,10.394,5.6376,4.7564,44.8975,23.6441,21.2534,4.081985984872176,3.8431,0.14579653206230198,-0.4000000000000635,54
post,20.0,10.1543,4.8838,5.2705,14.9008,7.1061,7.7947,1.3439057691507277,4.0288,0.36132304893791645,-0.4000000000000635,61
pre,20.0,10.1249,4.8651,5.2598,63.0627,30.0836,32.9791,5.841553309722619,3.9051,0.14128895298796415,-0.4000000000000635,61
post,20.0,9.7864,4.7814,5.005,13.7057,6.4323,7.2734,1.2759331064687938,3.7635,0.3698186442215282,-0.4000000000000635,41
pre,20.0,9.8111,4.7916,5.0195,42.2138,20.2614,21.9524,3.8246845566769303,3.4698,0.13939407345441515,-0.4000000000000635,41
post,20.0,9.66,4.6626,4.9974,13.9095,6.5765,7.333,1.3236983561033109,3.7977,0.3762053998835945,-0.4000000000000635,47
pre,20.0,9.7402,4.686,5.0542,31.8994,13.993,17.9064,3.0586658614048075,4.3594,0.2113775613690707,-0.4000000000000635,47
post,20.0,10.1915,5.1488,5.0427,15.0812,7.7156,7.3656,1.3576430798395946,4.0,0.3529508290876685,-0.4000000000000635,34
pre,20.0,10.1645,5.1071,5.0574,43.3927,21.9911,21.4016,3.6589724062561007,2.7825,0.16089674528174217,-0.4000000000000635,34
post,20.0,10.2995,5.1672,5.1323,15.8053,7.94,7.8653,1.3930518435741273,4.3007,0.3614971304466803,-0.4000000000000635,27
pre,20.0,10.2735,5.172,5.1015,54.9877,27.2594,27.7283,4.971386867914537,2.5311,0.10254793132953786,-0.4000000000000635,27
post,20.0,10.0007,4.6698,5.3309,14.3812,6.6589,7.7223,1.3212397088593781,4.0164,0.35629744573540595,-0.4000000000000635,49
pre,20.0,9.9158,4.6196,5.2962,50.1144,20.5207,29.5937,4.951714880289049,9.2054,0.23353153743700564,-0.4000000000000635,49
post,20.0,10.3188,5.1981,5.1207,15.5225,7.7299,7.7926,1.364410096593318,4.0995,0.34507925380852655,-0.4000000000000635,56
pre,20.0,10.319,5.177,5.142,60.4143,32.3762,28.0381,5.048819862338378,5.3339,0.17580979621125128,-0.4000000000000635,56
post,20.0,10.7665,5.3892,5.3773,16.0552,8.089,7.9662,1.3597952144855676,4.316,0.34966808194304155,-0.4000000000000635,68
pre,20.0,10.7643,5.4262,5.3381,84.9674,42.3804,42.587,7.951875988357003,1.9632,0.06565109519361031,-0.4000000000000635,68
post,20.0,10.4975,5.1367,5.3608,16.1455,7.7532,8.3923,1.3904073284472533,4.3429,0.34918638980805583,-0.4000000000000635,78
pre,20.0,10.6026,5.229,5.3736,61.087,30.6086,30.4784,5.904346199583849,3.1854,0.09219528154877145,-0.4000000000000635,78
post,20.0,9.5241,4.9028,4.6213,13.419,7.1526,6.2664,1.2846727249292444,3.7602,0.37987092798437366,-0.4000000000000635,88
pre,20.0,9.4521,4.8732,4.5789,23.9432,12.9783,10.9649,2.362555314533816,3.082,0.19518192277366025,-0.4000000000000635,88
post,20.0,9.9586,4.9502,5.0084,14.7167,7.1107,7.606,1.3436778679134167,4.0375,0.3485486188906477,-0.4000000000000635,33
pre,20.0,10.0046,4.9751,5.0295,57.6965,28.1664,29.5301,6.126932910213571,3.3209,0.08989440142520001,-0.4000000000000635,33
post,20.0,9.8399,5.4182,4.4217,13.6968,7.7639,5.9329,1.2774950422450697,4.0126,0.38736448639131704,-0.4000000000000635,3
pre,20.0,9.759,5.3564,4.4026,42.1948,24.7922,17.4026,4.53734213113266,7.5686,0.2118153057331407,-0.4000000000000635,3
post,20.0,9.569,4.5567,5.0123,13.5582,6.7687,6.7895,1.298843042928359,3.718,0.37366289382387124,-0.4000000000000635,40
pre,20.0,9.6004,4.5879,5.0125,25.2701,10.8494,14.4207,2.4235523120977915,4.1397,0.23983764102712415,-0.4000000000000635,40
post,20.0,9.9177,4.9764,4.9413,14.6506,7.3697,7.2809,1.3400410810729255,3.9554,0.3485080832945956,-0.4000000000000635,64
pre,20.0,10.1075,5.0795,5.028,56.6941,27.8433,28.8508,6.227517286418663,2.7277,0.07411525453358468,-0.4000000000000635,64
post,20.0,9.8034,4.675,5.1284,13.1219,5.9949,7.127,1.235810054881565,3.7323,0.3747136074383368,-0.4000000000000635,81
pre,20.0,9.6181,4.5588,5.0593,30.6093,14.298,16.3113,2.766943807838421,3.3937,0.23821517954709273,-0.4000000000000635,81
post,20.0,10.3152,5.5485,4.7667,15.6878,8.6594,7.0284,1.3747102331720074,4.4432,0.3568279248723908,-0.4000000000000635,4
pre,20.0,10.2565,5.5055,4.751,58.9608,31.3999,27.5609,5.852967216755577,4.2978,0.10599368143109987,-0.4000000000000635,4
post,20.0,10.2459,5.1428,5.1031,15.1212,7.6015,7.5197,1.354049023266827,4.1096,0.34968638022562,-0.4000000000000635,25
pre,20.0,10.2194,5.1264,5.093,61.4934,33.1298,28.3636,5.707684360370847,5.2612,0.1359725872880691,-0.4000000000000635,25
post,20.0,10.407,5.2317,5.1753,15.5111,7.901,7.6101,1.3612496701291936,4.1785,0.3554516671456776,-0.4000000000000635,63
pre,20.0,10.5221,5.2926,5.2295,56.7503,29.1235,27.6268,5.149549745412552,3.1895,0.11688873879239485,-0.4000000000000635,63
post,20.0,10.6499,5.5462,5.1037,15.9814,8.1778,7.8036,1.3642916770251652,4.3362,0.35022258626817243,-0.4000000000000635,28
pre,20.0,10.4612,5.4671,4.9941,75.6299,40.3714,35.2585,7.926700647609062,5.4373,0.11132006065156998,-0.4000000000000635,28
post,20.0,9.8914,4.8508,5.0406,14.6181,6.8383,7.7798,1.3514512471715032,4.0675,0.3683158757991617,-0.4000000000000635,59
pre,20.0,9.8741,4.8209,5.0532,40.1381,18.9559,21.1822,3.5526932761753436,3.4915,0.18220478662278614,-0.4000000000000635,59
post,20.0,10.1593,5.0905,5.0688,15.1308,7.8528,7.278,1.350397808753056,4.1692,0.3567987180920822,-0.4000000000000635,77
pre,20.0,10.2338,5.1777,5.0561,46.1341,23.1083,23.0258,3.880920773019273,3.2285,0.14799653451680905,-0.4000000000000635,77
post,20.0,9.8589,4.8299,5.029,14.8705,7.2708,7.5997,1.3636780937215547,4.0705,0.3715954216302593,-0.4000000000000635,30
pre,20.0,9.8804,4.8569,5.0235,30.1596,14.965,15.1946,3.0014572317729367,2.8994,0.17269268880854405,-0.4000000000000635,30
post,20.0,10.4602,5.4661,4.9941,15.3725,8.3321,7.0404,1.3385629149033602,4.2897,0.3530372648019277,-0.4000000000000635,74
pre,20.0,10.4569,5.4647,4.9922,77.4385,41.6709,35.7676,7.4446309649756595,6.3001,0.13473468322558174,-0.4000000000000635,74
post,20.0,9.531,4.8703,4.6607,13.9005,7.4452,6.4553,1.3315577284168063,3.8645,0.38113098265065565,-0.4000000000000635,80
pre,20.0,9.5942,4.9101,4.6841,35.1726,18.7362,16.4364,4.038554262036832,3.336,0.13646508906516733,-0.4000000000000635,80
post,20.0,10.121,4.5535,5.5675,14.198,6.2009,7.9971,1.2980386634733834,3.9806,0.37104363602400353,-0.4000000000000635,62
pre,20.0,10.1574,4.5655,5.5919,41.8401,16.1699,25.6702,3.7956210292605053,9.6359,0.33342633371849556,-0.4000000000000635,62
post,20.0,9.9517,4.8053,5.1464,14.2196,6.8334,7.3862,1.3218489891035148,3.8288,0.36267046757394933,-0.4000000000000635,1
pre,20.0,9.7776,4.7144,5.0632,35.8859,17.3735,18.5124,3.5883404098524596,2.9225,0.13823067640307385,-0.4000000000000635,1
post,20.0,10.1774,4.9593,5.2181,14.8607,6.8177,8.043,1.3339099190527588,4.0549,0.3453144848701305,-0.4000000000000635,75
pre,20.0,10.0204,4.8841,5.1363,61.8215,30.8632,30.9583,5.794039433850879,2.4585,0.1028023410134217,-0.4000000000000635,75
post,20.0,10.4861,4.9858,5.5003,15.0654,7.1255,7.9399,1.3140103676296002,4.0606,0.35157887409422023,-0.4000000000000635,51
pre,20.0,10.4021,4.9498,5.4523,88.7888,40.8907,47.8981,9.140639864978608,7.427,0.11362913864800604,-0.4000000000000635,51
post,20.0,9.6011,4.6933,4.9078,13.7751,6.7459,7.0292,1.3186329233283853,3.7137,0.36992166520476677,-0.4000000000000635,57
pre,20.0,9.5635,4.6904,4.8731,31.0263,15.0708,15.9555,2.774537138201236,2.8297,0.19506918151784433,-0.4000000000000635,57
post,20.0,9.6094,5.0902,4.5192,13.8555,7.3313,6.5242,1.31613629114261,3.8727,0.3646585896115502,-0.4000000000000635,69
pre,20.0,9.6434,5.0702,4.5732,29.3087,15.2912,14.0175,2.806427228807769,3.0955,0.17843870140123438,-0.4000000000000635,69
post,20.0,10.0736,5.0355,5.0381,14.8337,7.7599,7.0738,1.3397564095618077,4.1347,0.35723875512571807,-0.4000000000000635,0
pre,20.0,10.0929,5.0542,5.0387,43.0928,21.6379,21.4549,3.7537504142830915,2.7118,0.14375622405450997,-0.4000000000000635,0
post,20.0,9.7174,4.8909,4.8265,13.6278,7.0897,6.5381,1.3007878248843685,3.8246,0.3711811464854873,-0.4000000000000635,24
pre,20.0,9.6411,4.8755,4.7656,31.1192,16.4793,14.6399,3.0271586614586603,3.6582,0.20327464029287426,-0.4000000000000635,24
post,20.0,9.9906,4.9251,5.0655,14.9924,7.3573,7.6351,1.3610022470249934,4.0328,0.3628439319642589,-0.4000000000000635,95
pre,20.0,10.0836,4.954,5.1296,36.3366,17.6003,18.7363,3.631442254082709,3.2488,0.14213914849218184,-0.4000000000000635,95
post,20.0,9.865,4.8745,4.9905,14.3383,6.7912,7.5471,1.3301966418607505,3.9803,0.356144523381169,-0.4000000000000635,31
pre,20.0,9.8617,4.8942,4.9675,50.8306,25.2461,25.5845,5.214291467503163,2.581,0.11351306058864986,-0.4000000000000635,31
post,20.0,10.0747,5.0237,5.051,14.8864,7.3649,7.5215,1.3488208273485045,3.926,0.34368281086484953,-0.4000000000000635,86
pre,20.0,10.0383,5.0125,5.0258,55.8854,27.289,28.5964,5.923277368328652,2.922,0.09254343794395208,-0.4000000000000635,86
post,20.0,9.2863,4.5556,4.7307,13.0486,6.356,6.6926,1.2787383461674091,3.682,0.3763581905640456,-0.4000000000000635,98
pre,20.0,9.4085,4.6123,4.7962,37.7503,19.2833,18.467,3.9607060738117528,3.4903,0.14995051643649543,-0.4000000000000635,98
post,20.0,10.2685,5.1197,5.1488,15.5423,7.5917,7.9506,1.366569769946147,4.2427,0.368851487915349,-0.4000000000000635,15
pre,20.0,10.2452,5.1034,5.1418,52.9056,25.74,27.1656,5.513478131978716,3.0736,0.1005106019702673,-0.4000000000000635,15
post,20.0,9.7112,5.1092,4.602,14.2065,7.5845,6.622,1.3249906515588363,3.9307,0.3587281774816368,-0.4000000000000635,17
pre,20.0,9.7509,5.1244,4.6265,56.0566,28.9806,27.076,6.145839576106604,2.8698,0.09819675096650755,-0.4000000000000635,17
post,20.0,9.6959,4.969,4.7269,13.948,7.1774,6.7706,1.309423811596191,3.7976,0.36795148429418817,-0.4000000000000635,16
pre,20.0,9.6019,4.922,4.6799,34.6321,18.0894,16.5427,3.501583035169284,2.8751,0.13997335330107522,-0.4000000000000635,16
post,20.0,10.3523,5.0234,5.3289,15.3312,7.3775,7.9537,1.3490598196927532,4.1814,0.3440934137599985,-0.4000000000000635,90
pre,20.0,10.3795,5.0047,5.3748,57.6839,28.9206,28.7633,4.915165144493429,2.7837,0.11026929829806895,-0.4000000000000635,90
post,20.0,10.4322,5.1835,5.2487,15.4734,7.855,7.6184,1.3552327564843032,4.099,0.35522468875491287,-0.4000000000000635,36
pre,20.0,10.3463,5.1795,5.1668,54.8985,26.8196,28.0789,4.202925240575846,3.4925,0.17271167689860414,-0.4000000000000635,36
post,20.0,9.7806,4.9934,4.7872,13.7739,6.7861,6.9878,1.2937646065162594,3.7739,0.36314280409088034,-0.4000000000000635,96
pre,20.0,9.7787,5.0104,4.7683,49.3046,24.0801,25.2245,4.611167866524547,3.3238,0.13912668189373265,-0.4000000000000635,96
post,20.0,10.0169,5.1398,4.8771,14.673,7.5079,7.1651,1.336640086367593,3.9756,0.3452057819174721,-0.4000000000000635,70
pre,20.0,10.0216,5.1246,4.897,68.8889,36.4715,32.4174,8.361616737589348,4.2905,0.08077822952746538,-0.4000000000000635,70
post,20.0,9.6436,4.6994,4.9442,13.942,6.6357,7.3063,1.3244335172744972,3.9154,0.3803461906087811,-0.4000000000000635,87
pre,20.0,9.8123,4.7753,5.037,36.9687,17.4024,19.5663,3.5916508848420468,3.1551,0.1546618548752428,-0.4000000000000635,87
post,20.0,9.4318,4.4195,5.0123,13.6604,5.923,7.7374,1.31228863268284,3.9694,0.38675101961031094,-0.4000000000000635,11
pre,20.0,9.4506,4.459,4.9916,32.7034,14.2449,18.4585,3.3888827855156562,4.5134,0.20729026039905984,-0.4000000000000635,11
post,20.0,9.8533,5.1608,4.6925,14.5812,7.5771,7.0041,1.3450673415284256,3.9586,0.36239288587125373,-0.4000000000000635,92
pre,20.0,9.8987,5.1737,4.725,45.5481,24.5829,20.9652,4.587908022661826,4.5453,0.13170371614215065,-0.4000000000000635,92
post,20.0,9.6998,4.98,4.7198,13.5488,7.1728,6.376,1.291981435274795,3.7146,0.35322793885666093,-0.4000000000000635,39
pre,20.0,9.68,4.9643,4.7157,52.4555,25.5923,26.8632,5.493246100019875,2.8297,0.11511977584275845,-0.4000000000000635,39
post,20.0,10.2962,4.9297,5.3665,14.8319,7.3853,7.4466,1.3254966061344042,3.9669,0.3484576266533265,-0.4000000000000635,37
pre,20.0,10.2233,4.8618,5.3615,58.6936,28.8478,29.8458,6.062268904316307,3.6168,0.10061218157533335,-0.4000000000000635,37
post,20.0,10.4616,5.2699,5.1917,15.8864,7.9811,7.9053,1.3829586262995606,4.279,0.3460302283213609,-0.4000000000000635,2
pre,20.0,10.5757,5.3313,5.2444,87.3256,43.0668,44.2588,8.840787790360297,2.6116,0.056700908290015416,-0.4000000000000635,2
post,20.0,10.2357,5.015,5.2207,15.5354,7.3512,8.1842,1.3806716985346652,4.3382,0.3571527641550675,-0.4000000000000635,6
pre,20.0,10.1708,4.9825,5.1883,76.2758,36.0705,40.2053,6.748026844446393,4.9102,0.1264013598344588,-0.4000000000000635,6
post,20.0,10.2051,5.3458,4.8593,14.484,8.1707,6.3133,1.292728861145833,4.2666,0.37615785732453727,-0.4000000000000635,73
pre,20.0,10.3354,5.4054,4.93,58.3203,32.0211,26.2992,5.680994659020363,6.0153,0.1538365704166313,-0.4000000000000635,73
post,20.0,10.0662,5.233,4.8332,14.7409,7.8129,6.928,1.3374249585736215,4.0059,0.3569942201402968,-0.4000000000000635,67
pre,20.0,9.901,5.169,4.732,53.4743,29.349,24.1253,5.250176034998165,5.6347,0.14724418115421092,-0.4000000000000635,67
post,20.0,10.2622,5.1041,5.1581,15.7632,7.9126,7.8506,1.3935320643545956,4.2242,0.35170687615435026,-0.4000000000000635,85
pre,20.0,10.3193,5.1201,5.1992,74.7809,36.3341,38.4468,6.748245153778134,3.1455,0.1113483941151826,-0.4000000000000635,85
post,20.0,9.6901,4.3746,5.3155,14.0301,6.1121,7.918,1.3173913561023116,4.1193,0.36251686972218583,-0.4000000000000635,32
pre,20.0,9.4725,4.275,5.1975,48.7896,21.4104,27.3792,5.909696342647004,6.3052,0.1426057502264909,-0.4000000000000635,32
post,20.0,10.124,5.0346,5.0894,15.5603,7.4478,8.1125,1.4009672102557846,4.2981,0.36439110428129384,-0.4000000000000635,23
pre,20.0,9.985,4.9557,5.0293,32.4202,15.9959,16.4243,2.910784618662291,2.906,0.20170876761483758,-0.4000000000000635,23
post,20.0,10.4909,5.4665,5.0244,14.9818,7.843,7.1388,1.3102483242757696,3.9704,0.3578782431231385,-0.4000000000000635,66
pre,20.0,10.4725,5.4658,5.0067,66.4648,35.6599,30.8049,6.0096952959813486,5.2482,0.12634977885831947,-0.4000000000000635,66
post,20.0,10.3375,5.2391,5.0984,14.9104,7.6672,7.2432,1.3163628635375637,4.0066,0.3480533455795152,-0.4000000000000635,65
pre,20.0,10.3474,5.2306,5.1168,48.9801,25.5302,23.4499,4.161146884123681,3.9241,0.15835996982065526,-0.4000000000000635,65
post,20.0,9.8175,4.8037,5.0138,14.6368,7.0105,7.6263,1.3577105113359516,4.0096,0.3752730862592561,-0.4000000000000635,38
pre,20.0,9.9093,4.8287,5.0806,30.011,15.7652,14.2458,2.9324931319327443,3.2236,0.17007015567946165,-0.4000000000000635,38
post,20.0,9.5637,4.7597,4.804,13.7061,7.0143,6.6918,1.3182912188311295,3.7417,0.35671913023518925,-0.4000000000000635,94
pre,20.0,9.5609,4.7586,4.8023,48.8218,24.0211,24.8007,6.348396567465254,2.5862,0.06806814132809473,-0.4000000000000635,94
post,20.0,10.6435,5.1912,5.4523,15.4821,7.5364,7.9457,1.3314321218703136,4.1173,0.34522535518632447,-0.4000000000000635,19
pre,20.0,10.5479,5.1249,5.423,78.6534,37.1085,41.5449,9.45612277809603,4.993,0.08227859798355264,-0.4000000000000635,19
post,20.0,9.8794,4.9316,4.9478,14.8182,6.9711,7.8471,1.3620449842650595,4.2036,0.3659467822233518,-0.4000000000000635,93
pre,20.0,9.9077,4.9195,4.9882,44.8307,21.9896,22.8411,4.417141951842304,3.3759,0.1639409214442479,-0.4000000000000635,93
post,20.0,9.7115,4.9767,4.7348,14.0986,7.483,6.6156,1.306867134386491,3.9664,0.3729217339679045,-0.4000000000000635,8
pre,20.0,9.698,4.9602,4.7378,53.4529,27.1095,26.3434,6.763496700987209,2.6045,0.0742862691573928,-0.4000000000000635,8
post,20.0,9.9396,4.935,5.0046,14.2624,6.958,7.3044,1.3183674343351506,3.8634,0.3632874685765701,-0.4000000000000635,50
pre,20.0,10.0025,4.9848,5.0177,40.729,18.5467,22.1823,3.677667372978843,4.1778,0.18888386814272112,-0.4000000000000635,50
post,20.0,10.4818,4.9595,5.5223,14.9616,7.0952,7.8664,1.3053877877864792,4.078,0.3483908980014417,-0.4000000000000635,10
pre,20.0,10.3045,4.9035,5.401,64.6259,29.9845,34.6414,6.831032499278193,5.4303,0.10284141477692603,-0.4000000000000635,10
post,20.0,10.4452,5.4027,5.0425,16.0817,8.3869,7.6948,1.38902696206532,4.3181,0.3429327235191306,-0.4000000000000635,12
pre,20.0,10.5026,5.4089,5.0937,83.7051,41.6389,42.0662,8.020929187609644,2.8279,0.08267861320422963,-0.4000000000000635,12
post,20.0,9.4791,4.6907,4.7884,12.8263,6.4586,6.3677,1.2408058552626307,3.5597,0.37229797368176,-0.4000000000000635,42
pre,20.0,9.5092,4.6895,4.8197,31.3302,15.0225,16.3077,3.030791902734422,3.1008,0.18270436556955472,-0.4000000000000635,42
post,20.0,10.064,5.4229,4.6411,14.6563,8.2534,6.4029,1.3327597707491545,4.2985,0.3806938878218165,-0.4000000000000635,26
pre,20.0,10.0325,5.3718,4.6607,44.0602,26.5858,17.4744,4.149892609499465,9.1526,0.30654511258810285,-0.4000000000000635,26
post,20.0,10.7001,5.1669,5.5332,16.2979,7.8394,8.4585,1.3866729643229483,4.3999,0.34043963811618666,-0.4000000000000635,99
pre,20.0,10.5858,5.0675,5.5183,86.6864,38.4123,48.2741,9.726684281090751,9.9062,0.13160460800476603,-0.4000000000000635,99
post,20.0,10.3,4.8538,5.4462,14.993,6.8863,8.1067,1.3277444438001407,4.2056,0.35096933948414505,-0.4000000000000635,76
pre,20.0,10.2867,4.8592,5.4275,52.6315,23.5411,29.0904,4.8812328610579065,5.8991,0.1685839512343764,-0.4000000000000635,76
post,20.0,9.6192,5.149,4.4702,14.2628,8.0994,6.1634,1.3368561278318651,4.2346,0.3907552115687598,-0.4000000000000635,48
pre,20.0,9.5476,5.0655,4.4821,30.1112,17.3756,12.7356,2.971362780568718,5.1192,0.23442951831834924,-0.4000000000000635,48
post,20.0,9.6991,4.8239,4.8752,13.8855,7.1403,6.7452,1.2909525695687623,3.8013,0.36055014277788994,-0.4000000000000635,22
pre,20.0,9.7428,4.8808,4.862,45.114,21.7214,23.3926,5.436183557460383,2.7688,0.08266754423167451,-0.4000000000000635,22
post,20.0,10.0907,5.2721,4.8186,14.8794,7.6577,7.2217,1.3454175602721679,4.1074,0.35867167511225156,-0.4000000000000635,71
pre,20.0,10.0762,5.2877,4.7885,60.3332,33.453,26.8802,6.0811213152269055,6.6772,0.16214082364613405,-0.4000000000000635,71
post,20.0,9.6589,4.4718,5.1871,13.6555,6.2342,7.4213,1.2951968601313608,3.9205,0.37853489200405505,-0.4000000000000635,55
pre,20.0,9.6633,4.4677,5.1956,46.4834,20.358,26.1254,5.525392122977103,5.891,0.18346351309628794,-0.4000000000000635,55
post,20.0,10.0261,4.9468,5.0793,14.6768,7.1586,7.5182,1.3293182437398576,3.9382,0.3571186355713826,-0.4000000000000635,20
pre,20.0,10.3127,5.063,5.2497,55.8085,27.0841,28.7244,6.897633717588082,2.8481,0.06959502564103648,-0.4000000000000635,20
post,20.0,10.3274,5.0173,5.3101,14.8756,7.7585,7.1171,1.3237437799507916,4.0114,0.35398422938714336,-0.4000000000000635,9
pre,20.0,10.4472,5.0854,5.3618,70.4637,33.2932,37.1705,6.386774121022743,4.9853,0.12444082609050025,-0.4000000000000635,9
post,20.0,10.2809,5.0126,5.2683,14.6515,7.2415,7.41,1.3139589004717995,3.8617,0.336720878235067,-0.5,21
pre,20.0,10.3103,5.0423,5.268,75.1694,36.2363,38.9331,8.200551753002298,4.162,0.08713747410243185,-0.5,21
post,20.0,10.0844,5.1333,4.9511,14.7943,7.0175,7.7768,1.3452719129564803,4.0253,0.35533889682993863,-0.5,52
pre,20.0,9.9724,5.0464,4.926,42.6444,22.3549,20.2895,3.537226139717439,3.6336,0.1983807860515399,-0.5,52
post,20.0,9.9919,5.2394,4.7525,14.3937,7.87,6.5237,1.3292190658766738,4.1047,0.3734052625648879,-0.5,58
pre,20.0,9.9013,5.147,4.7543,31.2134,15.644,15.5694,2.698123738317746,3.341,0.23386392772777326,-0.5,58
post,20.0,9.0275,4.7233,4.3042,12.9931,7.057,5.9361,1.3141213908204432,3.7149,0.37061243969626484,-0.5,82
pre,20.0,8.8751,4.648,4.2271,35.5519,18.637,16.9149,4.850343793105198,3.1353,0.12422596597458957,-0.5,82
post,20.0,10.1994,5.2415,4.9579,15.1913,7.7658,7.4255,1.3603289180167628,4.1101,0.35515882643408714,-0.5,43
pre,20.0,10.2044,5.2408,4.9636,34.5438,17.8165,16.7273,2.9620946597665347,3.0624,0.16900225018465084,-0.5,43
post,20.0,10.1225,4.5598,5.5627,14.6697,6.759,7.9107,1.3268651479069071,4.0697,0.3531891735022238,-0.5,5
pre,20.0,10.2016,4.6119,5.5897,69.9071,32.1916,37.7155,6.639564394247579,5.8621,0.14340890299671114,-0.5,5
post,20.0,9.8488,4.744,5.1048,13.941,6.5145,7.4265,1.2955836955680107,3.85,0.36537039624715684,-0.5,72
pre,20.0,9.7611,4.7182,5.0429,37.64,17.6217,20.0183,3.558401899978016,3.3166,0.15827611447767362,-0.5,72
post,20.0,10.9101,5.1511,5.759,16.4478,7.5777,8.8701,1.3682806833258752,4.5482,0.3491408556196388,-0.5,13
pre,20.0,10.9314,5.1758,5.7556,108.5393,49.4838,59.0555,9.98133622165642,9.7993,0.14175580976007976,-0.5,13
post,20.0,9.881,4.657,5.224,14.5075,6.6059,7.9016,1.342851583653544,4.0287,0.36544674628592233,-0.5,60
pre,20.0,9.8308,4.6659,5.1649,43.6299,21.5032,22.1267,3.6919981368644517,2.6379,0.15804386740877677,-0.5,60
post,20.0,10.0082,5.0414,4.9668,14.4505,7.4064,7.0441,1.3168814394291422,3.9591,0.3553497101644015,-0.5,45
pre,20.0,10.1037,5.0907,5.013,49.7661,24.7796,24.9865,5.692860180706557,2.9079,0.07855642632558564,-0.5,45
post,20.0,9.9695,5.2388,4.7307,14.5732,7.8007,6.7725,1.3342726524410502,4.0142,0.3581941538910341,-0.5,89
pre,20.0,10.0181,5.2569,4.7612,54.78,28.524,26.256,5.636996430198722,3.5344,0.11497670476272095,-0.5,89
post,20.0,10.255,5.0644,5.1906,16.0787,8.1068,7.9719,1.4276670404805634,4.3351,0.3591124550478546,-0.5,29
pre,20.0,10.381,5.1595,5.2215,52.1977,25.9056,26.2921,4.56003732289215,3.5949,0.14724154702671102,-0.5,29
post,20.0,9.8032,4.6951,5.1081,14.3551,7.1332,7.2219,1.3153856247231244,4.0049,0.35704788714118557,-0.5,83
pre,20.0,9.7825,4.6567,5.1258,54.4744,27.2347,27.2397,5.991685414972328,2.2582,0.06356733378141564,-0.5,83
post,20.0,10.5052,4.884,5.6212,15.7184,6.8642,8.8542,1.3626610725531079,4.4884,0.3626737170609486,-0.5,46
pre,20.0,10.5406,4.8587,5.6819,88.3437,43.6867,44.657,8.103285162376233,2.6039,0.08109423530133864,-0.5,46
