true_positive,false_negative,true_negative,false_positive,sensitivity,specificity,precision,gamma,replicate
831.085,3553.29,5615.53,0.095,0.1390692793706137,0.9937613001774419,0.9999644921938713,0.29999999999999893,9.0
1095.825,3903.325,5000.565,0.285,0.1619869710576953,0.9925873057146702,0.999853984271253,0.29999999999999893,0.0
931.885,3626.635,5441.37,0.11,0.14582866275276693,0.9929450316679622,0.9999433592303177,0.29999999999999893,1.0
730.695,4031.515,5237.735,0.055,0.12455937471633431,0.9990185744026783,0.9999627196257733,0.29999999999999893,2.0
970.235,4123.99,4905.145,0.63,0.14952753144390055,0.9916491411218795,0.9923688059651332,0.29999999999999893,3.0
1765.3,3703.69,4522.855,8.155,0.24927367434013745,0.9933163336433295,0.9387803824876146,0.29999999999999893,4.0
1493.48,3667.74,4836.485,2.295,0.21286567959236063,0.9881530532787967,0.9908529815909743,0.29999999999999893,5.0
1125.425,3962.1,4911.35,1.125,0.16957717131966096,0.9956096103103309,0.9831871060988707,0.29999999999999893,6.0
1248.995,3757.19,4993.275,0.54,0.17622835606999204,0.994828026043848,0.9991528445563933,0.29999999999999893,7.0
1147.215,3621.085,5231.515,0.185,0.1713356039252531,0.9933367948607089,0.9998980930200685,0.29999999999999893,8.0
1408.985,4201.565,4383.365,6.085,0.20956034567755794,0.9964996423935333,0.9681347008567779,0.29999999999999893,9.0
900.375,3983.505,5115.94,0.18,0.14138794306387234,0.995246069831252,0.9999064376568993,0.29999999999999893,0.0
1096.995,3667.06,5235.815,0.13,0.1643491807361301,0.9890730690083125,0.9999219010527258,0.29999999999999893,1.0
1103.12,3698.64,5198.07,0.17,0.1623819844047607,0.9976747578792108,0.9995939880713803,0.29999999999999893,2.0
1285.965,4001.135,4697.315,15.585,0.20318460854970843,0.9967381225551741,0.8941147674407973,0.29999999999999893,3.0
1051.755,3926.375,5021.67,0.2,0.1564356220584912,0.9935635780936174,0.9991600140749742,0.29999999999999893,4.0
1334.855,3836.635,4828.12,0.39,0.19190707041120078,0.994422485947639,0.9995866833511696,0.29999999999999893,5.0
1121.21,3671.48,5207.06,0.25,0.16920430614339074,0.9974133293713697,0.9998529295254466,0.29999999999999893,6.0
1046.98,4027.67,4925.255,0.095,0.15578910624469317,0.9987038389355408,0.9997792194334533,0.29999999999999893,7.0
1352.295,4070.835,4569.5,7.37,0.19272158070802817,0.9969003393586099,0.9548591081668055,0.29999999999999893,8.0
1200.49,3865.645,4933.615,0.25,0.17251820228672052,0.9977307850089673,0.9991290870366122,0.29999999999999893,9.0
1288.21,3874.23,4836.725,0.835,0.18141159475219423,0.9912032797464476,0.9898573285463192,0.29999999999999893,0.0
1545.635,3552.205,4901.605,0.555,0.211176347415047,0.9807691350480331,0.9978151529966898,0.29999999999999893,1.0
1596.925,3802.79,4595.665,4.62,0.22298879331781332,0.99355469514849,0.9912237187398751,0.29999999999999893,2.0
938.025,3903.215,5158.6,0.16,0.14623190770598635,0.9980083874909024,0.9999346605021692,0.29999999999999893,3.0
1011.625,4307.72,4679.78,0.875,0.14912274574674722,0.9973252089651804,0.9801670863821934,0.29999999999999893,4.0
1475.675,3729.22,4794.365,0.74,0.1994476733010358,0.9915781505972727,0.9565639290739105,0.29999999999999893,5.0
1427.425,3692.765,4876.43,3.38,0.20952264541312357,0.9928498629432884,0.9575612202773816,0.29999999999999893,6.0
839.08,3597.16,5563.7,0.06,0.14004664425944416,0.9988832583709996,0.9999635874959256,0.29999999999999893,7.0
1128.285,3830.065,5041.435,0.215,0.16811667488155818,0.9966187399083278,0.9992907378865739,0.29999999999999893,8.0
1664.4,3792.07,4538.31,5.22,0.23059541740461226,0.976128432438542,0.9749919599673359,0.29999999999999893,9.0
1037.655,3709.885,5252.12,0.34,0.15917281703405714,0.9975419913262131,0.9996800941581273,0.29999999999999893,0.0
943.945,3979.935,5075.725,0.395,0.14966134191013997,0.9957401659850507,0.9995277975474428,0.29999999999999893,1.0
928.565,3749.525,5321.82,0.09,0.14693621687416947,0.9969406671478702,0.9999404399144577,0.29999999999999893,2.0
1008.16,3607.145,5384.61,0.085,0.15096325213210293,0.9955779861797001,0.9999551735096308,0.29999999999999893,3.0
780.63,3841.02,5378.29,0.06,0.1337970360698189,0.9939262596464776,0.9999647675433868,0.29999999999999893,4.0
907.015,3878.85,5213.97,0.165,0.14194316795919165,0.9962633915208344,0.999055385504358,0.29999999999999893,5.0
1013.205,3850.855,5135.835,0.105,0.15608788569904528,0.9919303247021234,0.9998745242520664,0.29999999999999893,6.0
992.775,3919.09,5087.85,0.285,0.15575699089018097,0.9968342763404037,0.9998320063580639,0.29999999999999893,7.0
1510.96,3854.255,4632.25,2.535,0.21521813783515123,0.9889847194346816,0.9765111486109936,0.29999999999999893,8.0
1190.145,3748.49,5061.105,0.26,0.17626778030692458,0.9963573315226782,0.9997023828075542,0.29999999999999893,9.0
891.665,3888.5,5219.595,0.24,0.14223990288575697,0.9922374491717758,0.9998406501381681,0.29999999999999893,0.0
933.055,3693.87,5373.04,0.035,0.1491571167445088,0.9994971340220458,0.9999795633364903,0.29999999999999893,1.0
1019.62,4151.52,4825.82,3.04,0.15713573671558448,0.9983219261152881,0.9550934364500563,0.29999999999999893,2.0
702.415,3749.295,5548.195,0.095,0.12356952822072992,0.9987866545103621,0.9999471422501259,0.29999999999999893,3.0
1111.68,3759.145,5129.01,0.165,0.1683351004209348,0.9986772861690321,0.9999286009967546,0.29999999999999893,4.0
1110.415,3961.45,4927.575,0.56,0.16979776127706805,0.9935989123960833,0.9902183729506385,0.29999999999999893,5.0
825.3,3772.32,5402.25,0.13,0.13494182084059722,0.9984706750668961,0.9999470612484078,0.29999999999999893,6.0
1058.665,3795.565,5145.665,0.105,0.16121789515814597,0.9967555631424353,0.9999487404816507,0.29999999999999893,7.0
1032.39,3992.985,4974.34,0.285,0.1520447456274781,0.9932553707652818,0.9996871376805415,0.29999999999999893,8.0
1015.09,4054.345,4929.965,0.6,0.1509016571202599,0.9973784496791139,0.9952863710261924,0.29999999999999893,9.0
1094.615,3988.315,4916.805,0.265,0.16495934554283054,0.9953363235570201,0.9984792214356014,0.29999999999999893,0.0
859.475,3703.095,5437.305,0.125,0.14207067505798995,0.9990630793614165,0.9999246549886662,0.29999999999999893,1.0
943.025,3953.505,5103.29,0.18,0.15060127866255596,0.997731955383695,0.9999220205155569,0.29999999999999893,2.0
1211.895,3966.44,4819.985,1.68,0.17683080714529795,0.9864459132951111,0.9918250321984768,0.29999999999999893,3.0
1092.915,3865.67,5041.125,0.29,0.16435648911506334,0.9982770388235735,0.9952762280941505,0.29999999999999893,4.0
933.165,3762.07,5304.665,0.1,0.14672365450053115,0.995007227441052,0.9999411308898036,0.29999999999999893,5.0
1036.82,3783.105,5179.895,0.18,0.16244882668607877,0.9973177841284113,0.9998950158815355,0.29999999999999893,6.0
1588.275,3746.935,4661.49,3.3,0.22033023785337938,0.9876169434142619,0.9813787860271671,0.29999999999999893,7.0
1171.93,3998.15,4827.99,1.93,0.16954642359258018,0.988622306673237,0.9677144859368871,0.29999999999999893,8.0
1128.575,3435.78,5435.475,0.17,0.16558396033410988,0.9968962155586405,0.9999355259644395,0.29999999999999893,9.0
729.36,3647.99,5622.56,0.09,0.13110133697533685,0.9983458495532652,0.9999518037681118,0.29999999999999893,0.0
731.88,3948.77,5319.28,0.07,0.12613336855744892,0.9963501801953618,0.9999083791942276,0.29999999999999893,1.0
1441.16,3842.47,4696.785,19.585,0.23105576463349267,0.9945034795356817,0.9151738538788965,0.29999999999999893,2.0
1358.685,3697.39,4943.285,0.64,0.18824593397175945,0.9878289795899285,0.9989876758406759,0.29999999999999893,3.0
1319.645,4037.665,4639.405,3.285,0.18803756924909357,0.9935358008323509,0.9546752565248836,0.29999999999999893,4.0
1384.9,4187.18,4422.94,4.98,0.19460308683161234,0.996246085688182,0.9536192004713152,0.29999999999999893,5.0
982.61,3912.935,5104.37,0.085,0.15460349627563308,0.9996095857950783,0.9999504809635503,0.29999999999999893,6.0
1116.32,3961.145,4922.18,0.355,0.1618092269333659,0.9991020347679102,0.9700879024469473,0.29999999999999893,7.0
1162.325,3799.43,5038.04,0.205,0.16647201632494962,0.9900800553200014,0.9998847640997636,0.29999999999999893,8.0
1349.36,3722.135,4928.17,0.335,0.1896929536377133,0.9926114928348452,0.9963696412156401,0.29999999999999893,9.0
1125.835,4058.005,4815.38,0.78,0.1641906080220238,0.9989087523395384,0.9887755107616425,0.29999999999999893,0.0
1466.79,3829.11,4697.425,6.675,0.21189139276490332,0.9795407363107278,0.914790485079594,0.29999999999999893,1.0
1230.44,4036.89,4731.905,0.765,0.17357678142720792,0.985191883836559,0.9605809856629811,0.29999999999999893,2.0
1356.745,3894.06,4748.835,0.36,0.19468816495139019,0.9985799593690934,0.9993710402500942,0.29999999999999893,3.0
1173.645,3748.61,5077.47,0.275,0.1700814252238493,0.9903950900914861,0.9998522666351954,0.29999999999999893,4.0
1078.155,3867.06,5054.585,0.2,0.16051759073175897,0.9914358088869724,0.9999173612770713,0.29999999999999893,5.0
1018.905,4091.61,4887.075,2.41,0.16447683542708627,0.997454010678147,0.9643624605668627,0.29999999999999893,6.0
1139.045,4045.06,4815.555,0.34,0.1639199929064471,0.9951740279945986,0.9770434528579848,0.29999999999999893,7.0
973.64,3796.27,5230.005,0.085,0.15253850645735748,0.9908690896625819,0.9999565115183847,0.29999999999999893,8.0
1014.265,4065.82,4919.775,0.14,0.14952791125671033,0.9846536229282319,0.9998665921299215,0.29999999999999893,9.0
1488.17,3627.41,4881.515,2.905,0.21195364073611578,0.9841279121302107,0.9710286718025406,0.29999999999999893,0.0
1423.3,3908.965,4665.5,2.235,0.19742796972358542,0.9974322977771035,0.982612398378869,0.29999999999999893,1.0
1505.45,3840.78,4647.225,6.545,0.21708758190759395,0.9864384171195669,0.9304294347184269,0.29999999999999893,2.0
1262.16,3847.04,4890.465,0.335,0.1800089067374398,0.9803100020963504,0.9964211140281161,0.29999999999999893,3.0
1129.43,3842.92,5027.505,0.145,0.1654646636181237,0.9949455603264318,0.9998872744308699,0.29999999999999893,4.0
943.97,4228.97,4825.265,1.795,0.14850533676650604,0.9956262706394371,0.9455937912090487,0.29999999999999893,5.0
897.25,4045.715,5056.905,0.13,0.13939465615636062,0.9991579353426886,0.9999252788871,0.29999999999999893,6.0
1293.605,3537.105,5169.03,0.26,0.1823170560670326,0.9886375566508796,0.9959502971650119,0.29999999999999893,7.0
851.435,3647.52,5500.94,0.105,0.1438190169999153,0.9997381849503547,0.996528935215777,0.29999999999999893,8.0
967.925,4073.07,4958.335,0.67,0.1480827576251232,0.9891202010511286,0.9920499467116248,0.29999999999999893,9.0
1558.285,3893.83,4544.91,2.975,0.21724609249310425,0.9918352478027883,0.9698047694639903,0.4000000000000003,0.0
1388.68,3899.8,4705.37,6.15,0.2061035404877147,0.9927417279063246,0.9357175731485506,0.4000000000000003,1.0
1137.68,3730.885,5131.265,0.17,0.17165479263220434,0.998863439231753,0.9999101753377432,0.4000000000000003,2.0
907.245,3781.185,5311.48,0.09,0.1459433465319656,0.9976853056037689,0.9993650188063472,0.4000000000000003,3.0
1162.19,3823.37,5013.195,1.245,0.17624850357333813,0.9957100682128931,0.974495155185631,0.4000000000000003,4.0
1186.035,3898.34,4914.41,1.215,0.16999871991794346,0.9973541410640695,0.9399347836553421,0.4000000000000003,5.0
1247.03,4115.215,4633.27,4.485,0.18122296896239132,0.9925805977113226,0.9094306455244575,0.4000000000000003,6.0
1307.43,3939.42,4752.24,0.91,0.18443726090934784,0.9922658574687845,0.9656505270572421,0.4000000000000003,7.0
963.94,3867.895,5168.1,0.065,0.14965174408314816,0.9993244866538793,0.9999676220393567,0.4000000000000003,8.0
774.25,3910.955,5314.745,0.05,0.13084212326773348,0.9996454003927788,0.9999709727021618,0.4000000000000003,9.0
1248.58,3891.63,4859.42,0.37,0.17569914877387421,0.9942701992693468,0.9636087623619539,0.4000000000000003,0.0
947.035,3705.635,5347.22,0.11,0.15262355314128456,0.9986612147540641,0.9999226215308387,0.4000000000000003,1.0
1234.785,3907.015,4856.135,2.065,0.18320454772107359,0.9968233848354662,0.9606167476919885,0.4000000000000003,2.0
1228.755,3953.38,4816.16,1.705,0.1848341047488469,0.9967916722259562,0.9813396767207921,0.4000000000000003,3.0
1543.575,3943.83,4501.735,10.86,0.2204533685889582,0.99026334795279,0.9520197054298124,0.4000000000000003,4.0
1284.635,3770.485,4944.505,0.375,0.17978683088562808,0.9812447045441519,0.9988137252893444,0.4000000000000003,5.0
1084.755,3776.235,5138.93,0.08,0.16153912021650635,0.9988646080231215,0.9999407416752815,0.4000000000000003,6.0
904.085,4110.295,4985.185,0.435,0.14708713785912694,0.998936492455927,0.9554191273833789,0.4000000000000003,7.0
1103.815,3807.41,5088.665,0.11,0.1652801226943961,0.9986703472839402,0.999931826821237,0.4000000000000003,8.0
850.355,3948.505,5201.065,0.075,0.14421779080262087,0.9987874085645604,0.999964864952056,0.4000000000000003,9.0
1056.295,3775.275,5168.24,0.19,0.1596568072224154,0.9986555022092194,0.9946756719875899,0.4000000000000003,0.0
1264.29,3435.45,5300.09,0.17,0.17861479216360135,0.9957196754393098,0.9999298284023174,0.4000000000000003,1.0
1039.49,3803.45,5156.935,0.125,0.15577220813040532,0.9918257764053331,0.9999386711480488,0.4000000000000003,2.0
1049.195,3871.55,5078.745,0.51,0.15808330432952042,0.9971861951867667,0.967673094159016,0.4000000000000003,3.0
1346.7,3817.37,4831.7,4.23,0.19882638876061484,0.9946090672294938,0.9447045469885271,0.4000000000000003,4.0
1343.01,3744.44,4911.81,0.74,0.1914834001271213,0.989605973633966,0.9500322997185577,0.4000000000000003,5.0
976.965,3979.315,5043.55,0.17,0.15151548003632143,0.9996194665006568,0.9755873867412101,0.4000000000000003,6.0
1286.565,3753.565,4959.365,0.505,0.18273956367062646,0.9947978195234369,0.9543031610754052,0.4000000000000003,7.0
1169.845,3832.145,4997.765,0.245,0.1693271550283413,0.9905402162094322,0.9968094082290294,0.4000000000000003,8.0
1029.385,4137.48,4832.87,0.265,0.15558901095138092,0.9940648885591159,0.9987742564372428,0.4000000000000003,9.0
1116.75,3784.46,5098.355,0.435,0.1693996363188689,0.9921411091409897,0.9704155791463427,0.4000000000000003,0.0
1081.475,3729.775,5188.595,0.155,0.15913224238141424,0.9877099685675883,0.9998840000376069,0.4000000000000003,1.0
786.21,3943.905,5269.785,0.1,0.13208997676392487,0.9984458556947762,0.9999307677505456,0.4000000000000003,2.0
1044.1,3770.73,5185.08,0.09,0.16130498964653647,0.9960535729037736,0.9999441266367425,0.4000000000000003,3.0
1852.165,3728.975,4412.64,6.22,0.25380302441717273,0.9917456507861035,0.9664631447033661,0.4000000000000003,4.0
1397.815,3821.21,4779.305,1.67,0.19708071435221539,0.9967586833419031,0.9663764761024354,0.4000000000000003,5.0
1005.13,3696.715,5298.005,0.15,0.1528879641418066,0.9974709781838761,0.999921671692606,0.4000000000000003,6.0
1024.185,3719.905,5255.825,0.085,0.15400464405098072,0.9991001866857775,0.9999550552747909,0.4000000000000003,7.0
1071.675,3892.795,5035.095,0.435,0.15863648315937623,0.9984598043336576,0.9685468657505908,0.4000000000000003,8.0
1033.705,3768.24,5197.92,0.135,0.15688556378589733,0.9986001494531196,0.9999078571119999,0.4000000000000003,9.0
1328.395,3952.485,4715.24,3.88,0.19501343676199903,0.9863654406847463,0.9500230214128474,0.4000000000000003,0.0
1422.975,3651.57,4924.905,0.55,0.1940124268231399,0.9917514987550061,0.9635380969936178,0.4000000000000003,1.0
874.45,3636.5,5488.86,0.19,0.14363241502972865,0.9991334812985943,0.9998726513038451,0.4000000000000003,2.0
1188.81,3888.885,4922.12,0.185,0.16735128602206373,0.9937571086061592,0.9980092361116576,0.4000000000000003,3.0
1046.405,3611.84,5341.655,0.1,0.1571905948726512,0.9898086837696904,0.9999542297810812,0.4000000000000003,4.0
1652.375,3952.93,4385.445,9.25,0.23306176351444255,0.9897058239185581,0.9724801460532314,0.4000000000000003,5.0
1416.37,3725.095,4857.75,0.785,0.19770799856553053,0.9845723413799244,0.9960713307905289,0.4000000000000003,6.0
