Gamma,Assortativity
-1.0,0.12664427954691448
-1.0,0.14228985508334285
-1.0,0.14935901186453293
-1.0,0.1599992782551598
-1.0,0.17879452353825873
-1.0,0.12871401790223688
-1.0,0.15624968757079238
-1.0,0.15484649881549656
-1.0,0.14253846693730876
-1.0,0.23272251004338498
-1.0,0.21784299620288214
-1.0,0.13066469520616072
-1.0,0.21625474764484062
-1.0,0.1494091068873889
-1.0,0.2468111891040271
-1.0,0.16985824006238165
-1.0,0.18556674992009733
-1.0,0.11174136828015584
-1.0,0.22820064238794097
-1.0,0.17938643919926772
-1.0,0.16120116836097417
-1.0,0.11038970007519319
-1.0,0.1353786275726267
-1.0,0.11425140831721713
-1.0,0.23320329332347575
-1.0,0.26247940062604835
-1.0,0.1693780093140737
-1.0,0.14663334148195226
-1.0,0.14283340806768238
-1.0,0.16454819277023167
-1.0,0.1663285913331317
-1.0,0.12981676655202157
-1.0,0.2185313213394489
-1.0,0.17509709164072684
-1.0,0.18771314474886225
-1.0,0.12947389365867368
-1.0,0.13442695773237265
-1.0,0.165270367023973
-1.0,0.19607813200426222
-1.0,0.1789877740473257
-1.0,0.11782218636257306
-1.0,0.22095100887062194
-1.0,0.14260365891343166
-1.0,0.16147952587543227
-1.0,0.14837744183516632
-1.0,0.11257460670632048
-1.0,0.21572928849867
-1.0,0.1309864297270643
-1.0,0.10950331114209617
-1.0,0.1022538670478335
-1.0,0.13523488047954516
-1.0,0.14453555336109644
-1.0,0.16083773502198798
-1.0,0.16075735663038465
-1.0,0.1054148054058454
-1.0,0.13920351549378143
-1.0,0.14979086456680546
-1.0,0.22836614786603102
-1.0,0.19088626002970163
-1.0,0.1615928620117584
-1.0,0.14969445010537988
-1.0,0.10387413814374065
-1.0,0.17070611246997874
-1.0,0.1868269441877309
-1.0,0.11524682760557438
-1.0,0.06772447439590491
-1.0,0.18409639257560284
-1.0,0.12892035539203867
-1.0,0.08372746655481512
-1.0,0.12325854722970293
-1.0,0.08188491210478677
-0.2,0.19014382477216032
-0.2,0.16602554084717153
-0.2,0.1429083654655428
-0.2,0.10787496267222478
-0.2,0.14472919290484204
-0.2,0.17836237269591476
-0.2,0.1859703872755471
-0.2,0.12616048685822762
-0.2,0.1086216743975393
-0.2,0.20984137225060273
-0.2,0.1843648206457133
-0.2,0.1740139883851405
-0.2,0.17670434291435186
-0.2,0.15486010675078138
-0.2,0.15508037229998162
-0.2,0.15770670325677474
-0.2,0.09943062178512263
-0.2,0.16341596699224648
-0.2,0.13302348702293293
-0.2,0.14490133817537207
-0.2,0.11438423293105686
-0.2,0.11620988205284387
-0.2,0.17870692703526786
-0.2,0.13823590919811346
-0.2,0.17628186798881493
-0.2,0.1371354203482923
-0.2,0.12324787995765274
-0.2,0.0673563632071416
-0.2,0.15092494725049385
-0.2,0.15258390399619534
-0.2,0.08934821748827394
-0.2,0.07378578428474276
-0.2,0.08875478547778273
-0.2,0.16828649436097237
-0.2,0.142640933522651
-0.2,0.12900814063592864
-0.2,0.12703625306964073
-0.2,0.16343419641594645
-0.2,0.09089060052898486
-0.2,0.15605266688744637
-0.2,0.12840146404928626
-0.2,0.09859400167922734
-0.2,0.11739474055377595
-0.2,0.16205380535324176
-0.2,0.12218154704134368
-0.2,0.10606087403142023
-0.2,0.12567806813339205
-0.2,0.17437894700495118
-0.2,0.16210381542313076
-0.2,0.14858634304029641
-0.2,0.1212652645941021
-0.2,0.12041785723328095
-0.2,0.1113523254447037
-0.2,0.13578015064249735
-0.2,0.19968584417489876
-0.2,0.16034148638652698
-0.2,0.1763142082871373
-0.2,0.14573930363160742
-0.2,0.1399361302618325
-0.2,0.10381363741568388
-0.2,0.16122462705316082
-0.2,0.04159724770675299
-0.2,0.13613441197447634
-0.2,0.16142839677697657
-0.2,0.1177513874921071
-0.2,0.18882604940207137
-0.2,0.16370574679758876
-0.2,0.13813698135783653
-0.2,0.1528815707826938
-0.2,0.09450909718177405
-0.2,0.1423589271895808
-0.2,0.15722963107048435
-0.2,0.17830111741132773
-0.2,0.1352139403787485
-0.2,0.13002815208839033
-0.2,0.14247279687611758
-0.2,0.0940229421378374
-0.2,0.10763333312119545
-0.2,0.13692226461298135
-0.2,0.12569476439895064
-0.2,0.11305526257689413
-0.2,0.18996374155340828
-0.2,0.10636877864515511
-0.2,0.0666934581168291
-0.2,0.17265920594836434
-0.2,0.12198980904484572
-0.2,0.05103548039819658
-0.2,0.1672659094709615
-0.2,0.10913557665791111
-0.2,0.13152395827414473
-0.2,0.13685831243532262
-0.2,0.12975182505383287
-0.2,0.081786983454956
-0.2,0.18331461621821882
-0.2,0.050092315352008455
-0.2,0.15599216241231043
-0.2,0.06573153615299349
-0.2,0.18443914889026536
-0.2,0.14884533742100994
-0.2,0.13933267727875825
-0.5,0.24434803571160335
-0.5,0.1700802503705275
-0.5,0.21126644726944505
-0.5,0.18456284776235737
-0.5,0.1280976128890639
-0.5,0.16383121678484489
-0.5,0.17515783676790064
-0.5,0.12836175792473842
-0.5,0.13467468151878284
-0.5,0.1295958020873924
-0.5,0.09379582449553975
-0.5,0.16904326850506773
-0.5,0.20023198467219408
-0.5,0.2003319922207368
-0.5,0.09633916309683874
-0.5,0.14254997268199013
-0.5,0.14054583450051292
-0.5,0.07785683570033639
-0.5,0.16012753240823047
-0.5,0.11921051249392238
-0.5,0.1953218047519412
-0.5,0.14213589642658286
-0.5,0.13198063834777465
-0.5,0.1791700502335406
-0.5,0.0985461258678382
-0.5,0.1620324978627844
-0.5,0.09973252393703853
-0.5,0.12419158408205054
-0.5,0.1451206867652821
-0.5,0.1832102542593933
-0.5,0.1575990782121973
-0.5,0.1247488889904006
-0.5,0.16423440513280652
-0.5,0.11034915598270542
-0.5,0.16448403450746613
-0.5,0.251507842978208
-0.5,0.13683477979020972
-0.5,0.2308741084594171
-0.5,0.1676655361584861
-0.5,0.17633877788545305
-0.5,0.13023100169128846
-0.5,0.18192641769568127
-0.5,0.13292304391360385
-0.5,0.1893857189473625
-0.5,0.1335134996863254
-0.5,0.1366733855996136
-0.5,0.2255719417408748
-0.5,0.13395701112616065
-0.5,0.15854802438777071
-0.5,0.1631635646968129
-0.5,0.20204058674836145
-0.5,0.1037632666965571
-0.5,0.17353663741214864
-0.5,0.10396687307426944
-0.5,0.12370540695387716
-0.5,0.20462899765689788
-0.5,0.14042230427017
-0.5,0.16788275056066207
-0.5,0.20174578413273317
-0.5,0.10946710441426598
-0.5,0.13774562830893267
-0.5,0.11712061674690745
-0.5,0.19804963409224766
-0.5,0.16174020015318244
-0.5,0.12626934935460635
-0.5,0.13472710750326058
-0.5,0.20607151871178625
-0.5,0.17988685988499092
-0.5,0.14238796319780359
-0.5,0.1384784495073774
-0.5,0.1769543009072656
-0.5,0.08366190502779455
-0.5,0.1556921197724452
-0.5,0.16813498261433063
-0.5,0.15797527695926064
-0.5,0.25559017656853317
-0.5,0.1598877767305054
-0.5,0.13128166030560903
-0.5,0.13814047071311364
-0.5,0.12754400423491882
-0.5,0.11733329867488713
-0.5,0.10754301389148949
-0.5,0.09238213314753338
-0.5,0.13920988001545404
-0.5,0.25004628949374114
-0.5,0.1466860155153955
-0.5,0.16636924481649745
-0.5,0.14305051991233905
-0.5,0.1479827989292969
-0.5,0.1609476591259263
-0.5,0.1543534228017662
-0.5,0.15910480930825807
-0.5,0.07848010233396252
-0.5,0.14374764922961208
-0.5,0.10513853703480476
-0.5,0.17130600958472833
-0.5,0.174348631541433
-0.5,0.1459982364101347
-0.5,0.11394752732389402
-0.5,0.08874210074105085
0.9,0.018796177901587465
0.9,0.04263797698380516
0.9,0.007076100784937539
0.9,0.053219103037637015
0.9,0.04765906699746787
0.9,-0.07728188076616858
0.9,0.023651880034858762
0.9,0.03304723529187045
0.9,0.011367967313538879
0.9,-0.014616985293963379
0.9,0.016341762256869192
0.9,-0.037578801078862765
0.9,0.03195871894837522
0.9,0.005037484833369663
0.9,0.03037729500122039
0.9,-0.00995976798944225
0.9,0.013009706804094828
0.9,-0.022966451782794488
0.9,-0.003262971166708313
0.9,0.03573782323725626
0.9,0.033977459996033535
0.9,-3.802428421731298e-05
0.9,0.007488912561785744
0.9,0.03173932139680827
0.9,0.03599380756926231
0.9,-0.008766574579979227
0.9,0.04820067266000606
0.9,0.001972381127910569
0.9,-0.011123101580893675
0.9,0.024300910587085757
0.9,0.03794172294527845
0.9,0.02192489802920212
0.9,0.004220023804760664
0.9,0.023893871978542282
0.9,0.031150235733667115
0.9,-0.010171884053293275
0.9,0.040150870577952434
0.9,0.042602870635080954
0.9,-0.015262414180958467
0.9,0.054760932704407524
0.9,-0.004771096794899515
0.9,0.02191849900021603
0.9,-0.005929522405656394
0.9,-0.010780385681668952
0.9,0.062022466437483985
0.9,0.027197681232594938
0.9,0.031531860638252585
0.9,0.010647804130394066
0.9,0.006629302345609506
0.9,0.04125257852788735
0.9,-0.0007258571970731227
0.9,0.0059764839057246015
0.9,0.024212708328688284
0.9,0.020750783957089507
0.9,-0.007128143196085943
0.9,0.020237000903152714
0.9,-0.01201447757707405
0.9,0.044635433871141925
0.9,0.015436008351544371
0.9,0.007353999545070329
0.9,0.020510221266111236
0.9,0.05980158564714161
0.9,0.03158871453215924
0.9,0.03207727914425375
0.9,0.04181246406577631
0.9,0.015869963815760814
0.9,0.041956875006379526
0.9,-0.001677063232708524
0.9,0.013132854097928217
0.9,0.016376587442247896
0.9,0.029346616699528018
0.9,0.029844467835985315
0.9,0.03838909480425079
0.9,-0.033476560987883826
0.9,-0.006094241121283802
0.9,-0.0046828521853051665
0.9,0.0026957377254276022
0.9,0.012222707110800079
0.9,0.018417853833095785
0.9,-0.006547658544408547
0.9,0.020375598722881864
0.9,0.031488805687855434
0.9,-0.029223788039035876
0.9,-0.04226165371770033
0.9,0.03373692149927245
0.9,0.03289107419920504
0.9,0.03273481626465276
0.9,0.029690295745459214
0.9,0.020681774146637466
0.9,0.027634668819603997
0.9,0.02403180154744533
0.9,0.0007928470717187485
0.9,-0.046067787115549694
0.9,0.04737740561819795
0.9,0.040269654340767944
0.9,0.03834950890258978
0.9,-0.03064837400385701
0.9,0.032226377959819696
0.9,0.03087871533574189
0.9,0.03718468338108567
0.7,0.10287664909413895
0.7,0.012107309784518091
0.7,0.10155439730045737
0.7,0.05355023466725779
0.7,0.06796411513120919
0.7,0.053026610961386514
0.7,0.10285176006414547
0.7,0.06038853505229704
0.7,0.02786482606728669
0.7,-0.007318749259055848
0.7,0.025782031981624508
0.7,0.0125482244144461
0.7,0.04248526043636275
0.7,0.02366346846084366
0.7,0.04966228622359863
0.7,0.041150014831338975
0.7,0.01533407519126965
0.7,0.008089989520599873
0.7,0.07789832948243389
0.7,0.04356125377634112
0.7,0.04806491893488258
0.7,0.04556013236866242
0.7,0.029232502802473994
0.7,0.02499562729216218
0.7,0.0566580395678387
0.7,0.03323789559594372
0.7,0.05765596930834824
0.7,0.03824565141031895
0.7,0.029531030950238926
0.7,0.05451773899604723
0.7,0.001403597272273995
0.7,0.02383527341749152
0.7,0.0370728261438303
0.7,0.028972015669897277
0.7,0.0781405157246035
0.7,0.024232406582519708
0.7,0.035327897967485374
0.7,0.07146209372908023
0.7,0.025188495033649307
0.7,0.0750973767196591
0.7,0.04209239240625838
0.7,0.08792342752065943
0.7,0.03302865784312803
0.7,0.02243976873349468
0.7,0.021794210508338057
0.7,0.07974572941155757
0.7,0.004690295194915573
0.7,0.03162399219592887
0.7,0.05118594778931862
0.7,0.020042001801748182
0.7,0.09209534026229178
0.7,0.043853616952303026
0.7,0.07093990798098125
0.7,0.044769488737766545
0.7,0.03710399172447308
0.7,0.0690335411289026
0.7,0.03690142561844573
0.7,0.014456299010531732
0.7,0.029713454851919296
0.7,0.02512705567852046
0.7,0.10199275266348912
0.7,0.04705792859583767
0.7,0.08611604350840811
0.7,0.019515541829263988
0.7,0.028216630145896458
0.7,-0.010839457085342527
0.7,0.06363754698324199
0.7,0.06444241065432406
0.7,0.03919902128498952
0.7,0.03401005638822928
0.7,0.03314682920407456
0.7,0.03830114330702849
0.7,0.01921582485059035
0.7,0.06741969771939191
0.7,0.07534347128361886
0.7,0.038398874367657015
0.7,0.04440775631264128
0.7,0.03368303988086378
0.7,0.076680641930745
0.7,0.013016430814797277
0.7,0.02228824866721429
0.7,0.02930798965714699
0.7,0.040405321074669244
0.7,0.07582834972667034
0.7,0.09746379479583367
0.7,0.05309306997371582
0.7,0.04960607771898853
0.7,0.03766808198916068
0.7,0.04302726501936137
0.7,0.021512803432245854
0.7,0.016616104532993767
0.7,0.022832676253268052
0.7,0.04831619750207356
0.7,0.006257371752189942
0.7,0.05706356987037003
0.7,0.03540326010695484
0.7,0.022166825869422563
0.7,-0.002693666708337935
0.7,0.08308989151227712
0.7,0.06754944354584987
0.0,0.16900457960372767
0.0,0.1130703631486957
0.0,0.12281004152794184
0.0,0.14836941644595017
0.0,0.13852266898323948
0.0,0.10014935493277423
0.0,0.08722035788054211
0.0,0.17166389754324876
0.0,0.13871021819618448
0.0,0.12426192950615646
0.0,0.10806814983130021
0.0,0.08052130248774181
0.0,0.1326839500075095
0.0,0.09235466292002735
0.0,0.1514101688169529
0.0,0.11227402562486381
0.0,0.09206128957277182
0.0,0.12299753753490977
0.0,0.10710146312588865
0.0,0.10586384284680014
0.0,0.1876107310992572
0.0,0.11312819412267326
0.0,0.139614684164816
0.0,0.10880372244077748
0.0,0.15707576874317944
0.0,0.12227880042339052
0.0,0.13601512815918096
0.0,0.08263121572276359
0.0,0.15353047101526401
0.0,0.11824369564396495
0.0,0.06154666009570194
0.0,0.16402900810694349
0.0,0.08539120054673394
0.0,0.12045157951920923
0.0,0.0882176372262268
0.0,0.1151447226910939
0.0,0.03066960318846856
0.0,0.14353303114945914
0.0,0.1497209032271105
0.0,0.18632032728478012
0.0,0.15588606096117125
0.0,0.07471212166902151
0.0,0.19539160228474492
0.0,0.16917838705516394
0.0,0.1316683319624713
0.0,0.07935631122081573
0.0,0.1496128893511755
0.0,0.08986536084152626
0.0,0.10919746661208345
0.0,0.07256279372990962
0.0,0.14422051978567896
0.0,0.09225111689479373
0.0,0.13244815404898985
0.0,0.10409838613106857
0.0,0.1127971560259091
0.0,0.1336884004058216
0.0,0.15506551454470377
0.0,0.06786236731127243
0.0,0.15547216370972233
0.0,0.11387395580310619
0.0,0.12155951135347817
0.0,0.09595812682930718
0.0,0.1271056129235196
0.0,0.1467573762296328
0.0,0.09269024986682384
0.0,0.09237874177311807
0.0,0.08660364350511751
0.0,0.12652586977440583
0.0,0.06895693602267124
0.0,0.1548187704179709
0.0,0.14862675203503256
0.0,0.11843444636123673
0.0,0.1307023787345266
0.0,0.12559719002177744
0.0,0.12905788827345827
0.0,0.09199505961615097
0.0,0.084335538027325
0.0,0.11329134741192226
0.0,0.05672885845526429
0.0,0.08801292089949206
0.0,0.17437663088506608
0.0,0.1288322391652074
0.0,0.10696231954877063
0.0,0.09659003827829941
0.0,0.16850473365204371
0.0,0.10084230008648518
0.0,0.17133184207999969
0.0,0.13690583488546978
0.0,0.1240133178683895
0.0,0.12766490965828195
0.0,0.18139035389795524
0.0,0.1467440511956441
0.0,0.13794614143566766
0.0,0.12147588800530454
0.0,0.09140756078062341
0.0,0.07075778598464952
0.0,0.1065354236618451
0.0,0.0701273122676323
0.0,0.10878053723276153
0.0,0.14949816306515415
-0.4,0.1283953642943789
-0.4,0.10585567040429689
-0.4,0.12352011969016942
-0.4,0.10390573886000976
-0.4,0.1827291965050301
-0.4,0.09608974795880165
-0.4,0.1401965584177962
-0.4,0.1509455869869002
-0.4,0.12563223401985346
-0.4,0.17852416283752365
-0.4,0.16942874610120728
-0.4,0.15951216113349848
-0.4,0.1576286546212163
-0.4,0.15671995860737806
-0.4,0.16952182810922248
-0.4,0.20671354234466688
-0.4,0.15465738889636985
-0.4,0.1297612487952898
-0.4,0.11653990547914343
-0.4,0.17259411388572152
-0.4,0.11352638210402759
-0.4,0.17127090356424723
-0.4,0.11620288333970046
-0.4,0.15251610186327078
-0.4,0.15104082691803947
-0.4,0.1009340145928332
-0.4,0.14692792787505068
-0.4,0.1852623106125973
-0.4,0.1598290271466708
-0.4,0.17381139739523874
-0.4,0.1692839814337379
-0.4,0.15758447314477983
-0.4,0.11551113176659497
-0.4,0.11016425068474724
-0.4,0.1708985691329846
-0.4,0.0981842913550709
-0.4,0.1991357384176394
-0.4,0.16217595276253405
-0.4,0.13677991262016437
-0.4,0.14205660181656157
-0.4,0.1647926800196329
-0.4,0.08669596305567398
-0.4,0.12466635303724459
-0.4,0.14620160988563846
-0.4,0.20614788991725186
-0.4,0.211398546087661
-0.4,0.17353553961778143
-0.4,0.15876967332637495
-0.4,0.13619474477743282
-0.4,0.11397371119769528
-0.4,0.11368550197371122
-0.4,0.20422755795858827
-0.4,0.13254392423432332
-0.4,0.11144125410181747
-0.4,0.10527250190689043
-0.4,0.12342408535159015
-0.4,0.13102722212077328
-0.4,0.11279815628194438
-0.4,0.11393647546164577
-0.4,0.14707644156371832
-0.4,0.18143533524143302
-0.4,0.144932892382133
-0.4,0.12909193125833895
-0.4,0.16885721343916468
-0.4,0.15614234095315732
-0.4,0.17063689598565931
-0.4,0.12049916291438749
-0.4,0.12549635497861453
-0.4,0.11379959423713161
-0.4,0.08527324829866761
-0.4,0.1351632669001598
-0.4,0.12734383393423793
-0.4,0.1130588503662303
-0.4,0.1431854478215316
-0.4,0.20373891467644784
-0.4,0.11347074903966779
-0.4,0.15821864145720954
-0.4,0.11179048034867177
-0.4,0.14949047697168746
-0.4,0.19574394880086657
-0.4,0.13972126034480806
-0.4,0.1357225067106894
-0.4,0.10552512563813105
-0.4,0.09194886722411898
-0.4,0.1876681912742524
-0.4,0.1668214522910398
-0.4,0.17376536642250826
-0.4,0.12487483792205409
-0.4,0.12060174072099891
-0.4,0.12228150755651954
-0.4,0.15294604038507012
-0.4,0.15130977934196235
-0.4,0.14036393513271983
-0.4,0.12892141727378492
-0.4,0.13345933562331835
-0.4,0.1689929939884637
-0.4,0.15450343163511238
-0.4,0.12053730594887202
-0.4,0.16503235970596425
-0.4,0.16537725771816245
-0.3,0.13009159501641282
-0.3,0.09878166948502845
-0.3,0.12136766508575196
-0.3,0.111184258997069
-0.3,0.0777338435746557
-0.3,0.11586276523659858
-0.3,0.125187478801637
-0.3,0.10540222875790692
-0.3,0.15046119286541856
-0.3,0.1456250790227909
-0.3,0.14447165995855218
-0.3,0.15731813098758599
-0.3,0.11188191129483205
-0.3,0.12711432093850775
-0.3,0.16822945474836004
-0.3,0.10144441749493785
-0.3,0.12092362519869057
-0.3,0.11015897838590784
-0.3,0.18514934056372662
-0.3,0.13020347039215976
-0.3,0.09895755732084996
-0.3,0.17188116718587587
-0.3,0.15037815722768738
-0.3,0.07050254204605337
-0.3,0.16863650441535863
-0.3,0.16264909476545855
-0.3,0.10588441074267592
-0.3,0.1637436103136239
-0.3,0.11678573453094983
-0.3,0.1341946218455982
-0.3,0.15006811373923104
-0.3,0.11044278151956087
-0.3,0.13097227485747698
-0.3,0.18865007444837162
-0.3,0.08789722735096496
-0.3,0.15826706168284924
-0.3,0.1285530479877143
-0.3,0.09227156436907734
-0.3,0.14247873541959
-0.3,0.1324143965988535
-0.3,0.14244645125248992
-0.3,0.1190130839934985
-0.3,0.1524777118426529
-0.3,0.0902438665923266
-0.3,0.1309007748086927
-0.3,0.11616788772762542
-0.3,0.18374640472114853
-0.3,0.16857323171616773
-0.3,0.13580059654836132
-0.3,0.1511438997737269
-0.3,0.09611633055603885
-0.3,0.14434290746341435
-0.3,0.12395181359522113
-0.3,0.17161389275637157
-0.3,0.17606878802071313
-0.3,0.14080356399481259
-0.3,0.1068828924618997
-0.3,0.12694903343695002
-0.3,0.11406706644418324
-0.3,0.11206830563527125
-0.3,0.12037673881558243
-0.3,0.1168863425472657
-0.3,0.06700440096887245
-0.3,0.15845407138817685
-0.3,0.14540198045283495
-0.3,0.11233990080900816
-0.3,0.08452075846597695
-0.3,0.1759918214599894
-0.3,0.146500545140867
-0.3,0.06288838738708302
-0.3,0.16685872317184378
-0.3,0.12641782380796712
-0.3,0.13250833366385528
-0.3,0.16548271228237046
-0.3,0.1322448731264477
-0.3,0.1583627318105118
-0.3,0.25274576343908345
-0.3,0.17444902243441668
-0.3,0.15556778915537384
-0.3,0.08209539817143692
-0.3,0.20278227625749015
-0.3,0.10816339835423906
-0.3,0.1900268964663876
-0.3,0.10361641012681935
-0.3,0.05139086413833143
-0.3,0.15663233977259036
-0.3,0.15469564716046338
-0.3,0.11791249702868778
-0.3,0.1201670745344513
-0.3,0.15933315115843327
-0.3,0.07519523177710749
-0.3,0.18346453387200454
-0.3,0.12472161713526281
-0.3,0.12222651295741684
-0.3,0.09710299662673907
-0.3,0.13679278483096755
-0.3,0.16414682854707727
-0.3,0.1516651037186457
-0.3,0.08805724189666192
-0.3,0.17839081369707022
0.1,0.10589759053356351
0.1,0.06798238688443181
0.1,0.11024160306474451
0.1,0.045269879832798815
0.1,0.17263737535133508
0.1,0.18619809534094853
0.1,0.12305868038489036
0.1,0.1030248823789653
0.1,0.12408155566815644
0.1,0.05908408233744319
0.1,0.08608609583573144
0.1,0.08918074114834243
0.1,0.1061025626339426
0.1,0.13124796533452482
0.1,0.07615571280256726
0.1,0.055719344004754916
0.1,0.04311959544996656
0.1,0.04760979729843577
0.1,0.13116158856864313
0.1,0.09531755825108118
0.1,0.09367556227101867
0.1,0.09440741723347999
0.1,0.18858354456516796
0.1,0.10077061064911429
0.1,0.10700609168870973
0.1,0.0788757244953945
0.1,0.1600008207575538
0.1,0.12237074950810024
0.1,0.12912039442578027
0.1,0.1024805152615957
0.1,0.09815276299179987
0.1,0.06266775420560856
0.1,0.08983791549399718
0.1,0.13669282539655012
0.1,0.13737003465890524
0.1,0.13297493398924515
0.1,0.09682766529303972
0.1,0.14875476771671076
0.1,0.06276948737512633
0.1,0.12731733245658855
0.1,0.13522879477455513
0.1,0.049684283697792535
0.1,0.10435222729571049
0.1,0.09000679808404798
0.1,0.15543291456326452
0.1,0.06571609569664615
0.1,0.07310829517276211
0.1,0.1580287228187159
0.1,0.14325611217441325
0.1,0.10388398819147247
0.1,0.1523757771583137
0.1,0.14259810196862782
0.1,0.14921511288072273
0.1,0.0854646788768035
0.1,0.14170666393174614
0.1,0.10140420498047263
0.1,0.15791103596459335
0.1,0.05344709807988262
0.1,0.10706128467844599
0.1,0.15862205429609208
0.1,0.13721568486761848
0.1,0.13076111343538854
0.1,0.13329565829485895
0.1,0.11370111516257686
0.1,0.1879342683786413
0.1,0.05203125014133255
0.1,0.13547712936771764
0.1,0.028876080364928162
0.1,0.08592515638045344
0.1,0.09603260164861518
0.1,0.10302463865355624
0.1,0.15639490544024967
0.1,0.12525876251051116
0.1,0.16323280805204404
0.1,0.13557770833963137
0.1,0.10933263434575534
0.1,0.14287786468658548
0.1,0.12157297584606945
0.1,0.1161716623186613
0.1,0.14216178776455632
0.1,0.0944015128517689
0.1,0.09336310211741354
0.1,0.14978041142287446
0.1,0.10444489291874885
0.1,0.18011391382414582
0.1,0.04516200784313271
0.1,0.182475225260743
0.1,0.10868176015076315
0.1,0.15966814171478663
0.1,0.10445343299501973
0.1,0.11714192815154549
0.1,0.1616492127026601
0.1,0.1732726124301837
0.1,0.1115800037243146
0.1,0.09882693748057467
0.1,0.09902949126283696
0.1,0.08661387187501768
0.1,0.08698151306425582
0.1,0.10368295296126767
0.1,0.07278633688322843
0.6,0.061208195351435526
0.6,0.08496269665396253
0.6,0.04481822604389097
0.6,0.05231266528181714
0.6,0.06483262789510241
0.6,0.016561629943264464
0.6,0.05914619436766927
0.6,-0.00013206384944263244
0.6,0.09163726553706855
0.6,0.07676310271877859
0.6,0.034493148375434636
0.6,0.08129188495103845
0.6,0.028800163568187077
0.6,0.06567648158261476
0.6,0.0624326813510633
0.6,0.05423190754160597
0.6,0.04733578801958249
0.6,0.09565983281413606
0.6,0.027716101673568118
0.6,0.08347436770494783
0.6,0.09173103411613821
0.6,0.051822606532129466
0.6,0.04521077392676838
0.6,0.04571526540379852
0.6,0.0833553473104561
0.6,0.057579120830728844
0.6,0.07920277686762257
0.6,0.03615470898136053
0.6,0.0390697055468017
0.6,0.058216874145167914
0.6,0.031876326054970455
0.6,0.08377877788485412
0.6,0.06541574880180578
0.6,0.047141026970209554
0.6,0.049815094301380196
0.6,0.05628976933006952
0.6,0.11000605725098869
0.6,0.08700597921991773
0.6,-0.03410114140429141
0.6,0.060448874149824666
0.6,0.06981451450649108
0.6,0.04903154922135803
0.6,0.1087438852135177
0.6,0.06763021730999513
0.6,0.03483393832901081
0.6,0.049763191624982425
0.6,0.05537090099699955
0.6,0.08026017753223508
0.6,0.013380412590294391
0.6,0.06747751125333058
0.6,0.03513904958848883
0.6,0.027909664477025073
0.6,0.06112860380566925
0.6,0.06896571343303537
0.6,0.07624058492540368
0.6,0.05158661498902225
0.6,0.04337412882842033
0.6,0.038738721144238784
0.6,0.11161142454637119
0.6,0.07472453702905286
0.6,0.08749765465729728
0.6,0.05944326785994284
0.6,0.08258575166300709
0.6,0.07618818049719205
0.6,0.11960176734784851
0.6,0.05215709978279124
0.6,0.04783525631002095
0.6,0.024932281256693438
0.6,0.056268296297828826
0.6,0.04822977664041657
0.6,0.08284851455412147
0.6,0.03130546211313556
0.6,-0.007500951852098967
0.6,0.06506702769432571
0.6,0.05738462422151597
0.6,0.1108332448729664
0.6,0.1219424396963551
0.6,0.04869965387573668
0.6,0.05558178923058907
0.6,0.07101179020765501
0.6,0.1156871818604694
0.6,0.05101929089234818
0.6,0.0836729388277111
0.6,0.04865896648680632
0.6,0.02635078470871115
0.6,0.06353372145359194
0.6,0.028583764764614373
0.6,0.04013834067433274
0.6,0.06690116208297366
0.6,0.019961147725858015
0.6,0.01364153602794332
0.6,0.04179719599577699
0.6,0.04270562927167738
0.6,0.07089011718928553
0.6,0.07383112753708308
0.6,0.04454492559681991
0.6,0.07562263639921497
0.6,0.05797239663325088
0.6,0.07089578933096546
0.6,0.008709979928696328
0.8,0.03852876457480326
0.8,0.029090342614586352
0.8,0.008591690872705783
0.8,0.027790739644487885
0.8,-0.023833025191126678
0.8,0.07469418666702604
0.8,0.015246442929410306
0.8,-0.004099760122969586
0.8,0.03729491227789042
0.8,0.011399999346764032
0.8,0.042773692931707824
0.8,0.06405981305098575
0.8,0.0038532788201497557
0.8,0.011977466632341659
0.8,0.03273471423470375
0.8,0.03488753277525053
0.8,0.027356048205542393
0.8,0.0021907201917458112
0.8,-0.00440484262373753
0.8,0.03924872667577372
0.8,0.027150455838300634
0.8,0.03084192260571561
0.8,0.07704942659303352
0.8,0.03643182779770205
0.8,0.021618282474663172
0.8,0.057242738965141496
0.8,0.05593391234984057
0.8,0.030432750145885586
0.8,0.0016793975935680996
0.8,0.023304171609257913
0.8,0.036744171007595056
0.8,0.024111087151243382
0.8,0.060195075916739685
0.8,0.02455860713963188
0.8,0.0402742412354544
0.8,0.02459866251235346
0.8,0.04729528103318608
0.8,-0.05025447398576114
0.8,0.024979014535308982
0.8,0.025267960702932548
0.8,0.01532613017588196
0.8,0.017610548091165856
0.8,0.06256644299492509
0.8,0.05988264644901514
0.8,0.008594159626864674
0.8,0.03568533730333364
0.8,0.09065175880576715
0.8,0.015831752738401206
0.8,0.021429303849689097
0.8,0.04542182227221593
0.8,0.038572631944759746
0.8,0.06512406411026576
0.8,0.01844433061496055
0.8,0.04037113995055825
0.8,0.03968841861651939
0.8,0.03300009843672306
0.8,0.027842671537882648
0.8,-0.013996106235985514
0.8,0.09652458012929867
0.8,-0.010171644810887217
0.8,0.024113742603921386
0.8,0.02701723485905054
0.8,0.03326781876205371
0.8,0.03778609266210116
0.8,0.03067539519748008
0.8,0.018403501578115416
