true_positive,false_negative,true_negative,false_positive,correct_message,incorrect_message,gamma,replicate
1513.2,3503.21,4973.29,10.3,0.22695122953433347,0.0011316881017880839,1.0,2.0
1513.2,3503.21,4973.29,10.3,0.22695122953433347,0.0011316881017880839,1.0,2.0
1642.315,3514.44,4841.305,1.94,0.23000329475109718,0.001290253384915373,1.0,3.0
1642.315,3514.44,4841.305,1.94,0.23000329475109718,0.001290253384915373,1.0,3.0
1227.855,4296.225,4475.57,0.35,0.17482326478738897,6.377768026068601e-05,1.0,4.0
1227.855,4296.225,4475.57,0.35,0.17482326478738897,6.377768026068601e-05,1.0,4.0
1426.43,3842.89,4727.485,3.195,0.20716468447090877,0.0004501035292260983,1.0,5.0
1426.43,3842.89,4727.485,3.195,0.20716468447090877,0.0004501035292260983,1.0,5.0
889.22,3898.845,5210.48,1.455,0.1449318169542533,0.0001718971781402811,1.0,6.0
889.22,3898.845,5210.48,1.455,0.1449318169542533,0.0001718971781402811,1.0,6.0
1212.74,3867.225,4916.61,3.425,0.18281262764638687,0.0008189927731888396,1.0,7.0
1212.74,3867.225,4916.61,3.425,0.18281262764638687,0.0008189927731888396,1.0,7.0
1196.86,3596.29,5206.345,0.505,0.1792734938863141,0.0002376462661032982,1.0,8.0
1196.86,3596.29,5206.345,0.505,0.1792734938863141,0.0002376462661032982,1.0,8.0
1365.07,3869.885,4763.12,1.925,0.19100066436779792,0.000271054757558022,1.0,9.0
1365.07,3869.885,4763.12,1.925,0.19100066436779792,0.000271054757558022,1.0,9.0
1210.86,3900.615,4888.2,0.325,0.17626958983498459,0.001301050402592594,1.0,0.0
1210.86,3900.615,4888.2,0.325,0.17626958983498459,0.001301050402592594,1.0,0.0
1014.32,4081.035,4904.175,0.47,0.15532736484850157,9.590314284003741e-05,1.0,1.0
1014.32,4081.035,4904.175,0.47,0.15532736484850157,9.590314284003741e-05,1.0,1.0
1005.22,3479.09,5514.74,0.95,0.16635649134090086,0.0007014551651870221,1.0,2.0
1005.22,3479.09,5514.74,0.95,0.16635649134090086,0.0007014551651870221,1.0,2.0
997.34,4231.5,4770.605,0.555,0.1533085418337613,0.00016442930742864524,1.0,3.0
997.34,4231.5,4770.605,0.555,0.1533085418337613,0.00016442930742864524,1.0,3.0
1132.545,3517.96,5348.33,1.165,0.18072292075401541,0.0001753791856823245,1.0,4.0
1132.545,3517.96,5348.33,1.165,0.18072292075401541,0.0001753791856823245,1.0,4.0
769.73,3565.815,5663.79,0.665,0.14238566612266634,0.0008053444892455033,1.0,5.0
769.73,3565.815,5663.79,0.665,0.14238566612266634,0.0008053444892455033,1.0,5.0
1056.95,3468.145,5471.3,3.605,0.17625542336545633,0.0015570386560921547,1.0,6.0
1056.95,3468.145,5471.3,3.605,0.17625542336545633,0.0015570386560921547,1.0,6.0
1188.37,3673.83,5134.34,3.46,0.18882567254912044,0.0010491191253546145,1.0,7.0
1188.37,3673.83,5134.34,3.46,0.18882567254912044,0.0010491191253546145,1.0,7.0
1442.015,3551.15,5003.725,3.11,0.21364857358670578,0.00046586361043388563,1.0,8.0
1442.015,3551.15,5003.725,3.11,0.21364857358670578,0.00046586361043388563,1.0,8.0
1109.395,3394.095,5494.685,1.825,0.1759849969453266,0.00025547385882901196,1.0,9.0
1109.395,3394.095,5494.685,1.825,0.1759849969453266,0.00025547385882901196,1.0,9.0
1148.085,4314.575,4527.495,9.845,0.17273205330862854,0.0060770464387676195,0.4000000000000003,0.0
1148.085,4314.575,4527.495,9.845,0.17273205330862854,0.0060770464387676195,0.4000000000000003,0.0
1139.035,4166.295,4691.83,2.84,0.16645786364155826,0.013043137852615034,0.4000000000000003,1.0
1139.035,4166.295,4691.83,2.84,0.16645786364155826,0.013043137852615034,0.4000000000000003,1.0
980.045,3895.15,5120.035,4.77,0.1536134294248754,0.003177152980367905,0.4000000000000003,2.0
980.045,3895.15,5120.035,4.77,0.1536134294248754,0.003177152980367905,0.4000000000000003,2.0
876.215,3803.805,5316.91,3.07,0.14565305342901297,0.002938845026244744,0.4000000000000003,3.0
876.215,3803.805,5316.91,3.07,0.14565305342901297,0.002938845026244744,0.4000000000000003,3.0
836.27,4137.2,5025.29,1.24,0.1357552319903018,0.0014435669157419429,0.4000000000000003,4.0
836.27,4137.2,5025.29,1.24,0.1357552319903018,0.0014435669157419429,0.4000000000000003,4.0
1013.565,4075.675,4904.135,6.625,0.15696369675482832,0.005414989806391463,0.4000000000000003,5.0
1013.565,4075.675,4904.135,6.625,0.15696369675482832,0.005414989806391463,0.4000000000000003,5.0
1075.205,4257.005,4659.865,7.925,0.1563346752303854,0.0039002295722475266,0.4000000000000003,6.0
1075.205,4257.005,4659.865,7.925,0.1563346752303854,0.0039002295722475266,0.4000000000000003,6.0
1223.725,4062.425,4708.825,5.025,0.1812879303352732,0.012741899870917015,0.4000000000000003,7.0
1223.725,4062.425,4708.825,5.025,0.1812879303352732,0.012741899870917015,0.4000000000000003,7.0
891.025,3925.2,5182.855,0.92,0.14579781927243318,0.0041825982009048345,0.4000000000000003,8.0
891.025,3925.2,5182.855,0.92,0.14579781927243318,0.0041825982009048345,0.4000000000000003,8.0
921.165,3779.24,5298.705,0.89,0.15262860092965233,0.0012426407092023545,0.4000000000000003,9.0
921.165,3779.24,5298.705,0.89,0.15262860092965233,0.0012426407092023545,0.4000000000000003,9.0
809.145,4339.825,4849.365,1.665,0.13193295225166732,0.0018375891371568336,0.4000000000000003,0.0
809.145,4339.825,4849.365,1.665,0.13193295225166732,0.0018375891371568336,0.4000000000000003,0.0
901.715,3736.39,5358.39,3.505,0.1516807553705756,0.0028634485083982057,0.4000000000000003,1.0
901.715,3736.39,5358.39,3.505,0.1516807553705756,0.0028634485083982057,0.4000000000000003,1.0
1162.36,4330.895,4495.92,10.825,0.1653212354416434,0.0073153611649747555,0.4000000000000003,4.0
1162.36,4330.895,4495.92,10.825,0.1653212354416434,0.0073153611649747555,0.4000000000000003,4.0
1057.41,4022.75,4918.24,1.6,0.15623363053940031,0.006213090767756891,0.4000000000000003,5.0
1057.41,4022.75,4918.24,1.6,0.15623363053940031,0.006213090767756891,0.4000000000000003,5.0
1028.175,3868.725,5101.19,1.91,0.15877454333232469,0.007029638361204886,0.4000000000000003,6.0
1028.175,3868.725,5101.19,1.91,0.15877454333232469,0.007029638361204886,0.4000000000000003,6.0
944.15,4061.635,4992.53,1.685,0.1522711802244519,0.002481688514316208,0.4000000000000003,7.0
944.15,4061.635,4992.53,1.685,0.1522711802244519,0.002481688514316208,0.4000000000000003,7.0
1070.405,3826.045,5099.805,3.745,0.1616936756376868,0.013561660527747656,0.4000000000000003,8.0
1070.405,3826.045,5099.805,3.745,0.1616936756376868,0.013561660527747656,0.4000000000000003,8.0
775.6,3999.055,5224.34,1.005,0.13280062856521546,0.0026820043463450897,0.4000000000000003,9.0
775.6,3999.055,5224.34,1.005,0.13280062856521546,0.0026820043463450897,0.4000000000000003,9.0
1034.265,3793.45,5170.8,1.485,0.15780314961664502,0.003145292705783891,0.4000000000000003,0.0
1034.265,3793.45,5170.8,1.485,0.15780314961664502,0.003145292705783891,0.4000000000000003,0.0
1090.49,3621.635,5285.09,2.785,0.16534290045415362,0.007830540142388768,0.4000000000000003,1.0
1090.49,3621.635,5285.09,2.785,0.16534290045415362,0.007830540142388768,0.4000000000000003,1.0
1007.0,3836.875,5152.9,3.225,0.16638806306220205,0.005140664240932398,0.4000000000000003,2.0
1007.0,3836.875,5152.9,3.225,0.16638806306220205,0.005140664240932398,0.4000000000000003,2.0
802.83,4120.325,5076.155,0.69,0.13507276575524246,0.0010691901461948217,0.4000000000000003,3.0
802.83,4120.325,5076.155,0.69,0.13507276575524246,0.0010691901461948217,0.4000000000000003,3.0
1048.675,4120.975,4828.47,1.88,0.1601000511117749,0.003669280519274777,0.4000000000000003,4.0
1048.675,4120.975,4828.47,1.88,0.1601000511117749,0.003669280519274777,0.4000000000000003,4.0
1022.035,4032.53,4944.475,0.96,0.15712995238443633,0.0013277321046297852,0.4000000000000003,5.0
1022.035,4032.53,4944.475,0.96,0.15712995238443633,0.0013277321046297852,0.4000000000000003,5.0
853.925,4082.61,5061.815,1.65,0.14057902622701648,0.002152279037930185,0.4000000000000003,6.0
853.925,4082.61,5061.815,1.65,0.14057902622701648,0.002152279037930185,0.4000000000000003,6.0
969.22,4032.805,4996.265,1.71,0.14966436244973177,0.0022208737324613988,0.4000000000000003,7.0
969.22,4032.805,4996.265,1.71,0.14966436244973177,0.0022208737324613988,0.4000000000000003,7.0
1024.655,3958.825,5015.02,1.5,0.15851612048602146,0.007386358074518049,0.4000000000000003,8.0
1024.655,3958.825,5015.02,1.5,0.15851612048602146,0.007386358074518049,0.4000000000000003,8.0
1063.17,4175.17,4758.065,3.595,0.15547822874519526,0.0027477428189115615,0.4000000000000003,9.0
1063.17,4175.17,4758.065,3.595,0.15547822874519526,0.0027477428189115615,0.4000000000000003,9.0
1030.075,3918.79,5049.165,1.97,0.15923284688689915,0.0017110975032448748,0.4000000000000003,0.0
1030.075,3918.79,5049.165,1.97,0.15923284688689915,0.0017110975032448748,0.4000000000000003,0.0
1045.09,3790.275,5159.355,5.28,0.1596950049593637,0.006238612515600374,0.4000000000000003,1.0
1045.09,3790.275,5159.355,5.28,0.1596950049593637,0.006238612515600374,0.4000000000000003,1.0
771.555,3965.85,5261.445,1.15,0.13150517715663188,0.004176206869602481,0.4000000000000003,2.0
771.555,3965.85,5261.445,1.15,0.13150517715663188,0.004176206869602481,0.4000000000000003,2.0
993.725,3838.34,5161.37,6.565,0.16905265825721305,0.005357177190915698,0.4000000000000003,3.0
993.725,3838.34,5161.37,6.565,0.16905265825721305,0.005357177190915698,0.4000000000000003,3.0
1404.44,4188.355,4404.665,2.54,0.19241759850348117,0.005095876660547218,0.4000000000000003,4.0
1404.44,4188.355,4404.665,2.54,0.19241759850348117,0.005095876660547218,0.4000000000000003,4.0
1214.73,4020.905,4761.375,2.99,0.1761362679729132,0.021555867882014006,0.4000000000000003,5.0
1214.73,4020.905,4761.375,2.99,0.1761362679729132,0.021555867882014006,0.4000000000000003,5.0
772.94,3926.27,5299.33,1.46,0.13609679895621277,0.002157166631752733,0.4000000000000003,6.0
772.94,3926.27,5299.33,1.46,0.13609679895621277,0.002157166631752733,0.4000000000000003,6.0
889.985,3882.055,5226.645,1.315,0.14814124731270056,0.002584378048724848,0.4000000000000003,7.0
889.985,3882.055,5226.645,1.315,0.14814124731270056,0.002584378048724848,0.4000000000000003,7.0
1075.125,3881.01,5042.41,1.455,0.1634509023134961,0.007144438920652798,0.4000000000000003,8.0
1075.125,3881.01,5042.41,1.455,0.1634509023134961,0.007144438920652798,0.4000000000000003,8.0
966.05,3844.25,5186.09,3.61,0.15563322089495477,0.003586275669898507,0.4000000000000003,9.0
966.05,3844.25,5186.09,3.61,0.15563322089495477,0.003586275669898507,0.4000000000000003,9.0
958.785,4281.26,4757.33,2.625,0.14687799579508226,0.004944824553252997,0.4000000000000003,0.0
958.785,4281.26,4757.33,2.625,0.14687799579508226,0.004944824553252997,0.4000000000000003,0.0
1052.33,3988.735,4957.24,1.695,0.15865479979541494,0.005777509788909705,0.4000000000000003,1.0
1052.33,3988.735,4957.24,1.695,0.15865479979541494,0.005777509788909705,0.4000000000000003,1.0
733.51,3791.12,5473.56,1.81,0.1319897125900224,0.0014280023071113898,0.4000000000000003,2.0
733.51,3791.12,5473.56,1.81,0.1319897125900224,0.0014280023071113898,0.4000000000000003,2.0
1024.85,4073.045,4900.03,2.075,0.15382167347996,0.002610634266261491,0.4000000000000003,3.0
1024.85,4073.045,4900.03,2.075,0.15382167347996,0.002610634266261491,0.4000000000000003,3.0
935.62,3714.665,5348.4,1.315,0.15117066428670842,0.0015152050038565287,0.4000000000000003,4.0
935.62,3714.665,5348.4,1.315,0.15117066428670842,0.0015152050038565287,0.4000000000000003,4.0
1118.03,4499.055,4381.485,1.43,0.1557999327016914,0.004971708749093792,0.4000000000000003,5.0
1118.03,4499.055,4381.485,1.43,0.1557999327016914,0.004971708749093792,0.4000000000000003,5.0
1016.675,4146.76,4835.72,0.845,0.15128328551260192,0.0021515726212106598,0.4000000000000003,6.0
1016.675,4146.76,4835.72,0.845,0.15128328551260192,0.0021515726212106598,0.4000000000000003,6.0
785.21,3920.81,5293.64,0.34,0.13188114830026093,0.002684902167031801,0.4000000000000003,7.0
785.21,3920.81,5293.64,0.34,0.13188114830026093,0.002684902167031801,0.4000000000000003,7.0
997.505,4192.375,4808.545,1.575,0.14853373801589972,0.00840606830663323,0.4000000000000003,8.0
997.505,4192.375,4808.545,1.575,0.14853373801589972,0.00840606830663323,0.4000000000000003,8.0
1166.445,3985.69,4845.4,2.465,0.16843402489064707,0.003670116554710471,0.4000000000000003,9.0
1166.445,3985.69,4845.4,2.465,0.16843402489064707,0.003670116554710471,0.4000000000000003,9.0
845.91,4029.155,5123.265,1.67,0.1399043891927682,0.0022657225040183093,0.4000000000000003,0.0
