gamma,replicate,size_begin,size_end,size_diff,bias_begin,bias_end,bias_diff
-0.3,10,33.9414,22.033,-11.9084,0.15604326514647526,0.2702194644909426,0.11417619934446732
-0.3,11,19.8138,16.9758,-2.838000000000001,0.2405946282408149,0.36175900359771906,0.12116437535690416
-0.3,12,37.3264,21.1866,-16.1398,0.16510568946128212,0.2866079754396843,0.12150228597840218
-0.3,13,32.8106,19.5326,-13.278000000000002,0.17871238284532842,0.31393417446363175,0.13522179161830333
-0.3,14,44.9142,21.3596,-23.5546,0.15137292365182423,0.3057214134180009,0.15434848976617668
-0.3,15,23.0884,15.8438,-7.2446,0.21327278922143636,0.35064128551394896,0.1373684962925126
-0.3,16,28.7492,19.1914,-9.557799999999997,0.19326480850320304,0.31493260071476487,0.12166779221156182
-0.3,17,25.1394,17.2634,-7.875999999999998,0.23188534521894866,0.3733349538033633,0.14144960858441463
-0.3,18,43.2776,18.129,-25.1486,0.17762800136628137,0.369905191696561,0.19227719033027962
-0.3,19,29.6722,17.8968,-11.775400000000001,0.2020555845221866,0.3337902547966441,0.13173467027445748
-0.3,20,32.4434,18.996,-13.447399999999998,0.20040198192052236,0.3228990695576641,0.12249708763714176
-0.3,21,31.8166,19.3742,-12.442400000000003,0.1848270776474956,0.3482665262733727,0.1634394486258771
-0.3,22,22.4642,15.9666,-6.497600000000002,0.24258088271652878,0.36772755192700823,0.12514666921047946
-0.3,23,24.7224,17.7268,-6.9956,0.27299241959220394,0.3685279111191753,0.09553549152697138
-0.3,24,21.3562,17.198,-4.158200000000001,0.2602976027247068,0.3495419758540054,0.08924437312929862
-0.3,25,33.684,18.618,-15.065999999999999,0.18798588860512697,0.3442760892080412,0.15629020060291424
-0.3,26,20.6712,15.1668,-5.504399999999999,0.21620232244241194,0.36707014162596285,0.1508678191835509
-0.3,27,31.8618,18.844,-13.017799999999998,0.1674258917123478,0.33379360989654355,0.16636771818419574
-0.3,28,31.1834,18.5544,-12.628999999999998,0.19381315259935977,0.36057377179256844,0.16676061919320867
-0.3,29,41.173,21.5926,-19.5804,0.2085385409643754,0.3057364823553902,0.09719794139101479
-0.3,30,54.0382,23.6982,-30.340000000000003,0.241943340722491,0.3224393343108531,0.0804959935883621
-0.3,31,32.4878,19.0406,-13.447199999999999,0.16648740918083735,0.32483219644685907,0.15834478726602172
-0.3,32,24.6554,16.8758,-7.7795999999999985,0.31024735892679006,0.37153796459887867,0.061290605672088605
-0.3,33,28.9254,18.5226,-10.4028,0.1940616243498234,0.38299298377186836,0.18893135942204495
-0.3,34,21.0966,16.533,-4.563599999999997,0.2295288190021126,0.35258524365904065,0.12305642465692804
-0.3,35,27.187,17.11,-10.077000000000002,0.2065189123156107,0.355261154879009,0.1487422425633983
-0.3,36,26.5118,17.983,-8.5288,0.29020983416592744,0.3977607528861845,0.10755091872025707
-0.3,37,24.9294,18.8116,-6.117800000000003,0.19188242827257357,0.29352557141394,0.10164314314136641
-0.3,38,18.235,15.8,-2.4349999999999987,0.2975297410735513,0.40003052578774667,0.10250078471419538
-0.3,39,28.8436,18.4244,-10.4192,0.18118038166024944,0.35308595611837057,0.17190557445812113
-0.3,40,28.5226,19.5338,-8.988800000000001,0.1857642992877781,0.331353140985773,0.1455888416979949
-0.3,41,34.53,21.133,-13.397000000000002,0.14379068620631752,0.2944790471921946,0.15068836098587707
-0.3,42,21.409,16.6746,-4.734399999999997,0.26258270422987934,0.35673578310682424,0.0941530788769449
-0.3,43,23.378,17.278,-6.100000000000001,0.2116982485865522,0.3492292552881738,0.13753100670162158
-0.3,44,23.2742,16.5892,-6.684999999999999,0.23233998622561564,0.3861278510860189,0.15378786486040324
-0.3,45,21.4432,15.0276,-6.415600000000001,0.21254604421110992,0.3492826106157459,0.13673656640463597
-0.3,46,17.0932,14.0432,-3.049999999999999,0.3456403793221788,0.4316319406709473,0.08599156134876851
-0.3,47,21.1398,17.132,-4.0078,0.24703971501535993,0.3945524178640548,0.1475127028486949
-0.3,48,19.1952,16.5402,-2.655000000000001,0.2463400028806214,0.3327157707367994,0.08637576785617801
-0.3,49,36.2466,21.0376,-15.209,0.23119540886787124,0.3626539725838695,0.13145856371599826
-0.3,50,34.3236,19.7722,-14.551399999999997,0.15251184853745767,0.3177375547327831,0.16522570619532542
-0.3,51,23.248,17.975,-5.273,0.23829866400253913,0.3772805705699226,0.13898190656738346
-0.3,52,22.0628,18.2538,-3.809000000000001,0.2485379544029209,0.3460197213474101,0.0974817669444892
-0.3,53,30.4908,17.9214,-12.569400000000002,0.28886702501921296,0.41212596719317696,0.12325894217396399
-0.3,54,30.0786,19.2466,-10.832,0.23685851972402472,0.3829437289318938,0.1460852092078691
-0.3,55,23.5626,16.2214,-7.341200000000001,0.24437286428807617,0.35450111286179004,0.11012824857371387
-0.3,56,31.368,19.0968,-12.271199999999997,0.2207048428072991,0.3257689581472421,0.105064115339943
-0.3,57,22.198,16.1934,-6.0046,0.24230679688487175,0.37692841492584933,0.13462161804097758
-0.3,58,17.7374,16.0314,-1.7059999999999995,0.29415199102878575,0.40910566311048774,0.11495367208170199
-0.3,59,20.6934,17.478,-3.215399999999999,0.27155946805260783,0.3313705664552277,0.05981109840261989
-0.3,60,23.8692,16.498,-7.371199999999998,0.22166316577518677,0.35867407261395623,0.13701090683876946
-0.3,61,21.7434,14.2454,-7.498000000000001,0.22539590404986604,0.4055067653819492,0.18011086133208315
-0.3,62,39.744,19.0184,-20.7256,0.18156136438217033,0.32873697685091785,0.14717561246874752
-0.3,63,43.9668,25.1162,-18.8506,0.13199930209128827,0.2696466250543355,0.13764732296304724
-0.3,64,20.3184,17.0838,-3.2346000000000004,0.3524396051688798,0.418890096379782,0.06645049121090219
-0.3,65,25.4312,17.1578,-8.273399999999999,0.21377369588668146,0.3550829020769277,0.14130920619024626
-0.3,66,19.095,14.8962,-4.1987999999999985,0.23319653079291924,0.3674737588715655,0.13427722807864628
-0.3,67,31.2898,19.5546,-11.735199999999999,0.2506601862699708,0.39692883370051,0.14626864743053924
