gamma,assort_final,assort_initial
-0.6,-0.0019967000005956474,-0.005025125628140622
-0.6,-0.0016286497591729938,-0.005025125628140696
-0.6,-0.0026947688015620374,-0.005025125628140704
-0.6,-0.001452644199285975,-0.005025125628140674
-0.6,-0.0002509036515034536,-0.005025125628140711
-0.6,-0.0007420183681342902,-0.005025125628140704
-0.6,-0.0020526091076408376,-0.005025125628140711
-0.6,-0.0009162122927755424,-0.005025125628140733
-0.6,-0.0027582481812914584,-0.005025125628140704
-0.6,-0.003922816999638255,-0.005025125628140622
-0.6,-0.004547073601117955,-0.005025125628140659
-0.6,-0.0038052384129669777,-0.005025125628140704
-0.6,0.00083169150375961,-0.005025125628140711
-0.6,-0.0032132469020355074,-0.005025125628140749
-0.6,-0.0032511754255980766,-0.005025125628140783
-0.6,-0.0005544087799926913,-0.005025125628140696
-0.6,-0.0030747060951557097,-0.005025125628140711
-0.6,0.0003415910293856755,-0.005025125628140704
-0.6,-0.006503764511292682,-0.005025125628140636
-0.6,-1.3336969662765673e-05,-0.005025125628140704
-0.6,0.0002802309770498639,-0.005025125628140733
-0.6,0.0029655534533736295,-0.005025125628140622
-0.6,-0.0011720290520050437,-0.005025125628140677
-0.6,-0.0032834651651603825,-0.005025125628140711
-0.6,-6.8664139843975896e-06,-0.005025125628140674
-0.6,-0.0020931843641256525,-0.005025125628140696
-0.6,-0.0036132658413011143,-0.005025125628140677
-0.6,0.0007468340673808177,-0.005025125628140704
-0.6,-0.0007566839064930332,-0.005025125628140622
-0.6,0.0002577142525278474,-0.005025125628140659
-0.6,-0.003940018991251011,-0.005025125628140711
-0.6,-0.000619941938233995,-0.005025125628140704
-0.6,-0.003081566329517928,-0.005025125628140783
-0.6,-0.0017888476823398323,-0.005025125628140704
-0.6,-0.0003422937721454448,-0.005025125628140733
-0.6,-0.003966875453879532,-0.0050251256281407695
-0.6,-0.0027489618737974873,-0.005025125628140659
-0.6,-0.007286639518375806,-0.005025125628140704
-0.6,-0.0015171016060368302,-0.005025125628140711
-0.6,-0.0004963699338983477,-0.005025125628140704
-0.6,-0.00038225795893670933,-0.005025125628140636
-0.6,-0.003277668593294561,-0.005025125628140711
-0.6,-0.0011784062704210513,-0.005025125628140636
-0.6,0.0011299479423958596,-0.005025125628140636
-0.6,-0.00017503314014017838,-0.005025125628140674
-0.6,0.0007259024537865501,-0.005025125628140783
-0.6,-0.0007870688392412748,-0.005025125628140733
-0.6,-0.0026234673591224245,-0.005025125628140704
-0.6,0.00012883589229039624,-0.005025125628140636
-0.6,-0.00048340034657615985,-0.005025125628140704
-0.6,0.0046020835705286095,-0.0050251256281407695
-0.6,-0.0008713716659396022,-0.005025125628140677
-0.6,-0.001682764101806106,-0.005025125628140749
-0.6,0.0006122485407024199,-0.005025125628140704
-0.6,-0.00265201276631434,-0.005025125628140704
-0.7,-0.003506208059368924,-0.005025125628140659
-0.7,-0.0014408754678098125,-0.005025125628140783
-0.7,4.7041554332891646e-06,-0.005025125628140622
-0.7,-0.0019798796706789533,-0.005025125628140733
-0.7,-0.0021872838092229945,-0.005025125628140659
-0.7,-0.0009631655270511844,-0.005025125628140704
-0.7,-0.0002129779101129057,-0.005025125628140711
-0.7,-0.0019509630299306062,-0.005025125628140704
-0.7,0.0009948440294625868,-0.005025125628140734
-0.7,-0.00011175305978941281,-0.005025125628140704
-0.7,-0.0030108341035310167,-0.005025125628140659
-0.7,0.0018714266958159,-0.005025125628140733
-0.7,-0.002608246570588154,-0.005025125628140659
-0.7,-0.004479670094373316,-0.005025125628140711
-0.7,-0.004259922252340364,-0.005025125628140622
-0.7,0.008005185464991323,-0.005025125628140704
-0.7,0.0004814062897185877,-0.005025125628140622
-0.7,0.00283709263498424,-0.005025125628140674
-0.7,-0.0020439305464518393,-0.005025125628140711
-0.7,-0.0026385509517486785,-0.005025125628140783
-0.7,-0.003850314481500214,-0.005025125628140622
-0.7,-0.0020248928354350488,-0.005025125628140783
-0.7,-0.002286026417266213,-0.005025125628140749
-0.7,-0.0022122401711717325,-0.005025125628140783
-0.7,-0.003712183753137208,-0.005025125628140704
-0.7,-0.0019620060661449104,-0.005025125628140674
-0.7,0.00027844943103740147,-0.005025125628140704
-0.7,-0.002280199910992245,-0.005025125628140659
-0.7,-0.0005843446600974161,-0.005025125628140783
-0.7,0.00043510247182420024,-0.005025125628140659
-0.7,-0.002839929925897585,-0.005025125628140704
-0.7,-0.003416230504004233,-0.005025125628140696
-0.7,0.00022705571065414053,-0.005025125628140677
-0.7,0.0012750472934335078,-0.005025125628140704
-0.7,-0.002541354241237564,-0.005025125628140783
-0.7,-0.00043868177852955637,-0.005025125628140711
-0.7,-0.0013444694848767898,-0.005025125628140711
-0.7,0.002580279392317772,-0.005025125628140704
-0.7,-0.003689288686538698,-0.005025125628140704
-0.7,-0.002095787247468253,-0.005025125628140711
-0.7,-0.001186763586659397,-0.005025125628140674
-0.7,-0.0014340617337851122,-0.005025125628140783
-0.7,-0.002437410743366628,-0.005025125628140704
-0.7,-0.0013966469953332458,-0.005025125628140704
-0.7,-0.003109811469715921,-0.005025125628140704
-0.7,-0.003429497727268288,-0.005025125628140711
-0.7,-0.0030450908915627952,-0.005025125628140704
-0.7,-0.002239515704962857,-0.005025125628140677
-0.7,-0.0019880682448451476,-0.005025125628140622
-0.7,0.0004279569161984704,-0.005025125628140677
-0.7,-0.0015946335668501198,-0.005025125628140704
-0.7,-0.0021159346800276794,-0.005025125628140711
-0.7,-0.004223270461840164,-0.005025125628140696
-0.7,0.0025310810267576453,-0.005025125628140783
-0.7,-0.004154065162835794,-0.005025125628140749
-0.7,-0.001295279755302553,-0.005025125628140659
-0.7,-0.001339630005422523,-0.005025125628140704
-0.7,-0.0020921486699111693,-0.005025125628140674
-0.7,-0.002618649179789752,-0.005025125628140696
-0.7,9.776667507983136e-05,-0.005025125628140674
-0.7,-0.00036474789432768353,-0.005025125628140733
-0.7,-0.002233414337353565,-0.005025125628140696
-0.7,-0.0011438993899856584,-0.005025125628140704
-0.7,-0.001892169526820247,-0.005025125628140622
-0.7,-0.0015524944354914445,-0.005025125628140783
-0.7,-0.00026052530721089605,-0.005025125628140659
-0.7,-0.0009474814927932037,-0.005025125628140711
-0.7,-0.0014001535019540936,-0.005025125628140696
-0.7,0.0016074096499821785,-0.005025125628140696
-0.7,-0.0048030831267962945,-0.005025125628140704
-0.7,-0.0020067066711231636,-0.005025125628140749
-0.7,-0.0027762787190133424,-0.005025125628140659
-0.7,-0.0034940223150946668,-0.005025125628140783
-0.7,-0.004492934426350729,-0.0050251256281407695
-0.7,-0.0006501318982926798,-0.005025125628140659
-0.7,-0.0021146510225460574,-0.005025125628140636
-0.7,-0.0010455861749863213,-0.005025125628140659
-0.7,0.0009562410824510073,-0.0050251256281407695
-0.7,-0.001402750720992109,-0.005025125628140704
-0.7,-0.0012009372916515608,-0.005025125628140749
-0.7,-0.0012741008402013384,-0.005025125628140711
-0.7,0.004081687278210005,-0.005025125628140734
-0.7,-0.0019056959689369318,-0.005025125628140704
-0.7,-0.002465086072108954,-0.005025125628140711
-0.7,-0.004273779210990688,-0.005025125628140733
-0.7,-0.002421299888007545,-0.005025125628140696
-0.7,-0.0011310829782768472,-0.005025125628140677
-0.7,-0.000554208933660183,-0.005025125628140674
-0.7,-0.004931254116664654,-0.005025125628140696
-0.7,-0.0011581881771313856,-0.005025125628140733
-0.7,0.0004661132447667456,-0.005025125628140636
-0.7,-0.0008647167749881108,-0.005025125628140677
-0.7,0.0017605537520303059,-0.005025125628140704
-0.7,0.000353781426099665,-0.005025125628140674
-0.7,-0.0009241179460698202,-0.005025125628140696
-0.7,-0.0029641675911080564,-0.005025125628140733
-0.7,-0.003097744764323729,-0.005025125628140734
-0.7,-0.002528274058267732,-0.005025125628140704
-0.7,-0.002646784923056729,-0.005025125628140733
-0.7,-0.003009247618618464,-0.005025125628140674
-0.8,-0.0013677217640759964,-0.005025125628140696
-0.8,-0.00472155178864883,-0.005025125628140674
-0.8,-0.00362541843776536,-0.005025125628140696
-0.8,-0.0004957280849583671,-0.005025125628140636
-0.8,-0.000418947520073068,-0.005025125628140711
-0.8,-0.001810527071334469,-0.005025125628140659
-0.8,-0.0019703383790912604,-0.005025125628140622
-0.8,0.006454237212979103,-0.005025125628140636
-0.8,-0.0015274966885613181,-0.005025125628140704
-0.8,-0.0028691013259684517,-0.005025125628140674
-0.8,-0.0007044666965233638,-0.005025125628140636
-0.8,-0.0035178045469992807,-0.005025125628140711
-0.8,0.001233721340770509,-0.005025125628140733
-0.8,0.002717579188551806,-0.005025125628140696
-0.8,-0.003008257954680325,-0.005025125628140622
-0.8,-0.0002735779899665972,-0.005025125628140636
-0.8,-0.0002820419017071769,-0.005025125628140704
-0.8,-0.0021786612249812586,-0.005025125628140622
-0.8,-0.0003897158738362615,-0.005025125628140704
-0.8,-0.005979388834108919,-0.005025125628140704
-0.8,0.0017152671288813304,-0.005025125628140704
-0.8,-0.0011336354626621146,-0.005025125628140704
-0.8,0.0027358909522983443,-0.005025125628140711
-0.8,-0.0036585975316161005,-0.005025125628140711
-0.8,0.0012467694136492167,-0.005025125628140622
-0.8,0.0008134071289170122,-0.005025125628140636
-0.8,-0.0003349307734458973,-0.005025125628140636
-0.8,0.00022438886022163292,-0.005025125628140711
-0.8,-0.0017919260597981596,-0.005025125628140704
-0.8,-0.0009299267922306615,-0.005025125628140783
-0.8,-0.002348935079579817,-0.005025125628140733
-0.8,0.0019470947529197792,-0.005025125628140783
-0.8,-0.00040542011507923583,-0.005025125628140696
-0.8,-0.0017983402959586127,-0.005025125628140659
-0.8,-0.0024109764392960956,-0.005025125628140711
-0.8,-0.005214783774872855,-0.005025125628140674
-0.8,-0.0036330716483871867,-0.005025125628140659
-0.8,-0.0017547228211089543,-0.005025125628140783
-0.8,-0.004243653757809775,-0.005025125628140659
-0.8,-0.0004264786823078133,-0.005025125628140636
-0.8,-0.0018967732448864052,-0.0050251256281407695
-0.8,-0.0015694704041883686,-0.005025125628140674
-0.8,-0.0004359955343524981,-0.005025125628140636
-0.8,-0.0017332329719014412,-0.005025125628140622
-0.8,-0.0024754063082574767,-0.005025125628140659
-0.8,-0.0014108617302961894,-0.005025125628140696
-0.8,0.0036923759416251883,-0.005025125628140704
-0.8,0.001552571572622132,-0.005025125628140659
-0.8,-0.002614958590271244,-0.005025125628140716
-0.8,-0.004033472977413154,-0.005025125628140674
-0.8,0.001640151481456868,-0.005025125628140659
-0.8,-0.003372680511892501,-0.005025125628140659
-0.8,-0.0032790530691843467,-0.005025125628140711
-0.8,-0.0006391271037523415,-0.005025125628140711
-0.8,-0.0025141652752689453,-0.005025125628140704
-0.8,-0.00017592412676891244,-0.005025125628140704
-0.8,0.001542249880278596,-0.005025125628140659
-0.8,-0.0014374682871619757,-0.005025125628140674
-0.8,-0.0033581477975884212,-0.005025125628140636
-0.8,-0.0008498619538243418,-0.005025125628140677
-0.8,0.0005530947809761344,-0.005025125628140711
-0.8,-0.0005774257512657242,-0.005025125628140674
-0.8,-0.003245772038862964,-0.005025125628140695
-0.8,-0.004114803057162078,-0.005025125628140749
-0.8,-0.0019514161148990313,-0.005025125628140704
-0.8,-0.0031370415853393782,-0.005025125628140696
-0.8,-0.0035258184509707937,-0.005025125628140733
-0.8,-0.00019226951869699205,-0.005025125628140677
-0.8,-0.006298212292630051,-0.005025125628140696
-0.8,0.0016643890851309432,-0.005025125628140696
-0.8,-0.0029022173200942674,-0.005025125628140783
-0.8,-0.001963506320216344,-0.005025125628140696
-0.8,-0.0028495688704633713,-0.005025125628140622
-0.8,-0.002147475301919813,-0.005025125628140704
-0.8,-0.0012599723624627777,-0.005025125628140696
-0.8,-0.001372858900655733,-0.005025125628140622
-0.8,-0.0068374507803792995,-0.005025125628140696
-0.8,-0.0009983214631166847,-0.005025125628140783
-0.8,-0.0014938776605358832,-0.005025125628140674
-0.8,-0.0002804285398175298,-0.005025125628140704
-0.8,0.0004911968172586604,-0.005025125628140749
-0.8,-0.0037482601787212876,-0.005025125628140711
-0.8,-0.00043704508905165147,-0.005025125628140659
-0.8,-0.001258074127521465,-0.005025125628140733
-0.8,-0.0006057285864149729,-0.005025125628140636
-0.8,-0.0031120309937953273,-0.005025125628140696
-0.8,-0.0028373364216679885,-0.005025125628140674
-0.8,0.00280349397630383,-0.005025125628140636
-0.8,-0.002431614405428516,-0.005025125628140696
-0.8,-0.0020871434695230407,-0.005025125628140677
-0.8,-0.0010089714354732497,-0.005025125628140704
-0.8,-0.0019280158899771694,-0.005025125628140783
-0.8,-0.0026727445336630884,-0.005025125628140636
-0.8,-0.003149029716796586,-0.005025125628140783
-0.8,-0.0014854666736826274,-0.005025125628140677
-0.8,-0.002001355525375354,-0.005025125628140704
-0.8,-0.0017925631721513518,-0.005025125628140704
-0.8,-0.0018470674547502433,-0.0050251256281407695
-0.8,-0.001037248280446135,-0.005025125628140711
-0.8,-0.0029049595315667055,-0.005025125628140704
-0.9,0.0023478856369425725,-0.005025125628140677
-0.9,-0.0031867652917474737,-0.005025125628140711
-0.9,-0.0018087415673900622,-0.005025125628140783
-0.9,-0.0018249907211294824,-0.005025125628140711
-0.9,-3.356465038908765e-06,-0.005025125628140711
-0.9,-0.0006162616626445256,-0.005025125628140659
-0.9,0.005453031234740795,-0.005025125628140659
-0.9,-0.00039341366465559685,-0.005025125628140696
-0.9,-9.135311464230725e-05,-0.005025125628140783
-0.9,0.0018634219619140257,-0.005025125628140783
-0.9,-0.0009348735254037554,-0.005025125628140783
-0.9,-0.000440696635917948,-0.005025125628140696
-0.9,-0.0026134140959089996,-0.005025125628140636
-0.9,-0.002041163004380753,-0.005025125628140733
-0.9,-0.003101723777515336,-0.005025125628140711
-0.9,-0.0023416890655954593,-0.005025125628140704
-0.9,-0.0029015171972804395,-0.005025125628140696
-0.9,-0.0028606388636631805,-0.005025125628140674
-0.9,-0.0018040792522673599,-0.005025125628140659
-0.9,9.01900742303122e-05,-0.005025125628140696
-0.9,-0.0011301988185368527,-0.005025125628140696
-0.9,-0.0014145766216284547,-0.005025125628140704
-0.9,0.0004675533510989427,-0.005025125628140674
-0.9,-0.002568079541567859,-0.005025125628140749
-0.9,-0.001901766759136652,-0.005025125628140704
-0.9,-0.0025636572609731515,-0.005025125628140783
-0.9,-0.0020764155795381747,-0.0050251256281407695
-0.9,-0.00024084468319429564,-0.005025125628140636
-0.9,-0.0017849080277382947,-0.005025125628140659
-0.9,-0.0005795475379720544,-0.005025125628140704
-0.9,-5.828547850529457e-06,-0.005025125628140659
-0.9,-0.0012057217378780264,-0.005025125628140696
-0.9,-0.001808913966553217,-0.005025125628140783
-0.9,-0.0009696781153065514,-0.005025125628140704
-0.9,-0.0033944596689744486,-0.005025125628140711
-0.9,-0.0031594607789496615,-0.005025125628140696
-0.9,-0.0010060234717060286,-0.005025125628140704
-0.9,6.622807022464158e-05,-0.005025125628140733
-0.9,-0.0013981576456171456,-0.005025125628140733
-0.9,-0.003774229194296717,-0.005025125628140674
-0.9,-0.0020139397674961237,-0.005025125628140783
-0.9,-0.0032103304347002926,-0.005025125628140677
-0.9,-0.001976558693381206,-0.005025125628140622
-0.9,-0.002054590303718883,-0.005025125628140622
-0.9,-0.002078365020241909,-0.005025125628140659
-0.9,0.002286366559392343,-0.005025125628140696
-0.9,-0.002389637673948443,-0.005025125628140783
-0.9,-0.0018423026521592325,-0.005025125628140659
-0.9,-0.00011759721146866022,-0.005025125628140622
-0.9,-0.003476097291902059,-0.005025125628140783
-0.9,-0.0025455873341570586,-0.005025125628140696
-0.9,-0.0036110992884783298,-0.005025125628140674
-0.9,-0.0028318437537840357,-0.005025125628140696
-0.9,-0.000812388218034126,-0.005025125628140659
-0.9,-0.0012022705933514035,-0.005025125628140783
-0.9,0.00043073678486399696,-0.005025125628140704
-0.9,-0.0008359082455428306,-0.005025125628140636
-0.9,-0.0007633895641445513,-0.005025125628140677
-0.9,0.0015917905163444004,-0.005025125628140659
-0.9,-0.002211186989820215,-0.005025125628140733
-0.9,-0.001739626568968624,-0.005025125628140674
-0.9,0.0007421666669231804,-0.005025125628140674
-0.9,0.0018301603212820714,-0.005025125628140636
-0.9,-0.00034199700334449647,-0.005025125628140733
-0.9,-0.0003031055197714834,-0.005025125628140696
-0.9,0.005371297877913252,-0.005025125628140696
-0.9,-0.00389435944219024,-0.005025125628140711
-0.9,-0.0018788426784550267,-0.005025125628140659
-0.9,-0.00021033813189878607,-0.005025125628140783
-0.9,-0.002118895649406958,-0.005025125628140696
-0.9,-0.000895682792546866,-0.005025125628140636
-0.9,-0.0020137341036120075,-0.005025125628140704
-0.9,0.0034742335578968643,-0.005025125628140674
-0.9,-0.0015460052337750159,-0.005025125628140636
-0.9,-0.00041381776203938296,-0.005025125628140783
-0.9,-0.00018639842956202094,-0.005025125628140704
-0.9,-0.0016423594345745726,-0.005025125628140696
-0.9,-8.146083681042626e-05,-0.005025125628140733
-0.9,-0.0010259344662873256,-0.005025125628140696
-0.9,0.00041286375868099343,-0.005025125628140733
-0.9,-0.0029777283149361304,-0.005025125628140636
-0.9,-0.0024614972965019905,-0.005025125628140636
-0.9,-0.0014521799931909627,-0.005025125628140733
-0.9,0.0017103045618099895,-0.005025125628140711
-0.9,-0.00037981136837847044,-0.005025125628140704
-0.9,-0.0006840929312869463,-0.005025125628140711
-0.9,-0.0006237317533300686,-0.005025125628140677
-0.9,0.006988500728862882,-0.005025125628140704
-0.9,0.001199569667484517,-0.005025125628140674
-0.9,0.001984170453201065,-0.005025125628140783
-0.9,-0.00173536492794284,-0.005025125628140783
-0.9,-0.0004899703683190664,-0.005025125628140711
-0.9,0.0018283551669572807,-0.005025125628140749
-0.9,0.0041355815375900724,-0.005025125628140783
-0.9,-0.0021018458970187533,-0.005025125628140696
-0.9,-0.0006647630899494341,-0.005025125628140674
-0.9,-0.001530302550748699,-0.005025125628140622
-0.9,-0.003703443131720696,-0.005025125628140733
-0.9,-0.0012027082459780988,-0.005025125628140622
-0.9,0.0003002863932391674,-0.005025125628140704
-1.0,-0.0008231036142149187,-0.005025125628140659
-1.0,-0.0018374180729195447,-0.005025125628140677
-1.0,-0.0015421698517614105,-0.00502512562814079
-1.0,-0.0021264098437105967,-0.005025125628140659
-1.0,-0.0017220790637069033,-0.005025125628140659
-1.0,0.0009966412406639247,-0.005025125628140711
-1.0,-0.003145796158815603,-0.005025125628140622
-1.0,-0.0016864803028333827,-0.005025125628140783
-1.0,0.0006520358084223553,-0.005025125628140622
-1.0,-0.0040808595607530205,-0.005025125628140749
-1.0,-0.0033542507227450054,-0.005025125628140704
-1.0,3.5103091492068166e-05,-0.005025125628140711
-1.0,-0.0034763494691417637,-0.005025125628140704
-1.0,-0.003262737584070968,-0.0050251256281407695
-1.0,0.0010363795290729136,-0.005025125628140704
-1.0,-0.0026677074764999403,-0.005025125628140636
-1.0,-0.0016097303733416694,-0.005025125628140711
-1.0,-0.0005847083605516565,-0.005025125628140704
-1.0,-0.0029211093516396743,-0.005025125628140783
-1.0,0.002768777879630507,-0.005025125628140677
-1.0,-0.0007015443409270304,-0.005025125628140696
-1.0,-0.002007319377286926,-0.005025125628140636
-1.0,-0.0039244914782757935,-0.005025125628140674
-1.0,-0.0003349433905677613,-0.005025125628140783
-1.0,-0.0001476616685902735,-0.005025125628140711
-1.0,0.0008063031972226441,-0.005025125628140704
-1.0,-0.0005730842750807514,-0.005025125628140783
-1.0,0.002435388119271235,-0.005025125628140733
-1.0,-0.0002835207964393729,-0.005025125628140733
-1.0,-0.0032304093605733494,-0.005025125628140696
-1.0,-0.0011622432533397273,-0.005025125628140636
-1.0,-0.004018515731855597,-0.005025125628140659
-1.0,0.00011328484925728568,-0.005025125628140696
-1.0,-0.002959490548128988,-0.005025125628140659
-1.0,-0.001991606358263151,-0.005025125628140674
-1.0,-0.0048563527251050615,-0.005025125628140704
-1.0,-0.0006389523219687064,-0.005025125628140749
-1.0,-0.0015649699950550321,-0.005025125628140704
-1.0,-0.0019618124195362498,-0.005025125628140733
-1.0,-0.001560143013068465,-0.005025125628140674
-1.0,-0.0022894795453231734,-0.005025125628140733
-1.0,0.005945043427857566,-0.005025125628140674
-1.0,-0.0009615343999629893,-0.005025125628140704
-1.0,0.006445831939225755,-0.005025125628140674
-1.0,-0.000940791226484263,-0.0050251256281407695
-1.0,-0.0002825268566743444,-0.0050251256281407695
-1.0,-0.00010390341314448118,-0.005025125628140696
-1.0,0.00010048061742538393,-0.005025125628140704
-1.0,-0.004022237078514948,-0.005025125628140674
-1.0,-0.0016721060078884336,-0.005025125628140783
-1.0,-0.002495938748338692,-0.005025125628140636
-1.0,0.0025743572297648506,-0.005025125628140749
-1.0,-0.0010269602972188148,-0.005025125628140696
-1.0,-0.0036791723946186165,-0.005025125628140704
-1.0,-0.0023555895864025224,-0.005025125628140696
-1.0,-0.00037568753468169175,-0.005025125628140704
-1.0,0.0031287576474715384,-0.005025125628140659
-1.0,-0.00210446429198569,-0.005025125628140783
-1.0,-0.001197477087760157,-0.005025125628140674
-1.0,0.004588423178421477,-0.005025125628140622
-1.0,-0.0035383373582907936,-0.005025125628140733
-1.0,-0.0004716700992405389,-0.005025125628140696
-1.0,-0.0023728325178840517,-0.005025125628140622
-1.0,0.0011102822917649965,-0.005025125628140704
-1.0,-0.0014611480399038745,-0.005025125628140696
-1.0,-0.0022910885771849515,-0.005025125628140696
-1.0,-0.0030406907270766497,-0.005025125628140704
-1.0,-0.003573672241229523,-0.005025125628140674
-1.0,0.0008256554004308469,-0.005025125628140731
-1.0,-0.0024723163671879454,-0.005025125628140783
-1.0,-0.0004830338955451405,-0.005025125628140749
-1.0,0.0011540174410514725,-0.005025125628140696
-1.0,-0.002146547079736282,-0.005025125628140696
-1.0,-0.0008537948263232439,-0.005025125628140622
-1.0,-0.0010334918871445394,-0.005025125628140711
-1.0,-0.0007500509989832433,-0.005025125628140622
-1.0,0.00013332208573492736,-0.005025125628140711
-1.0,-0.0022453532765825753,-0.005025125628140783
-1.0,-0.003928028084896323,-0.005025125628140674
-1.0,0.0028955766854118024,-0.005025125628140704
-1.0,-0.0018593749842343243,-0.005025125628140636
-1.0,0.005635228952451269,-0.005025125628140749
-1.0,-0.0012542238768771306,-0.005025125628140704
-1.0,-0.0004042490183353478,-0.005025125628140704
-1.0,0.00023884604928773605,-0.005025125628140783
-1.0,-0.0019115094858016479,-0.005025125628140711
-1.0,0.0013767851685424614,-0.005025125628140704
-1.0,0.000760726584617589,-0.005025125628140696
-1.0,-0.00362685805290841,-0.005025125628140622
-1.0,-0.0002634331965718401,-0.005025125628140733
-1.0,-0.0010627407671033734,-0.005025125628140733
-1.0,0.00101876451931786,-0.005025125628140696
-1.0,-0.003035921954149893,-0.005025125628140659
-1.0,-0.0005957019855390989,-0.0050251256281407695
-1.0,-0.0005857957003002177,-0.005025125628140749
-1.0,-0.0015640134318410663,-0.005025125628140659
-1.0,-0.0006622829218159818,-0.005025125628140704
-1.0,-0.003240102830939731,-0.005025125628140704
-1.0,-0.0037387033896331065,-0.005025125628140783
-1.0,6.892088232912202e-05,-0.005025125628140696
0.0,-0.003903960641565329,-0.005025125628140677
0.0,-0.003720665892306315,-0.00502512562814079
0.0,-0.0035946828015986304,-0.005025125628140659
0.0,-0.00344984518327775,-0.005025125628140659
0.0,-0.0018445399291844957,-0.005025125628140711
0.0,-0.0030706994856899497,-0.005025125628140622
0.0,-0.0037471550814168622,-0.005025125628140783
0.0,-0.000501165648252843,-0.005025125628140622
0.0,-0.005481529895663066,-0.005025125628140749
0.0,-0.004601848892575423,-0.005025125628140704
0.0,-0.002076224184804691,-0.005025125628140711
0.0,-0.004632840061459379,-0.005025125628140704
0.0,-0.0025047825525005636,-0.0050251256281407695
0.0,-0.0013002781141548572,-0.005025125628140704
0.0,-0.00453173665463759,-0.005025125628140636
0.0,-0.0036209038446712977,-0.005025125628140711
0.0,-0.003655646977322668,-0.005025125628140704
0.0,-0.004327082060320315,-0.005025125628140783
0.0,-7.545767371201762e-05,-0.005025125628140677
0.0,-0.0038578978862883256,-0.005025125628140696
0.0,-0.003984983604101073,-0.005025125628140636
0.0,-0.0010531947111121478,-0.005025125628140674
0.0,-0.0036054744948868485,-0.005025125628140783
0.0,-0.0017441962602219513,-0.005025125628140711
0.0,-0.0009910697794136341,-0.005025125628140704
0.0,-0.001215869202299123,-0.005025125628140783
0.0,-0.00027140952666435136,-0.005025125628140733
0.0,-0.003231079733326898,-0.005025125628140733
0.0,-0.005041145454953117,-0.005025125628140696
0.0,-0.003349127186261958,-0.005025125628140636
0.0,-0.004762851418600363,-0.005025125628140659
0.0,0.0006434342232316536,-0.005025125628140696
0.0,-0.004503538489106852,-0.005025125628140659
0.0,-0.0038135953470170405,-0.005025125628140674
0.0,-0.005005949455560517,-0.005025125628140704
0.0,-0.00515517198790087,-0.005025125628140749
0.0,-0.0022466791225648057,-0.005025125628140704
0.0,-0.0060369004962847524,-0.005025125628140733
0.0,-0.0014198758482759082,-0.005025125628140674
0.0,-0.004440001823509309,-0.005025125628140733
0.0,0.006071773289499256,-0.005025125628140674
0.0,-0.0037218993996685555,-0.005025125628140704
0.0,-0.002602229124812684,-0.005025125628140674
0.0,-0.0034460628852461053,-0.0050251256281407695
0.0,0.0005952487021368635,-0.0050251256281407695
0.0,-0.002895006751419586,-0.005025125628140696
0.0,-0.0009678940834549659,-0.005025125628140704
0.0,-0.0015479616966826227,-0.005025125628140674
0.0,-0.0027675740440410673,-0.005025125628140783
0.0,-0.00427081733689102,-0.005025125628140636
0.0,-0.0023201524186373364,-0.005025125628140749
0.0,-0.002500274780212575,-0.005025125628140696
0.0,0.00021836499974455266,-0.005025125628140704
0.0,-0.005256612481283632,-0.005025125628140696
0.0,-0.0006616751577501252,-0.005025125628140704
0.0,-0.00646251965478928,-0.005025125628140659
0.0,-0.0006681869934376927,-0.005025125628140783
0.0,-0.002332621615948042,-0.005025125628140674
0.0,-0.0023209011496664153,-0.005025125628140622
0.0,-0.0047388915073475184,-0.005025125628140733
0.0,-0.002545070096845844,-0.005025125628140696
0.0,-0.003865295357521046,-0.005025125628140622
0.0,-0.0023310157565228445,-0.005025125628140704
0.0,-0.002452574943985343,-0.005025125628140696
0.0,-0.003587120121221021,-0.005025125628140696
0.0,-0.00464181727261419,-0.005025125628140704
0.0,-0.004085668604016992,-0.005025125628140674
0.0,-0.0032665441240200773,-0.005025125628140731
0.0,-0.004670594506644992,-0.005025125628140783
0.0,-0.0041853342937724705,-0.005025125628140749
0.0,-0.0021706803756530147,-0.005025125628140696
0.0,-0.004375852551828558,-0.005025125628140696
0.0,-0.0032673169887225497,-0.005025125628140622
0.0,-0.002735308202765558,-0.005025125628140711
0.0,0.000634660184116507,-0.005025125628140622
0.0,-0.002709045195114267,-0.005025125628140711
0.0,-0.003733272706562455,-0.005025125628140783
0.0,-0.004581440128909852,-0.005025125628140674
0.0,-0.001704022632240735,-0.005025125628140704
0.0,-0.004738926055689444,-0.005025125628140636
0.0,0.003064050256851681,-0.005025125628140749
0.0,0.007138999090820234,-0.005025125628140704
0.0,-0.005061991520512694,-0.005025125628140704
0.0,-0.0023222196040710444,-0.005025125628140783
0.0,-0.0041967723088686334,-0.005025125628140711
0.0,0.0019725109985695823,-0.005025125628140704
0.0,-0.003931792202652288,-0.005025125628140696
0.0,-0.004486387226720814,-0.005025125628140622
0.0,-0.001188948164288968,-0.005025125628140733
0.0,-0.003699185152705458,-0.005025125628140733
0.0,-0.002464083094826528,-0.005025125628140696
0.0,-0.004850839280506742,-0.005025125628140659
0.0,-0.001026220365462144,-0.0050251256281407695
0.0,-0.0027663828946328573,-0.005025125628140749
0.0,-0.0029970821129264302,-0.005025125628140659
0.0,-0.0033873759800109645,-0.005025125628140704
