samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,active_diff,active_diff_prop,gamma,replicate
20.0,10.3677,5.6677,4.7,54.1079,30.8707,23.2372,7.6819,0.17341885164880289,0.30000000000003585,63.0
20.0,9.8239,4.9818,4.8421,47.9889,24.6043,23.3846,3.1353,0.08886324027653159,0.30000000000003585,64.0
20.0,9.4862,4.9482,4.538,45.4193,24.3774,21.0419,4.0207,0.12504166671592445,0.30000000000003585,65.0
20.0,9.5949,4.4452,5.1497,44.357,20.9427,23.4143,4.0596,0.0979006348905031,0.30000000000003585,66.0
20.0,10.7088,5.2414,5.4674,63.729,30.8927,32.8363,3.1084,0.059494725538658484,0.30000000000003585,67.0
20.0,10.3334,5.2282,5.1052,59.0289,29.1901,29.8388,3.5665,0.11937666514754293,0.30000000000003585,68.0
20.0,9.1731,3.912,5.2611,42.1112,15.8127,26.2985,10.5028,0.31098992765661704,0.30000000000003585,69.0
20.0,8.91,4.2323,4.6777,29.8871,14.215,15.6721,3.1771,0.17865726326888287,0.30000000000003585,70.0
20.0,9.3288,5.0526,4.2762,25.9184,14.2166,11.7018,3.9138,0.2392216873490321,0.30000000000003585,71.0
20.0,10.6499,6.1057,4.5442,59.7817,32.6864,27.0953,8.7207,0.1479826703527203,0.30000000000003585,72.0
20.0,10.1976,5.1859,5.0117,57.0375,29.1512,27.8863,3.2425,0.07027559074205757,0.30000000000003585,73.0
20.0,10.7745,4.9957,5.7788,61.7209,27.6384,34.0825,6.6025,0.13118720512569831,0.30000000000003585,74.0
20.0,11.0225,5.5686,5.4539,60.6455,28.6739,31.9716,4.9881,0.12148007527559235,0.30000000000003585,75.0
20.0,9.7717,5.709,4.0627,47.6964,28.8715,18.8249,10.1978,0.24060965456027866,0.30000000000003585,76.0
20.0,10.1797,5.2749,4.9048,53.3885,26.3029,27.0856,4.3775,0.10698081019438908,0.30000000000003585,77.0
20.0,9.9191,4.4003,5.5188,52.361,24.5087,27.8523,6.396,0.13314713553585075,0.30000000000003585,78.0
20.0,10.1679,4.6885,5.4794,53.8306,24.6153,29.2153,5.075,0.10297923179662208,0.30000000000003585,79.0
20.0,10.335,4.2417,6.0933,65.5938,25.7041,39.8897,14.2786,0.27327922320620696,0.30000000000003585,80.0
20.0,10.5175,5.4667,5.0508,57.7037,32.6629,25.0408,8.0585,0.19704922473695344,0.30000000000003585,81.0
20.0,10.5379,4.9317,5.6062,66.8053,31.5737,35.2316,4.6207,0.10307084273869718,0.30000000000003585,82.0
20.0,10.5009,5.7607,4.7402,57.3819,33.3097,24.0722,9.2539,0.18301906104745583,0.30000000000003585,83.0
20.0,9.8177,4.6091,5.2086,45.7537,20.5642,25.1895,5.1437,0.1588890680796801,0.30000000000003585,84.0
20.0,9.8598,4.45,5.4098,48.0703,21.5352,26.5351,5.5839,0.13217632725964154,0.30000000000003585,85.0
20.0,10.1918,4.6111,5.5807,57.9859,25.3501,32.6358,7.3813,0.17607823560381977,0.30000000000003585,86.0
20.0,10.306,5.3873,4.9187,65.3691,33.6002,31.7689,4.4193,0.10202100608131105,0.30000000000003585,87.0
20.0,9.5095,4.0754,5.4341,41.7003,16.9546,24.7457,7.9333,0.217443886527177,0.30000000000003585,88.0
20.0,10.1045,4.535,5.5695,54.7982,22.9956,31.8026,8.8122,0.24411520627869884,0.30000000000003585,89.0
20.0,10.1745,4.1373,6.0372,53.9928,21.2722,32.7206,11.5656,0.2172338029578361,0.30000000000003585,90.0
20.0,10.6854,5.1141,5.5713,60.5186,29.158,31.3606,3.7148,0.07364059917120731,0.30000000000003585,91.0
20.0,10.6901,4.9104,5.7797,65.4116,30.6183,34.7933,5.0398,0.08663171727246165,0.30000000000003585,92.0
20.0,10.2503,5.4834,4.7669,56.9173,30.6073,26.31,5.1533,0.11126010415603317,0.30000000000003585,93.0
20.0,10.0204,5.1968,4.8236,50.0522,25.185,24.8672,3.3742,0.08556280575784235,0.30000000000003585,94.0
20.0,10.1309,4.6276,5.5033,72.9114,32.7827,40.1287,11.419,0.21492018740620264,0.30000000000003585,95.0
20.0,9.8974,4.4649,5.4325,41.9665,18.0542,23.9123,6.2887,0.18990205544519909,0.30000000000003585,96.0
20.0,9.6529,5.3414,4.3115,49.3451,26.5259,22.8192,4.9241,0.09224747142233458,0.30000000000003585,97.0
20.0,9.0297,4.5058,4.5239,33.2511,16.0122,17.2389,2.9017,0.12889701501810585,0.30000000000003585,98.0
20.0,10.036,5.857,4.179,47.7524,28.7919,18.9605,10.1356,0.3013880545319652,0.30000000000003585,99.0
20.0,10.9639,4.9239,6.04,66.077,26.7237,39.3533,12.6296,0.26065908001694843,0.4000000000000635,0.0
20.0,10.6093,5.9791,4.6302,64.1392,38.0217,26.1175,11.9178,0.2512080558324588,0.4000000000000635,1.0
20.0,9.7784,5.5883,4.1901,45.9862,27.2711,18.7151,8.6386,0.19272959818451854,0.4000000000000635,2.0
20.0,9.37,4.4308,4.9392,30.6809,14.1501,16.5308,3.7883,0.15155374954700057,0.4000000000000635,3.0
20.0,9.9483,4.8916,5.0567,52.3637,26.5754,25.7883,3.7721,0.11688704702795498,0.4000000000000635,4.0
20.0,10.1691,4.8858,5.2833,55.7202,26.8573,28.8629,3.8628,0.11017822830199306,0.4000000000000635,5.0
20.0,10.641,5.0627,5.5783,65.51,30.9157,34.5943,5.3262,0.08789709007490978,0.4000000000000635,6.0
20.0,10.5395,4.8704,5.6691,63.7312,28.7068,35.0244,6.5172,0.11383371600931526,0.4000000000000635,7.0
20.0,9.6806,4.1008,5.5798,39.2453,15.1478,24.0975,9.0387,0.25704598098623754,0.4000000000000635,8.0
20.0,9.4179,4.633,4.7849,26.4171,14.7304,11.6867,3.9175,0.20813887728557845,0.4000000000000635,9.0
20.0,10.291,5.0513,5.2397,66.2846,31.2672,35.0174,4.747,0.10342148973641785,0.4000000000000635,10.0
20.0,9.2593,4.2214,5.0379,36.0486,13.8384,22.2102,8.4354,0.28381351734391697,0.4000000000000635,11.0
20.0,10.381,4.969,5.412,62.6601,29.6627,32.9974,4.3361,0.10321658273667847,0.4000000000000635,12.0
20.0,10.3535,5.583,4.7705,56.4774,31.1735,25.3039,6.9914,0.14856394625862482,0.4000000000000635,13.0
20.0,10.955,5.1046,5.8504,62.969,27.1703,35.7987,8.648,0.17757638008171003,0.4000000000000635,14.0
20.0,10.1713,5.5434,4.6279,60.9766,34.1144,26.8622,7.4672,0.14003004132831956,0.4000000000000635,15.0
20.0,9.8096,5.1757,4.6339,47.8605,25.8093,22.0512,4.3769,0.11689703011874734,0.4000000000000635,16.0
20.0,10.0259,4.4689,5.557,50.1558,21.4513,28.7045,7.3612,0.25514605821244446,0.4000000000000635,17.0
20.0,9.7881,4.9325,4.8556,49.8312,25.7387,24.0925,3.219,0.09343103656701884,0.4000000000000635,18.0
20.0,9.6051,5.2578,4.3473,24.6401,13.9731,10.667,4.1817,0.21389374209678333,0.4000000000000635,19.0
20.0,9.6587,4.8357,4.823,48.8661,24.8281,24.038,3.0819,0.09394959362045863,0.4000000000000635,20.0
20.0,9.4512,5.4848,3.9664,46.6406,29.9703,16.6703,13.3172,0.3391639542978596,0.4000000000000635,21.0
20.0,9.738,5.0921,4.6459,42.9491,22.6629,20.2862,3.8525,0.11171999811991687,0.4000000000000635,22.0
20.0,9.8494,5.1585,4.6909,46.9704,25.4876,21.4828,4.5378,0.1373194725878599,0.4000000000000635,23.0
20.0,10.3583,5.3202,5.0381,60.3299,33.0019,27.328,6.1549,0.18133325156363167,0.4000000000000635,24.0
20.0,10.0832,4.9238,5.1594,56.7094,27.1856,29.5238,3.2386,0.0745133424585147,0.4000000000000635,25.0
20.0,9.86,5.0053,4.8547,50.3028,27.776,22.5268,6.2572,0.23687896542527498,0.4000000000000635,26.0
20.0,10.0476,5.2233,4.8243,53.2036,28.3915,24.8121,4.0406,0.0892560086380477,0.4000000000000635,27.0
20.0,9.9764,4.1019,5.8745,54.5256,22.0118,32.5138,10.6108,0.2006696907597563,0.4000000000000635,28.0
20.0,10.4721,4.961,5.5111,60.3508,28.1286,32.2222,5.6686,0.11177834748173056,0.4000000000000635,29.0
20.0,9.8897,4.6903,5.1994,51.0976,24.9543,26.1433,3.9168,0.10163268088389626,0.4000000000000635,30.0
20.0,9.6933,4.9151,4.7782,50.0128,26.9667,23.0461,4.6834,0.15548171324451834,0.4000000000000635,31.0
20.0,9.4646,4.8472,4.6174,30.9934,15.781,15.2124,3.8166,0.20681272835300202,0.4000000000000635,32.0
20.0,9.6614,4.9873,4.6741,49.2818,24.2552,25.0266,4.1372,0.11641862890688912,0.4000000000000635,33.0
20.0,11.2187,5.5821,5.6366,67.4503,33.2711,34.1792,2.9437,0.0587418972306693,0.4000000000000635,34.0
20.0,10.452,5.028,5.424,66.5981,32.4201,34.178,4.7595,0.07646284737894402,0.4000000000000635,35.0
