samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,avg_cascade_size,active_diff,cascade_bias,gamma,replicate
20.0,9.6443,4.645,4.9993,18.363,7.8509,10.5121,1.8419721956831578,8.5424,0.5271859972862671,-0.20000000000003176,86.0
20.0,9.9721,4.3113,5.6608,19.1497,6.4805,12.6692,1.8585937423911796,9.8093,0.5414843113343845,-0.20000000000003176,87.0
20.0,9.6953,4.949,4.7463,18.1511,10.0993,8.0518,1.8099238887919677,8.6331,0.532550666378413,-0.20000000000003176,88.0
20.0,9.8335,4.5778,5.2557,17.6311,8.3115,9.3196,1.7225807648942009,8.4589,0.5347580177355983,-0.20000000000003176,89.0
20.0,10.5405,5.2316,5.3089,23.3033,11.2044,12.0989,2.1235978416997487,10.1791,0.492381881636872,-0.20000000000003176,90.0
20.0,9.8517,5.1206,4.7311,17.6993,9.196,8.5033,1.730678873539334,8.3989,0.5360530055066646,-0.20000000000003176,91.0
20.0,9.9755,4.405,5.5705,19.4914,8.4568,11.0346,1.89732269881501,8.7666,0.5089733960761723,-0.20000000000003176,92.0
20.0,10.6202,5.7837,4.8365,22.428,13.058,9.37,2.0341586979914776,10.2774,0.5084968932755767,-0.20000000000003176,93.0
20.0,9.5453,4.3477,5.1976,16.2718,7.173,9.0988,1.6520897875994613,7.8494,0.5475426460685731,-0.20000000000003176,94.0
20.0,10.3508,4.5569,5.7939,19.7929,8.4536,11.3393,1.8242803864570187,9.1267,0.523959001741752,-0.20000000000003176,95.0
20.0,9.7801,4.5845,5.1956,18.1281,8.4537,9.6744,1.7910835440407205,8.5235,0.535299298987318,-0.20000000000003176,96.0
20.0,10.07,5.2749,4.7951,19.3179,9.4047,9.9132,1.8510059833066035,8.3907,0.49187350963744025,-0.20000000000003176,97.0
20.0,9.9949,3.9646,6.0303,19.7493,7.37,12.3793,1.9025308461358656,9.2903,0.5151376691821178,-0.20000000000003176,98.0
20.0,10.3397,4.8115,5.5282,20.4863,9.1221,11.3642,1.9177655379027772,9.2683,0.5106179782951421,-0.20000000000003176,99.0
20.0,10.0837,5.7032,4.3805,20.074,12.8435,7.2305,1.9465996503728742,10.6538,0.5570380880806273,-0.4000000000000635,0.0
20.0,9.8287,3.9756,5.8531,18.238,6.3031,11.9349,1.8094388191107764,10.276,0.5924044031684361,-0.4000000000000635,1.0
20.0,10.464,5.195,5.269,23.7778,12.382,11.3958,2.2299210169942865,11.0352,0.5201106357363451,-0.4000000000000635,2.0
20.0,9.8375,4.1262,5.7113,16.4573,6.9309,9.5264,1.629388953413846,8.5409,0.5531491636294347,-0.4000000000000635,3.0
20.0,10.2004,3.8711,6.3293,23.1568,6.065,17.0918,2.1682106847648366,14.1602,0.6001301494697747,-0.4000000000000635,4.0
20.0,9.2667,4.7491,4.5176,14.5077,6.9348,7.5729,1.5382299794291783,7.6645,0.579939219827164,-0.4000000000000635,5.0
20.0,10.1905,4.8358,5.3547,19.2642,9.5634,9.7008,1.8325133159435076,9.7764,0.5449962649183385,-0.4000000000000635,6.0
20.0,9.8487,5.1059,4.7428,17.6156,9.3998,8.2158,1.7522233044677833,8.9674,0.561696254519491,-0.4000000000000635,7.0
20.0,9.7149,5.1899,4.525,19.2378,10.6392,8.5986,1.9357507741510973,9.6072,0.5404431319591597,-0.4000000000000635,8.0
20.0,10.3364,4.502,5.8344,20.2225,7.6202,12.6023,1.8836461167635274,10.2809,0.550704255027631,-0.4000000000000635,9.0
20.0,10.3343,6.0986,4.2357,21.9119,14.113,7.7989,2.0241868109576435,11.4699,0.5564552301049982,-0.4000000000000635,10.0
20.0,9.3869,5.055,4.3319,15.2641,8.6782,6.5859,1.592556954210643,7.6493,0.5372628957465029,-0.4000000000000635,11.0
20.0,10.5587,5.2558,5.3029,21.9494,11.7816,10.1678,2.0277446957946763,10.7542,0.5253097307189506,-0.4000000000000635,12.0
20.0,10.4615,5.3785,5.083,20.3462,10.2132,10.133,1.8854490385059985,9.8524,0.533053875045978,-0.4000000000000635,13.0
20.0,10.0188,4.5976,5.4212,17.7494,6.8886,10.8608,1.7181981539946198,9.4628,0.5613240082472063,-0.4000000000000635,14.0
20.0,10.3029,4.8688,5.4341,18.6901,8.8374,9.8527,1.775272761057358,9.0655,0.5413148504666214,-0.4000000000000635,15.0
20.0,9.7958,4.8418,4.954,17.6033,8.3097,9.2936,1.742308399330297,8.9303,0.5580717124865368,-0.4000000000000635,16.0
20.0,9.756,5.5016,4.2544,19.0443,11.8807,7.1636,1.897372020656192,10.0645,0.5626107635097612,-0.4000000000000635,17.0
20.0,9.886,4.495,5.391,18.7396,7.8668,10.8728,1.858912216153174,9.499,0.5534683473644569,-0.4000000000000635,18.0
20.0,10.4941,4.8619,5.6322,19.9143,8.4724,11.4419,1.8353332163977578,10.1967,0.5482226349983111,-0.4000000000000635,19.0
20.0,10.1832,4.4042,5.779,19.9191,7.2444,12.6747,1.9017360673020214,10.8199,0.575383819516895,-0.4000000000000635,20.0
20.0,9.8978,4.6763,5.2215,17.8183,7.6077,10.2106,1.7759008791677122,8.9213,0.5549157592995959,-0.4000000000000635,21.0
20.0,9.6537,4.0911,5.5626,18.2328,6.7969,11.4359,1.839529719673752,10.203,0.5849433289782067,-0.4000000000000635,22.0
20.0,10.0392,4.395,5.6442,17.0825,6.8276,10.2549,1.6307658175903488,9.3135,0.5756050543193303,-0.4000000000000635,23.0
20.0,9.7273,4.8573,4.87,15.7622,8.4343,7.3279,1.5790834747517597,8.2326,0.5755390981000744,-0.4000000000000635,24.0
