true_positive,false_negative,true_negative,false_positive,correct_message,incorrect_message,gamma,replicate
1004.775,3891.21,5102.07,1.945,0.1586519633260383,0.0027054583049140133,0.29999999999999893,4.0
916.33,4008.76,5074.305,0.605,0.14442008133657913,0.0020863304550175267,0.29999999999999893,5.0
1076.395,4010.245,4910.04,3.32,0.1642405736608583,0.01074641831346526,0.29999999999999893,6.0
1032.25,4096.22,4869.92,1.61,0.15679597770902318,0.006501627884316444,0.29999999999999893,7.0
873.235,3874.285,5251.21,1.27,0.14449946650835876,0.005076029665449648,0.29999999999999893,8.0
889.15,4183.97,4926.05,0.83,0.1416393056643222,0.007184458642472022,0.29999999999999893,9.0
1020.555,4080.25,4898.475,0.72,0.15131569552884225,0.00803222025549544,0.29999999999999893,0.0
1070.35,4253.37,4673.955,2.325,0.15880589596575517,0.004457513789141641,0.29999999999999893,1.0
1085.81,4249.635,4663.495,1.06,0.15878434667206362,0.002534831510820599,0.29999999999999893,2.0
1004.725,4122.04,4871.6,1.635,0.15110495819534858,0.001756187637463498,0.29999999999999893,3.0
1022.35,3983.72,4991.32,2.61,0.15828964302384677,0.009588383748145154,0.29999999999999893,4.0
921.38,4190.535,4886.945,1.14,0.14431370104007646,0.0022462427547530798,0.29999999999999893,5.0
877.33,4069.985,5051.91,0.775,0.14120320328351363,0.004357538602875809,0.29999999999999893,6.0
1102.31,3726.405,5169.32,1.965,0.16781895979930625,0.006184557213213806,0.29999999999999893,7.0
755.18,3760.255,5484.095,0.47,0.13267270849678708,0.0008623953255432584,0.29999999999999893,8.0
875.55,4172.425,4951.06,0.965,0.13779966408788416,0.0058476068628498775,0.29999999999999893,9.0
1116.815,4345.37,4537.155,0.66,0.15996916746056125,0.0022588497245977263,0.4000000000000003,0.0
1056.395,4248.755,4694.35,0.5,0.1574514870346539,0.0022607996771411053,0.4000000000000003,1.0
1023.73,3855.68,5119.845,0.745,0.1553266559629432,0.002851951190809842,0.4000000000000003,2.0
908.845,3776.195,5314.18,0.78,0.14802789982121448,0.006842438389438416,0.4000000000000003,3.0
913.83,4054.655,5030.845,0.67,0.14307822161304784,0.0058274476740588065,0.4000000000000003,4.0
