gamma,replicate,threshold,local_assort_thresholds
1,41,0.9781188766645402,-0.7557399511074321
1,41,0.9206875056773431,-0.09167510919049046
1,41,0.20240952870858853,0.4152503965194613
1,41,0.6604822173196397,-0.0035172321922487433
1,41,0.10299916504008244,-0.7253538579994414
1,41,0.9720345553113895,-0.6695549834658258
1,41,0.7448420514390627,-0.08171261445108877
1,41,0.4679998738740171,0.10853295249788042
1,41,0.33317810522244684,-0.06504563240091073
1,41,0.8329198036721888,-0.6567064609663558
1,41,0.28806083622177014,0.11490888491560419
1,41,0.7283679226043317,0.23112619640115162
1,41,0.820432667987953,0.30463915634004674
1,41,0.2822122173739351,-0.0012853380521107016
1,41,0.31071943044549555,-0.379187160832326
1,41,0.5649201879991155,0.025790264240907933
1,41,0.24739919421559198,0.23347419932502517
1,41,0.7431960684698563,-0.4725928393360084
1,41,0.8337444611362479,-0.2465669688524795
1,41,0.41950741177317374,-0.20289917321259815
1,41,0.17342977327272102,-0.14875553029739164
1,41,0.4318495004619738,0.0922405871142927
1,41,0.0014767242408122438,-1.8723780305996307
1,41,0.3501662385510621,-0.5092442169366208
1,41,0.7476084314887357,-0.2370211187863438
1,41,0.32136766694147045,0.1445084562173504
1,41,0.26249684969751164,0.5499825093484476
1,41,0.011822922881767006,-1.4973141730716022
1,41,0.7246269201071743,-0.35455106850201346
1,41,0.971616025085082,
1,41,0.22042579913330018,-0.9783749444128615
1,41,0.7801842236711988,
1,41,0.01963294754674183,-1.8805430813677393
1,41,0.24024640225656024,-1.6938068640573527
1,41,0.43927567662218936,0.05904393695520032
1,41,0.8204994003194287,-0.2708302308731815
1,41,0.9245970160895822,0.31975358614512395
1,41,0.21360366792482377,-1.162688764230251
1,41,0.5636601796733686,-0.030170448453408594
1,41,0.5382195283005334,-9.305825744115957e-05
1,41,0.4561517677446797,0.1371375717431192
1,41,0.7790476035961789,-0.29979252495418607
1,41,0.33390930421804543,-0.10657790586267987
1,41,0.9430779063906648,-0.04353722873720128
1,41,0.4059432925402955,-0.4989207676056691
1,41,0.15552635426326555,-0.41988147176872426
1,41,0.3434030841378477,-0.2173909487952613
1,41,0.9775545816354615,-0.5027924599590992
1,41,0.14933366050403185,-0.22828632472095176
1,41,0.5916937106183345,0.0191444973250424
1,41,0.3294405424610306,-0.42799394054631723
1,41,0.7322687875983049,-0.22819638945306098
1,41,0.7435873739760378,-0.40095980187126745
1,41,0.233040316774343,0.17919343731556564
1,41,0.807913431826504,-0.41214952887526013
1,41,0.9218408643402255,-0.35567086779924934
1,41,0.016215980613042413,-0.5626150181173323
1,41,0.8530531937614848,0.21835598865580857
1,41,0.09159357689872483,-0.23607830162572183
1,41,0.7499111818958331,0.2297579130004714
1,41,0.795373852530944,0.0944389301259964
1,41,0.46548282965714416,-0.14157390491823058
1,41,0.7058577326607536,-0.3593862387174479
1,41,0.4838568228945822,-0.043965669515242264
1,41,0.8409578875245567,-0.36411542402516295
1,41,0.2555953977508134,0.15834887551346338
1,41,0.48129046165520617,-0.027243762921822394
1,42,0.9656589440526137,0.08430236786539566
1,42,0.5903753065246063,-0.04826999678496319
1,42,0.8730839375241066,-0.266359489568929
1,42,0.5404811164610522,0.011406182487681538
1,42,0.9077136005463794,0.306299807277716
1,42,0.15841919311133346,0.08620229653219336
1,42,0.57712683579605,-0.005801121292698046
1,42,0.03508119751215577,-0.039330773397406205
1,42,0.9494422860173866,-0.19540023056916186
1,42,0.9578958969652592,-0.5655903708643819
1,42,0.3635563694364795,0.2818170869388224
1,42,0.7732294597767166,1.2697085304848759
1,42,0.26336070635134334,-0.07283230249935718
1,42,0.6988267062436251,-0.11004383909941888
1,42,0.35562920604179404,-0.2809437312537803
1,42,0.4293929141677061,-0.6116613582900288
1,42,0.1774655161548181,0.0022828582559664898
1,42,0.2884535188776888,-0.07859541095839023
1,42,0.12142893404544997,0.6394890624785255
1,42,0.5147923996226651,0.013712292568355752
1,42,0.08823561906343713,-0.42600384632634664
1,42,0.7239144403942875,-0.3642881396561235
1,42,0.4610642029801484,0.052678839313172174
1,42,0.9247318112980487,-0.15696012723535174
1,42,0.34159433489328717,-0.05303797645566029
1,42,0.7872442066190043,-0.18138974460799714
1,42,0.7927734952098692,-0.49908236778165704
1,42,0.09756362121734141,-1.4824900892894166
1,42,0.5942513506685924,-0.021814825688326864
1,42,0.39936793173189034,-0.013450612117700208
1,42,0.2811539340266611,-0.17903910956815003
1,42,0.7629468660789296,-0.18362700160384915
1,42,0.49528233115468223,-0.025013141323442678
1,42,0.4679498900280057,-0.025453584628028658
1,42,0.7079323942255,-0.006041824865145762
1,42,0.8548798400450569,-0.3834494629356803
1,42,0.6142520356039394,-0.1458264723477196
1,42,0.6548237033056052,-0.13154231264389427
1,42,0.49665624706321565,0.029388998555429896
1,42,0.7859199030499833,0.2115044396936846
1,42,0.5931611930094745,0.08276534809616991
1,42,0.6614471403053761,-0.07251107299627055
1,42,0.2109802650443613,-0.6183656598919647
1,42,0.0421466344971837,-0.6794908065405842
1,42,0.05905000216251399,-0.9976014349760364
1,42,0.9591999842026182,-0.08308832755991535
1,42,0.2168414616019677,-0.5201449265771453
1,42,0.794574471534098,-0.23579408051369152
1,42,0.5058178568921782,-0.0197522799036862
1,42,0.8194230479572256,
1,42,0.035226309915503684,-0.07577506838363246
1,42,0.38099027923104856,0.03720799945741518
1,42,0.6268553336133381,-0.020816957048534042
1,42,0.7032338007033987,-0.026942641913854856
1,42,0.08189427271353067,-0.5237830355125364
1,42,0.9175677747607629,0.2336188758490265
1,42,0.4634953522450508,-0.04265503528259293
1,42,0.522911008228042,0.012643638917530122
1,42,0.062179015385253944,-0.18558009748114687
1,42,0.7520934137155797,-0.22686459779955742
1,42,0.8908565103887506,0.11725157989114768
1,42,0.5822094911184194,-0.06141532399277513
1,42,0.4832444928917399,0.03596805168619447
1,42,0.4769406303537981,-0.007118436053915437
1,42,0.34082319483481116,-0.21864620576749078
1,42,0.34686837393756054,0.07783589446780478
1,42,0.5296650527463005,0.009649870610308241
1,42,0.4273876521694929,0.08289672672871563
1,42,0.863674562999898,0.10535836177828103
1,42,0.15677220120556068,-0.6702286211091777
1,42,0.44992150754765736,-0.10204723372212715
1,42,0.5815984209581478,-0.02080546932657059
1,42,0.41947607025383626,-0.16161693611180594
1,42,0.7250642767664929,-0.36305063687195455
1,42,0.810396767131418,0.8028838662358495
1,42,0.21474763175507772,-0.06364834387451185
1,42,0.5927917295771137,-0.06344383589349437
1,42,0.2609074125332791,-0.24967932349751934
1,42,0.909436939186159,-0.311989978260361
1,42,0.1759200951993386,-0.3460985325363559
1,42,0.8126612347268594,-0.2015147094097046
1,42,0.6962227240593063,-0.23289867268046763
1,42,0.3401351747773743,-0.26467749373316574
1,42,0.8116170007005152,-0.4198666839111527
1,42,0.015954886901317744,-0.8027788677325257
1,42,0.12131483571864321,-1.6298331882838286
1,42,0.5128959927913683,0.018310721721191026
1,42,0.8124758078882929,-0.34027341618287144
1,42,0.2866737942648728,0.014393758159915587
1,42,0.07171514805462276,-0.19810242954806345
1,42,0.9153513736341351,-0.1520860222667316
1,42,0.7945978238296924,-0.10226789936271569
1,42,0.6413510270080728,-0.04457041532487488
1,42,0.06684838543848037,-0.5453257252019752
1,42,0.3352150483408437,-0.355409020024245
1,42,0.45534440760040096,-0.1715641791399723
1,42,0.38339844989363137,-0.13824350492859003
1,42,0.9879582727247821,0.49583826589843016
1,42,0.015854979099586552,-0.42258906723167067
1,42,0.2458106177291446,-0.23686111945681282
1,42,0.895471703458863,-0.4310964864936767
1,42,0.12762448067513987,-0.9093148680130632
1,42,0.39449767844378125,-0.2423367223321421
1,42,0.5379029158325929,0.0024532583796949363
1,42,0.04556495715014741,0.0504123073148062
1,42,0.3227260109157426,-0.06781474109753746
1,42,0.31602756700013046,-0.3271657357314281
1,42,0.036510985274248564,-0.48966342785931416
1,42,0.38778395730154114,-0.1415238976195481
1,42,0.7826304684019436,-0.40786384709234513
1,42,0.05542999788565672,-1.0044486875473457
1,42,0.5589723194361311,0.03866626404451153
1,42,0.01606785295970603,-1.8997158546287136
1,42,0.6555483903583137,-0.016034716218280606
1,42,0.11397770368772286,-1.1841491503073354
1,42,0.1648138692907306,-0.2917259205611981
1,42,0.07392713910492044,0.8024387119128298
1,42,0.4722257939101432,-0.004262729616817663
1,42,0.4891500702915017,-0.03749900699219093
1,42,0.47823651143297885,0.0064277433658092055
1,42,0.1206457387850054,-0.7033147125367403
1,42,0.5252205371014946,-0.002891006984237944
1,42,0.08492251071442869,0.8252129843130667
1,42,0.14595242933711683,-0.48066621984610564
1,42,0.6213438188177881,-0.0957146138211961
1,42,0.09434912221764669,-0.9811381795177161
1,42,0.2241979587959667,-0.002102248918445182
1,42,0.11739530665990772,-0.35460982460037394
1,42,0.5035953540852427,-0.04746439161332182
1,42,0.2986811182302732,-0.4271035844946305
1,42,0.39820372796862813,-0.26139934019936684
1,42,0.909351116401391,-0.07323160572918064
1,42,0.31402072893903876,-0.29559913917532443
1,42,0.46264943992354735,0.22269312280412304
1,42,0.4787262682013087,0.00591270512898627
1,42,0.7133471762299463,-0.08619470356973838
1,42,0.22532400100485883,-0.01895618315054018
1,42,0.33104369507427156,-0.25927246716592434
1,42,0.7600699046900374,0.48275561758071134
1,42,0.08775570918563225,-0.632464926195559
1,42,0.3940912179805327,0.1189045816262897
1,42,0.8666009165890997,-0.5410684726836438
1,42,0.08437319460650516,-0.38526627013829823
1,42,0.8774971131189742,-0.5437717983965057
1,42,0.6353546450259194,-0.07991626702907939
1,42,0.5771771024247397,-0.004144763316914161
1,42,0.2649042540672384,0.29211999462287314
1,42,0.6598874762896236,0.16495898180314417
1,42,0.9228498122870704,
1,42,0.9474309713162881,0.06206559653743271
1,42,0.6345980605483813,-0.09383436573370457
1,42,0.8530159755329071,-0.33684429328599674
1,42,0.3686276782334347,-0.3911816599627753
1,42,0.36893055255179463,0.36684713251441714
1,42,0.09561795974079423,0.28815962352364866
1,42,0.06477799950801544,-1.1192466611541911
1,42,0.05785362200133626,-0.8693689441790599
1,42,0.20765387507826927,0.06221068622221802
1,42,0.47420085675440304,0.04575051658643951
1,42,0.9214488214139265,-0.5919258928848533
1,42,0.9957872488959597,0.43830686999624946
1,42,0.8715047756710207,-0.1386254805921861
1,42,0.3940151566178952,0.014775691463380265
1,42,0.7091057013400702,-0.44017643392538003
1,42,0.03399812072954578,-0.46741044667143394
1,42,0.8192473965976657,-0.052620290703550815
1,42,0.39964763420867155,0.021737814700770318
1,42,0.42335012472927147,0.020298273870196636
1,42,0.129663930484765,-0.44305800489922553
1,42,0.7134854883821036,-0.06371976408997267
1,42,0.3032711016128743,-0.5308589675741444
1,42,0.8492048823933661,0.006861680125275216
1,42,0.723511138766024,-0.17556293157122477
1,42,0.18310319359637528,0.09098101320076052
1,42,0.13474750184086048,-0.6292711818887556
1,42,0.7366366451890685,-0.12471353911044472
1,42,0.6763650672888226,-0.10749176892137863
1,42,0.3763820106162069,-0.00030195409104914837
1,42,0.9089506420502803,0.1681531691202056
1,42,0.5189796235934698,0.013116294486042887
1,42,0.5128270266263637,-0.0002239069909485275
1,42,0.5571946995233648,-0.04252678360963526
1,42,0.8271233301261585,-0.052064804169618686
1,42,0.3523904229837054,0.01512201264491689
1,42,0.5980153696281583,-0.1259538124358764
1,42,0.2607645688893304,-0.08160756818767417
1,42,0.20117210593780832,-0.08738424632933428
1,42,0.7224167817421385,0.14410141673664673
1,42,0.8767263089881143,
1,42,0.7272475417080099,-0.05792261790877341
1,42,0.7027356081559848,
1,42,0.03844805613862201,-1.1184889352335754
1,42,0.5568485008190164,-0.05185944866777551
1,42,0.7998204683296807,0.776087710271036
1,42,0.8564911118469203,-0.3222605676323319
1,42,0.991929936690887,0.7356226750244388
1,42,0.9594863796786679,-0.8219942135082003
1,42,0.9293745483799833,-0.6785063651255785
1,42,0.5325831220904318,0.0001671448511451352
1,42,0.2084386633107903,-0.41468417255372064
1,43,0.19650547627999948,0.21216262741514624
1,43,0.5836823903364807,0.023264218711555533
1,43,0.3448319794976743,-0.11210230281102902
1,43,0.3915393995890625,-0.23476476856789893
1,43,0.22087408362549088,0.22721556944447024
1,43,0.7202091955926246,-0.13312016762156764
1,43,0.8701367762257675,-0.3044819443117428
1,43,0.6138308939448136,-0.11635926485881123
1,43,0.9657114404755845,-0.9380174265090031
1,43,0.7587571580422863,-0.6794072797783737
1,43,0.717186751673612,0.08947237448445215
1,43,0.42655378874055194,-0.06649900310735836
1,43,0.3482550808735939,0.11932045124883409
1,43,0.5674484010346089,0.003104391471270903
1,43,0.7268240897746711,0.23089114354624546
1,43,0.8004581572526657,-0.09840746857833177
1,43,0.8848901269805879,1.328599216983259
1,43,0.5953182226705741,-0.07648882923615019
1,43,0.0541431269008511,-1.025464114934318
1,43,0.10405819900917357,-1.2600474182839099
1,43,0.16668527920757825,-0.47871603086201264
1,43,0.2807047999055695,0.2428442273346945
1,43,0.9888984518808519,0.2419240928812021
1,43,0.8936609337785405,-0.38321277385069585
1,43,0.6497306355192259,-0.18452165309031315
1,43,0.030997664830441085,-0.8595470320838722
1,43,0.2828874824501396,0.34543750080824964
1,43,0.13873841398781717,0.18603435267821652
1,43,0.31927829774991423,-0.18763079798759788
1,43,0.8762495493145046,-0.3564939482787096
1,43,0.6048508328831675,-0.06611429017891593
1,43,0.1577806923517885,-1.1174243686592749
1,43,0.13087911876241198,-1.198022768995364
1,43,0.06538213810304239,-1.5450220736433056
1,43,0.4600911760405849,-0.2651927414184825
1,43,0.9002658950320367,-0.6492076533185646
1,43,0.6810164499223927,-0.17113771079179335
1,43,0.4236080240178278,-0.046332894037931574
1,43,0.6113665152199071,-0.020821222090692502
1,43,0.1463230597747608,0.664653258357794
1,43,0.41413389040785753,-0.021129414573487153
1,43,0.7027469445230301,-0.3609642221918712
1,43,0.06285807562885182,-0.5757760943368379
1,43,0.199590396546927,0.08377437762451408
1,43,0.9680958157163619,-0.124336510341431
1,43,0.6416457463009491,0.1475934625862733
1,43,0.6576004071865288,-0.014549929457643968
1,43,0.5505047140640426,0.03875063377077283
1,43,0.38735267858832756,-0.198441085507893
1,43,0.7479734120240442,0.010855263702164164
1,43,0.10632795717652743,0.11648229550334449
1,43,0.6444558649557266,0.025651401387675597
1,43,0.008199400298628867,0.06505803697750523
1,43,0.0709991089487052,-0.4817317689307261
1,43,0.5833727768542637,-0.09497339323155958
1,43,0.6513736267443292,0.11730105076523317
1,43,0.7555873154384148,-0.09626803546619007
1,43,0.2694051445915989,-0.003659504797152262
1,43,0.8000164320188814,0.2765785858905867
1,43,0.6557566016444799,-0.03636512372607105
1,43,0.023272252985970465,1.6799715486469098
1,43,0.43659836023852716,0.03916234000633148
1,43,0.8648968313474178,
1,43,0.8314174539147947,-0.1832512383552371
1,43,0.16406781943321502,-0.10179563442479611
1,43,0.5329048750790891,0.003153575447268351
1,43,0.5010436953660791,0.015105516552116732
1,43,0.6939135556215269,-0.07268521189528303
1,43,0.8900716014710955,-0.21059228263842372
1,43,0.7028182854958444,-0.011555254712956986
1,43,0.29637362340460516,-0.2910843317520395
1,43,0.7017433799534503,
1,43,0.7365708613596426,0.26346217364847385
1,43,0.9389621076029356,-0.29098257938515043
1,43,0.4340602823886206,0.009589840483988712
1,43,0.6436722113827656,-0.3299282599445793
1,43,0.5059086436857048,-0.005030917478082457
1,43,0.45403407177262345,-0.003798789540797063
1,43,0.6011747284711839,-0.20074846004006713
1,43,0.7872781978045638,0.007937153335561498
1,43,0.6086890664686141,-0.21351417411073015
1,43,0.4423926599365442,-0.10065293233428332
1,43,0.22095428124071126,-0.45168482955790956
1,43,0.11103966702291235,-0.21779990510329386
1,43,0.4093685566623375,0.06230730413806006
1,43,0.5897631519853999,-0.06462412649540655
1,43,0.5581076092005939,-0.028109940463887213
1,43,0.5943265575665287,0.07386151719433397
1,43,0.21852539376815383,0.31879136078798276
1,43,0.9294063936469408,0.2949951457577454
1,43,0.3779435203315674,-0.19661015068758642
1,43,0.16838408969843344,-1.0586836557920654
1,43,0.3060259163550212,-0.4582855539765862
1,43,0.8160132045905617,0.499846675539593
1,43,0.1198688768890891,-0.4126159504807865
1,43,0.7991913840517867,-0.1604360032422797
1,43,0.6015267439109774,0.14563678460593982
1,43,0.47503919320594645,0.08171820373272565
1,43,0.9564887212808053,
1,43,0.2892819763404392,0.2349760554570382
1,43,0.19700834641606668,-0.30737539787264956
1,43,0.7477550116523005,-0.21504825025100602
1,43,0.29350977335312456,0.1330995492865221
1,43,0.23180813816107226,-0.10456993709804982
1,43,0.5870491098234596,-0.04544638084546716
1,43,0.2537675490136979,-0.352944099577086
1,43,0.08176007988234579,-0.6041580007186823
1,43,0.6197738437373583,0.03243695158792359
1,43,0.25955384123675485,-0.0888372101327254
1,43,0.6247210589149164,-0.08493464421670005
1,43,0.3496959288615854,-0.22284204414288797
1,43,0.8554317487450189,0.3702239298728103
1,43,0.2442101520901201,-0.8445659180794269
1,43,0.8416136159962816,0.02002378885426015
1,43,0.2692297912243089,-0.21224551682878962
1,43,0.990822112050048,0.7727371485164038
1,43,0.933606411333571,0.8574469491857253
1,43,0.1922807332665346,-0.6036824788448074
1,43,0.19481198207177153,-0.35429892707802235
1,43,0.6427788851473373,0.005879016906672247
1,43,0.06154164499188919,-1.069903881632686
1,43,0.35407220105070514,0.04902784087061629
1,43,0.9110275206327711,-0.11895665213774526
1,43,0.4208350248402465,0.07975537992052437
1,43,0.2831045129821367,-0.009342858339052046
1,43,0.6405676715344484,-0.12733393125707135
1,43,0.15616625301210574,0.3264576400221999
1,43,0.26665036814012644,-0.008084109550556587
1,43,0.1761883643625436,-0.3558777403017786
1,43,0.8188461422936562,0.37151915371209165
1,43,0.48563193724063913,-0.022893884337907414
1,43,0.7696920736637851,0.07194261465030073
1,43,0.9572359103894118,0.30578770473950767
1,43,0.6929472463864668,-0.14769894846523782
1,43,0.4260188997249523,0.08257233297210603
1,43,0.09547721480374449,-1.5496403530005278
1,43,0.17451165696009197,0.5073695423185852
1,43,0.5129450864706079,0.016127205074607708
1,43,0.7336015022741768,0.047351887703996384
1,43,0.40141514951051516,-0.4888097234722352
1,43,0.043565535155679846,-0.6725249293805762
1,43,0.3437239306903934,-0.10598488160411165
1,43,0.8354804197857263,-0.8809837796388509
1,43,0.4897998918351302,-0.035326419723465424
1,43,0.5247427239040706,-0.0007466016084292437
1,43,0.2534718968702534,0.28188972693927855
1,43,0.15437729970324354,-0.09222128176757996
1,43,0.4237976700831013,0.1508994996989348
1,43,0.8182266419067857,-1.009973679642976
1,43,0.9978349781671075,-0.6515681455166022
1,43,0.6597096701404226,0.0702669227668205
1,43,0.3299032831014116,-0.10807859859958519
1,43,0.5105864368616969,-0.010311536789086348
1,43,0.47709254498347897,0.06844224598134477
1,43,0.7243252619677417,1.337709789143885
1,43,0.4538678410890541,-0.032664312135132
1,43,0.14227188667158996,-0.13192656285576737
1,43,0.6209932713722031,-0.11716894545742265
1,43,0.3970457965878649,-0.010184849763001656
1,43,0.16738883258015302,-0.3569999005314782
1,43,0.3147407169096986,0.24824221566001475
1,43,0.877581428329544,-0.9149577663048273
1,43,0.892431194805739,-0.6635659426488615
1,43,0.19410436511845597,-0.10753873955139792
1,43,0.7135803805721574,0.49054471504169156
1,43,0.39609438194447777,0.0827898877393962
1,43,0.03174545722411082,-1.4270232501742128
1,43,0.39563872179529025,-0.04247212216694671
1,43,0.9637889683616628,
1,43,0.10630029840345168,-0.06296171241751669
1,43,0.5957017547919368,0.02043209333830863
1,43,0.11841537460303464,-0.3214086840958841
1,43,0.9765460423944136,0.38521915869171236
1,43,0.6543917110640469,0.1086445499680586
1,43,0.3002509396116203,-0.08830758619094597
1,43,0.6998805153371325,0.2950306192249669
1,43,0.9737362282686368,-0.2795005040713932
1,43,0.5127570738909379,-0.003350030520345109
1,43,0.6126084558592141,-0.16765456755802982
1,43,0.3239671158362084,-0.07580385830421255
1,43,0.4094259866045509,0.21172190681978084
1,43,0.9098137584006069,-0.30039720843113615
1,43,0.11747072728786534,-1.0174954171715827
1,43,0.7805271278167507,-0.387381925298974
1,43,0.707931090638897,-0.23478944185630896
1,43,0.5747819965796385,0.011422100809667421
1,43,0.005800602045653247,-0.9490543549672578
1,43,0.22829665720941228,-0.9552804716457948
1,43,0.14107784216355312,-1.0487305482110225
1,43,0.9479845425226152,0.04913424706842051
1,43,0.6460161160392064,-0.07826775662432828
1,43,0.4778142165791317,0.07748546552758176
1,43,0.3686748671226535,-0.10432361774373508
1,43,0.5402403210212322,-0.025498220818743023
1,43,0.36982163247077293,-0.22556361327326696
1,43,0.11070403833741915,-1.0938221064256521
1,43,0.0020395866306183175,-0.5856552595999663
1,43,0.08217028111513325,-1.0980877306856707
1,43,0.44344417820780224,0.02163308559603999
1,43,0.5295279086230366,0.0047365011663640134
1,44,0.9045015736024288,-0.13217287259597388
1,44,0.1380050960425362,0.04382003558809937
1,44,0.08986197394783868,-1.0197310457301367
1,44,0.9750597896143443,-0.8835287907901046
1,44,0.7959870477337101,-0.2548267461677036
1,44,0.7262806729523643,-0.16590536518052623
1,44,0.8236329599244929,-0.24803479962395966
1,44,0.37656824796678945,0.0018760769688758241
1,44,0.9928131596110858,-0.023629084028036644
1,44,0.5610460365316351,0.010059800181410266
1,44,0.79914668863837,-0.4742444142539002
1,44,0.8569937176977647,-0.3823242657076894
1,44,0.010966674479085947,-0.7770693361901767
1,44,0.0766542823782328,0.705465008777139
1,44,0.49556975033321005,0.03396360565617912
1,44,0.5773363682988019,0.0034892053000808963
1,44,0.16853622286372372,-0.6891343216032272
1,44,0.608081104881018,-0.05539823279498906
1,44,0.5447265329021688,-0.005095531242605306
1,44,0.9083797372617626,0.06396765601387094
1,44,0.17964976923330234,0.7888641089796189
1,44,0.9930097852442937,0.03119454476173232
1,44,0.010825762686763052,-0.5298501103223643
1,44,0.07927289414253647,-0.24340024232943072
1,44,0.0970340744529633,-0.37844479352165683
1,44,0.6889541993643001,0.05958334370090586
1,44,0.07054613571642787,-0.343885605841254
1,44,0.9262059343754547,
1,44,0.6674470133932919,-0.017355079199571643
1,44,0.5158625517194166,0.030172978261294794
1,44,0.07435078883007507,-0.21270844339118977
1,44,0.7909211835685994,0.2385198284152935
1,44,0.21550946792239234,-0.5093865140244274
1,44,0.6650302270167266,-0.1721575200649177
1,44,0.8187406206677409,-0.24185925931832497
1,44,0.9552857144929707,0.06234826275652672
1,44,0.437488344600238,-0.041932209215371725
1,44,0.2799361163169398,-0.5578950639834444
1,44,0.058847200345701345,-0.8377799165089311
1,44,0.036226298575344096,-0.8878622451942579
1,44,0.964511637064548,-0.7148820102403393
1,44,0.2504962163835114,-0.28801421520704446
1,44,0.9268347579860531,-0.7603729165587308
1,44,0.6221236296152487,0.022463906608756346
1,44,0.11136972348564844,-0.3087933638639584
1,44,0.4481292033592269,0.1089893268009883
1,44,0.01808846294290456,0.38751999257853303
1,44,0.5830192331922199,0.03672012163379772
1,44,0.13041698262760792,-1.0484784590628409
1,44,0.5897517852889517,-0.09515719037368536
1,44,0.7943583462096627,-0.09280007524209269
1,44,0.9624439984067005,-0.12449204666250907
1,44,0.7945248996512309,0.19090206048812491
1,44,0.458800393703647,-0.04571149026122788
1,44,0.360345442929369,-0.1583844022330915
1,44,0.7138310335392895,0.1949850048249564
1,44,0.4807569455334476,-0.023744752181210946
1,44,0.2867368501971843,-0.36356817073400705
1,44,0.9567222276635672,0.23427004776120647
1,44,0.36757914207789744,-0.17810007962829968
1,44,0.7008689717685406,-0.16455495476107512
1,44,0.03108703457469275,-0.9485242770327356
1,44,0.6629931102892451,-0.2171964338609979
1,44,0.15104916454483697,-0.011044789577960928
1,44,0.610878639814995,-0.05304475642642428
1,44,0.8029765334766543,-0.037371218509320854
1,44,0.7206517194424893,0.19237880653784023
1,44,0.06153635951291625,-0.6350587955927207
1,44,0.9316534361297102,0.4556216186309412
1,44,0.8646371580104272,-0.22081918050655708
1,44,0.7425333373355677,-0.33824644704222906
1,44,0.7056980246259907,-0.010627421295093364
1,44,0.535115428075429,-0.003573019805872602
1,44,0.23516264985171764,-0.2562492208974554
1,44,0.13537585094950222,-0.6953983986019042
1,44,0.7159213939962011,-0.12438018168415715
1,44,0.7058538190420321,-0.09006914358170504
1,44,0.2770260860211067,-0.5673660469421302
1,44,0.4075750037814606,0.00817816761343354
1,44,0.10677756820151829,-1.1432591987680574
1,44,0.07772190386486666,-1.379093268020335
1,44,0.1333392686263445,-0.3223573289141689
1,44,0.3945200701769659,0.10256075409860801
1,44,0.2725302023962769,-0.14691988408930792
1,44,0.23365725747691013,-0.34302825977674906
1,44,0.7983329790557888,-0.2737171870086357
1,44,0.6175014607494393,0.02412846123393074
1,44,0.20383752922114962,-0.09425665926165827
1,44,0.7925774389178295,-0.05766857696244802
1,44,0.2631956309250597,-0.4351185334492118
1,44,0.1020594433323676,0.05457850999928417
1,44,0.4360523820057579,0.047771125486376534
1,44,0.369453347979797,-0.07756569277895581
1,44,0.7768716406444837,-0.030363750525864992
1,44,0.6788643805823729,-0.23096610038223225
1,44,0.7926689950283563,-0.25799428121984713
1,44,0.2145911133437477,-0.08514972452897845
1,44,0.6930590567663538,-0.1368840167156905
1,44,0.24515147238480306,0.20703525450981364
1,44,0.30027966199167344,0.029845825633006556
1,44,0.7770579888197154,0.07016085012730516
1,44,0.3543238437162918,0.004922711602067975
1,44,0.2524080389676131,-0.35317098038316086
1,44,0.9933427355134969,0.45223662528050823
1,44,0.42385463262502077,0.07935027086552963
1,44,0.2814315152923512,-0.23732716292824868
1,44,0.38316008763273257,-0.1764117066726046
1,44,0.09258823990621246,-1.2871561523358896
1,44,0.5100784703059094,-0.05187768090019737
1,44,0.9142219784302805,-1.1919597248528646
1,44,0.6323470068768701,-0.2048132510229369
1,44,0.06474882326602782,-0.8597825388548812
1,44,0.12147129085572694,-0.7663333549221985
1,44,0.37944930173263147,-0.30965977312910076
1,44,0.6434007399355381,0.06619006742571792
1,44,0.26188407246651213,0.08122186284683874
1,44,0.5844705684101832,-0.0007302521360182113
1,44,0.6691305721518404,-0.10932394911229429
1,44,0.8043593095360322,0.4866519119482985
1,44,0.9586168377424642,-0.7408719166613549
1,44,0.24520617689717816,-0.10850940742191884
1,44,0.4740645721072396,0.01949703817927835
1,44,0.8625170531723184,0.2592734216007187
1,44,0.786445050572266,0.06800427745535123
1,44,0.6119489102888499,-0.01113778027007823
1,44,0.264459915125153,-0.017779203220296247
1,44,0.02234957355358691,-0.9251912209276156
1,44,0.17870800846911783,-0.007514632945086579
1,44,0.6064260273424716,-0.021421989935692054
1,44,0.4436869807829028,-0.16181349838960468
1,44,0.5060866241597413,0.03657027971039986
1,44,0.05162353199089997,-0.4543602754611824
1,44,0.698196543786926,0.26208415307028143
1,44,0.44593226633018657,0.08423721930944633
1,44,0.9034158886455199,0.16561962380825654
1,44,0.35421233396197693,-0.15621201511785962
1,44,0.7738615666887517,-0.34666023987507266
1,44,0.9604610449025005,-0.6895682260264651
1,44,0.3481631457669935,-0.26530112163981534
1,44,0.5272840903575317,0.003866270023550728
1,44,0.6910844650950866,0.036729814173693975
1,44,0.07419158112019664,-0.06428947695608228
1,44,0.7974410727730467,0.052174710271589236
1,44,0.544080105278298,-4.28880190162875e-05
1,44,0.8537296033171538,-0.3165856605404288
1,44,0.9891200645214347,-0.9279663770782418
1,44,0.031814185210145896,-1.908701155576158
1,44,0.6451615748385038,-0.09371896193793311
1,44,0.5216775060042272,-0.018655825218510974
1,44,0.3120115842589414,-0.07204253793689355
1,44,0.9690588294948749,-0.1870762648347549
1,44,0.6163340440888436,-0.1184887422330318
1,44,0.46691339304887947,0.012415852480278381
1,44,0.7683203865181751,0.03290011549200604
1,44,0.9818489283135052,0.04388680678388022
