trial,samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,avg_cascade_size,active_diff,cascade_bias,gamma,replicate
post,20.0,9.5049,4.859,4.6459,13.205,7.0625,6.1425,1.3316535153331899,6.6362,0.5464840517470695,-0.10000000000001588,45
pre,20.0,9.5171,4.9012,4.6159,43.9717,21.9583,22.0134,5.131845019413638,4.1027,0.11422084328642663,-0.10000000000001588,45
post,20.0,10.1636,4.8792,5.2844,14.6206,6.6717,7.9489,1.384297827781037,6.8272,0.5057628488321464,-0.10000000000001588,3
pre,20.0,10.1364,4.8525,5.2839,78.4239,35.5433,42.8806,8.185014785838813,7.7071,0.13128462198709406,-0.10000000000001588,3
post,20.0,9.6992,4.9679,4.7313,13.9894,7.5227,6.4667,1.3911745346161632,6.7746,0.5378662581844397,-0.10000000000001588,79
pre,20.0,9.8116,5.0422,4.7694,32.8934,17.942,14.9514,3.106790916199109,5.2118,0.22482087857314795,-0.10000000000001588,79
post,20.0,9.9435,5.0853,4.8582,13.6458,7.1505,6.4953,1.319603592191923,6.4794,0.5023008678565013,-0.10000000000001588,23
pre,20.0,9.8705,5.0254,4.8451,76.453,38.7182,37.7348,8.444886424361005,4.0478,0.06808663127548271,-0.10000000000001588,23
post,20.0,10.3131,5.0487,5.2644,14.7029,6.9081,7.7948,1.364382800305971,6.7791,0.4988877204836695,-0.10000000000001588,59
pre,20.0,10.3187,5.0995,5.2192,76.2225,36.7706,39.4519,7.73638434157296,4.4609,0.08317120576803885,-0.10000000000001588,59
post,20.0,9.7233,4.8487,4.8746,13.5594,6.8066,6.7528,1.3420649714156063,6.5916,0.5322616745164105,-0.10000000000001588,52
pre,20.0,9.6997,4.7904,4.9093,34.8015,17.0381,17.7634,3.643528316020376,4.2437,0.1540992105858162,-0.10000000000001588,52
post,20.0,10.0867,4.9111,5.1756,14.5285,6.947,7.5815,1.3834821518865552,7.1127,0.5316313021859862,-0.10000000000001588,72
pre,20.0,10.1061,4.903,5.2031,55.2704,26.0977,29.1727,5.75646452741439,5.0416,0.11690267542949513,-0.10000000000001588,72
post,20.0,10.2516,5.1732,5.0784,15.0884,7.6417,7.4467,1.4049330177081352,7.302,0.5191746172927508,-0.10000000000001588,69
pre,20.0,10.189,5.1579,5.0311,69.1,32.9708,36.1292,6.6476392403143025,5.2036,0.10612852366281088,-0.10000000000001588,69
post,20.0,9.7544,4.7453,5.0091,14.0831,6.6994,7.3837,1.3781457120158103,6.8223,0.5209132162092183,-0.10000000000001588,90
pre,20.0,9.7569,4.7805,4.9764,44.5531,21.434,23.1191,5.083001907492446,4.3021,0.1082190587958414,-0.10000000000001588,90
post,20.0,10.3483,5.5412,4.8071,15.6299,8.532,7.0979,1.4425478845130415,7.5159,0.5100365793440024,-0.10000000000001588,80
pre,20.0,10.3283,5.5419,4.7864,59.4647,31.6704,27.7943,6.67661391238245,5.1881,0.09396704156552302,-0.10000000000001588,80
post,20.0,10.0505,5.0021,5.0484,14.9339,7.505,7.4289,1.4200340732159928,7.5063,0.5569307827582282,-0.10000000000001588,12
pre,20.0,10.0115,5.0542,4.9573,35.2735,16.3571,18.9164,3.3734300404447586,4.9893,0.21734990546830077,-0.10000000000001588,12
post,20.0,9.985,4.8915,5.0935,13.7429,6.8243,6.9186,1.3227498568117064,6.7669,0.5436934978662291,-0.10000000000001588,73
pre,20.0,9.9778,4.8719,5.1059,28.208,15.0667,13.1413,2.702079805498895,4.466,0.22933563244480215,-0.10000000000001588,73
post,20.0,10.6711,5.6717,4.9994,16.0461,8.3899,7.6562,1.4376554265232644,7.5869,0.5078529672495845,-0.10000000000001588,88
pre,20.0,10.713,5.6646,5.0484,105.0594,56.2569,48.8025,10.60890041073319,7.976,0.08801114616085418,-0.10000000000001588,88
post,20.0,9.8834,4.6728,5.2106,14.3608,6.3969,7.9639,1.3899242694500018,7.0628,0.5277961436880034,-0.10000000000001588,98
pre,20.0,9.9311,4.6752,5.2559,53.1056,24.4914,28.6142,5.331022695017454,5.5152,0.12882399924099183,-0.10000000000001588,98
post,20.0,10.1156,4.9767,5.1389,14.4384,6.8052,7.6332,1.3731507703117105,7.0714,0.5435343648736378,-0.10000000000001588,40
pre,20.0,10.1034,5.0008,5.1026,45.9612,20.3897,25.5715,4.298001728980637,6.0768,0.2073026071707516,-0.10000000000001588,40
post,20.0,9.275,4.7728,4.5022,13.0965,6.9729,6.1236,1.3585211520588565,6.2341,0.5121161832545279,-0.10000000000001588,15
pre,20.0,9.3194,4.8503,4.4691,40.9913,22.6072,18.3841,4.267204888192571,5.4859,0.19618062488803867,-0.10000000000001588,15
post,20.0,10.3195,5.3702,4.9493,15.7963,8.7366,7.0597,1.4710412682664495,7.6067,0.5191344859063488,-0.10000000000001588,61
pre,20.0,10.3895,5.3787,5.0108,72.7709,36.1315,36.6394,7.787800572459172,4.0671,0.0682177656002452,-0.10000000000001588,61
post,20.0,10.2195,5.0749,5.1446,15.5835,7.5439,8.0396,1.460293969577894,7.5257,0.5285626860050725,-0.10000000000001588,64
pre,20.0,10.1295,5.0406,5.0889,69.8098,33.1213,36.6885,6.918542716129326,5.2426,0.11157475684825711,-0.10000000000001588,64
post,20.0,9.969,4.7391,5.2299,14.3714,6.743,7.6284,1.3825150764225913,7.03,0.5295229891781997,-0.10000000000001588,63
pre,20.0,9.833,4.7129,5.1201,41.3212,18.9884,22.3328,4.132081012861655,5.0992,0.1669267440280104,-0.10000000000001588,63
post,20.0,9.8795,5.0505,4.829,14.5612,7.2064,7.3548,1.4010514977108497,7.2274,0.5370072493269901,-0.10000000000001588,7
pre,20.0,9.903,5.0006,4.9024,41.3554,19.8972,21.4582,4.168275646724446,4.5902,0.15013166678371315,-0.10000000000001588,7
post,20.0,9.5927,4.6743,4.9184,13.7462,6.4965,7.2497,1.3729245571481346,6.88,0.5406530343802497,-0.10000000000001588,25
pre,20.0,9.5419,4.6735,4.8684,38.3477,17.9257,20.422,3.8866672290557527,4.6931,0.17350052988168171,-0.10000000000001588,25
post,20.0,9.823,4.8743,4.9487,14.1372,7.0497,7.0875,1.3790476363690733,6.8706,0.5303307605958435,-0.10000000000001588,58
pre,20.0,9.84,4.8993,4.9407,45.2571,21.079,24.1781,4.603745324790462,4.9259,0.14664009088835325,-0.10000000000001588,58
post,20.0,9.6219,4.7846,4.8373,13.8117,6.9309,6.8808,1.369855999411207,6.7495,0.5285308388217083,-0.10000000000001588,91
pre,20.0,9.5975,4.7433,4.8542,32.6945,14.9946,17.6999,3.4320444819103755,5.3857,0.20928115140985498,-0.10000000000001588,91
post,20.0,9.9373,4.5608,5.3765,14.6825,6.2946,8.3879,1.4186003882096079,7.1641,0.5372094813117431,-0.10000000000001588,33
pre,20.0,10.0543,4.6308,5.4235,30.8688,13.7418,17.127,2.8102286013462425,5.5134,0.24251795776817878,-0.10000000000001588,33
post,20.0,9.5644,4.7388,4.8256,13.3247,6.4918,6.8329,1.3314748507585579,6.7175,0.5426739297897913,-0.10000000000001588,51
pre,20.0,9.611,4.7746,4.8364,35.4034,15.6712,19.7322,3.6891620705138894,5.4008,0.20068905603016257,-0.10000000000001588,51
post,20.0,9.8372,4.9521,4.8851,14.0562,7.2806,6.7756,1.3733627908449018,6.993,0.550573692680743,-0.10000000000001588,43
pre,20.0,9.8407,4.9128,4.9279,28.1434,14.7609,13.3825,2.7933359751023636,4.1862,0.20846327335435355,-0.10000000000001588,43
post,20.0,9.3502,4.3011,5.0491,13.1095,5.9947,7.1148,1.3356442687617245,6.6951,0.5465960901223639,-0.10000000000001588,93
pre,20.0,9.5427,4.3769,5.1658,33.1689,16.4311,16.7378,3.6044848879690887,4.3785,0.1569029617348158,-0.10000000000001588,93
post,20.0,9.9806,5.0511,4.9295,14.6458,7.3193,7.3265,1.403679901637002,7.185,0.5380149397354494,-0.10000000000001588,85
pre,20.0,9.7925,4.9126,4.8799,42.5676,21.6536,20.914,4.312786597122918,4.3988,0.14264527433487273,-0.10000000000001588,85
post,20.0,10.1827,5.38,4.8027,15.6027,8.582,7.0207,1.455250378096471,7.8609,0.5460262154552442,-0.10000000000001588,37
pre,20.0,10.1971,5.3519,4.8452,61.8438,32.0795,29.7643,6.713183721919379,4.5596,0.09545551181692938,-0.10000000000001588,37
post,20.0,10.0761,5.3698,4.7063,14.7369,7.8637,6.8732,1.4019082747328597,7.1185,0.5273565832807976,-0.10000000000001588,62
pre,20.0,10.0306,5.3709,4.6597,81.1676,44.9522,36.2154,8.120015505915239,8.9034,0.14468402039368483,-0.10000000000001588,62
post,20.0,10.4023,5.1537,5.2486,15.8611,7.6611,8.2,1.4568012923780849,7.7891,0.5305746849529108,-0.10000000000001588,82
pre,20.0,10.3636,5.1041,5.2595,59.7853,29.2723,30.513,5.740751663052856,4.3597,0.09714092202775285,-0.10000000000001588,82
post,20.0,10.2052,4.8637,5.3415,15.8143,7.545,8.2693,1.4863501004834199,7.7263,0.5298763439290555,-0.10000000000001588,50
pre,20.0,10.1947,4.8065,5.3882,48.7965,22.2637,26.5328,4.614184546196898,5.7259,0.1661077503750633,-0.10000000000001588,50
post,20.0,9.7827,5.2095,4.5732,14.7145,7.8837,6.8308,1.4387005768221568,7.2169,0.5294881779135177,-0.10000000000001588,31
pre,20.0,9.7779,5.2325,4.5454,69.3775,38.8685,30.509,8.212775398848105,8.6397,0.12700687540963768,-0.10000000000001588,31
post,20.0,10.1341,5.3336,4.8005,15.3628,8.2944,7.0684,1.436765039073879,7.6476,0.5238644118601085,-0.10000000000001588,24
pre,20.0,10.1728,5.364,4.8088,68.0124,37.1806,30.8318,7.494178504986129,8.0028,0.12239876471449762,-0.10000000000001588,24
post,20.0,9.7255,5.1687,4.5568,14.7209,7.9388,6.7821,1.4525407594859898,7.1807,0.5342498383251132,-0.10000000000001588,18
pre,20.0,9.7713,5.2292,4.5421,42.142,23.1026,19.0394,4.606614421129444,5.4226,0.1557219081142367,-0.10000000000001588,18
post,20.0,9.95,4.7293,5.2207,15.3011,7.117,8.1841,1.4778925915550964,7.4117,0.5321775971723616,-0.10000000000001588,92
pre,20.0,9.9517,4.743,5.2087,52.6604,24.3245,28.3359,5.389067794799365,5.495,0.13437924510969926,-0.10000000000001588,92
post,20.0,10.4497,5.1492,5.3005,15.9552,7.709,8.2462,1.4583788791735868,7.814,0.5385265232009481,-0.10000000000001588,78
pre,20.0,10.3338,5.1525,5.1813,65.8008,32.8982,32.9026,6.118917767791902,4.929,0.14315964431437408,-0.10000000000001588,78
post,20.0,10.1704,5.1978,4.9726,14.3239,7.3213,7.0026,1.3458865371266044,6.9111,0.5216603396584372,-0.10000000000001588,10
pre,20.0,10.1722,5.2152,4.957,43.2851,21.0972,22.1879,4.2952157592073625,5.0217,0.15720055639596991,-0.10000000000001588,10
post,20.0,10.2564,5.8232,4.4332,15.2581,9.1908,6.0673,1.426900873126211,7.8081,0.5498010872146557,-0.10000000000001588,60
pre,20.0,10.246,5.7537,4.4923,51.8748,29.7874,22.0874,4.7410692980763525,8.9798,0.21277739941985346,-0.10000000000001588,60
post,20.0,10.1693,4.922,5.2473,15.2786,7.4385,7.8401,1.4407738858668755,7.2772,0.5219622407507192,-0.10000000000001588,38
pre,20.0,10.0908,4.8806,5.2102,60.6908,27.8484,32.8424,5.730061495094174,6.2066,0.14437598692929973,-0.10000000000001588,38
post,20.0,10.1969,4.8162,5.3807,14.5424,6.6929,7.8495,1.3656770334280863,7.0456,0.52054421069784,-0.10000000000001588,57
pre,20.0,10.1076,4.8046,5.303,59.5093,25.9143,33.595,5.821210902738444,8.1921,0.1683186813127613,-0.10000000000001588,57
post,20.0,9.8963,4.8392,5.0571,14.0374,6.7999,7.2375,1.3614254376086974,7.011,0.5448458406067772,-0.10000000000001588,49
pre,20.0,10.0097,4.9111,5.0986,29.5803,12.9737,16.6066,2.741189131238317,5.1387,0.24436881567177568,-0.10000000000001588,49
post,20.0,9.9997,5.1563,4.8434,14.6629,7.4356,7.2273,1.3997973890941329,7.1793,0.5369228843027836,-0.10000000000001588,65
pre,20.0,10.0554,5.2302,4.8252,47.9927,25.2565,22.7362,4.9684192521070125,5.1337,0.13841966687758125,-0.10000000000001588,65
post,20.0,9.9135,5.1537,4.7598,13.8849,7.2291,6.6558,1.3453339947278269,6.8185,0.5510142880798725,-0.10000000000001588,70
pre,20.0,9.7658,5.0015,4.7643,38.1538,18.891,19.2628,3.5591405453328897,5.1832,0.22987077984448684,-0.10000000000001588,70
post,20.0,10.3751,5.2497,5.1254,14.6703,7.3891,7.2812,1.349769235201961,7.1669,0.5427213192493631,-0.10000000000001588,55
pre,20.0,10.3534,5.2025,5.1509,50.8219,25.1019,25.72,4.888588196405848,4.6315,0.1275072828147011,-0.10000000000001588,55
post,20.0,10.3228,5.1762,5.1466,15.4317,7.6555,7.7762,1.4299298208704034,7.5593,0.5316660802768872,-0.10000000000001588,26
pre,20.0,10.2923,5.1096,5.1827,66.6518,31.3084,35.3434,6.466343081381067,5.8366,0.10732588805218533,-0.10000000000001588,26
post,20.0,10.2885,4.9768,5.3117,15.3002,7.4099,7.8903,1.4301588742018303,7.3274,0.52703291484002,-0.10000000000001588,97
pre,20.0,10.3013,5.0255,5.2758,53.0606,25.3585,27.7021,5.087027015252638,5.1568,0.13368055557558958,-0.10000000000001588,97
post,20.0,9.9634,5.0878,4.8756,14.5291,7.3066,7.2225,1.3916590555346158,7.1715,0.5346669084930361,-0.10000000000001588,2
pre,20.0,10.0264,5.1133,4.9131,50.0616,25.796,24.2656,5.063539612680637,4.1662,0.10153435762320775,-0.10000000000001588,2
post,20.0,9.495,4.7427,4.7523,13.3039,6.5339,6.77,1.3457344449334498,6.5547,0.5371666259821039,-0.10000000000001588,77
pre,20.0,9.6044,4.8461,4.7583,50.0502,25.0783,24.9719,5.184720867723462,4.9894,0.14612699162275286,-0.10000000000001588,77
post,20.0,9.5351,4.4633,5.0718,13.2252,6.0272,7.198,1.3291754870622676,6.4896,0.522700807405655,-0.10000000000001588,76
pre,20.0,9.4926,4.4674,5.0252,62.4412,29.3355,33.1057,7.273405085969001,4.9916,0.09371799212246186,-0.10000000000001588,76
post,20.0,9.5711,4.8208,4.7503,13.3553,6.6947,6.6606,1.3420443253644059,6.6155,0.5492095083192925,-0.10000000000001588,86
