samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,active_diff,active_diff_prop,gamma,replicate
20.0,0.0253,0.0147,0.0106,0.0267,0.0153,0.0114,0.0257,0.9829426338860302,-0.4000000000000635,94.0
20.0,0.0288,0.0115,0.0173,0.0297,0.0121,0.0176,0.0291,0.9926900584795322,-0.4000000000000635,95.0
20.0,0.038,0.0123,0.0257,0.0395,0.0131,0.0264,0.0379,0.944498711165378,-0.4000000000000635,96.0
20.0,0.0314,0.0137,0.0177,0.0339,0.0154,0.0185,0.0311,0.9364190373118945,-0.4000000000000635,97.0
20.0,0.0306,0.0151,0.0155,0.0321,0.0155,0.0166,0.0295,0.9228449912660439,-0.4000000000000635,98.0
20.0,0.0269,0.0162,0.0107,0.0285,0.0168,0.0117,0.0267,0.9680021367521369,-0.4000000000000635,99.0
20.0,0.0223,0.0131,0.0092,0.0241,0.014,0.0101,0.0209,0.894054834054834,-0.30000000000003585,0.0
20.0,0.023,0.0068,0.0162,0.0239,0.0074,0.0165,0.0225,0.9623015873015872,-0.30000000000003585,1.0
20.0,0.0278,0.0138,0.014,0.0287,0.014,0.0147,0.0283,0.9916666666666667,-0.30000000000003585,2.0
20.0,0.0252,0.0144,0.0108,0.0276,0.0147,0.0129,0.0266,0.9618347338935574,-0.30000000000003585,3.0
20.0,0.0217,0.0101,0.0116,0.0223,0.0103,0.012,0.0219,0.9911616161616162,-0.30000000000003585,4.0
20.0,0.0267,0.013,0.0137,0.0283,0.0139,0.0144,0.0261,0.9209712719146681,-0.30000000000003585,5.0
20.0,0.0244,0.0078,0.0166,0.0256,0.0086,0.017,0.0234,0.9380030400438565,-0.30000000000003585,6.0
20.0,0.0283,0.015,0.0133,0.0305,0.0165,0.014,0.0275,0.8719551282051282,-0.30000000000003585,7.0
20.0,0.021,0.0115,0.0095,0.0213,0.0118,0.0095,0.0209,0.9888682745825603,-0.30000000000003585,8.0
20.0,0.016,0.0112,0.0048,0.0163,0.0113,0.005,0.0161,0.9950372208436725,-0.30000000000003585,9.0
20.0,0.0349,0.0166,0.0183,0.0388,0.0184,0.0204,0.0342,0.8527933535998052,-0.30000000000003585,10.0
20.0,0.0324,0.0194,0.013,0.034,0.0202,0.0138,0.032,0.9472651222651223,-0.30000000000003585,11.0
20.0,0.037,0.0163,0.0207,0.0385,0.0171,0.0214,0.0373,0.9844241779725651,-0.30000000000003585,12.0
20.0,0.0329,0.0131,0.0198,0.0347,0.014,0.0207,0.0337,0.9833990795529258,-0.30000000000003585,13.0
20.0,0.0312,0.0196,0.0116,0.0336,0.021,0.0126,0.0316,0.964803204458377,-0.30000000000003585,14.0
20.0,0.0264,0.0106,0.0158,0.0279,0.0116,0.0163,0.0259,0.9443374218374218,-0.30000000000003585,15.0
20.0,0.0315,0.0153,0.0162,0.0333,0.0162,0.0171,0.0305,0.9381357433989014,-0.30000000000003585,16.0
20.0,0.0268,0.0095,0.0173,0.0288,0.0101,0.0187,0.026,0.8309953934953935,-0.30000000000003585,17.0
20.0,0.0344,0.0148,0.0196,0.0363,0.0167,0.0196,0.0325,0.8602155340250579,-0.30000000000003585,18.0
20.0,0.0295,0.0128,0.0167,0.0307,0.013,0.0177,0.0299,0.9854545454545455,-0.30000000000003585,19.0
20.0,0.0299,0.0144,0.0155,0.0327,0.0152,0.0175,0.0299,0.9371559987631415,-0.30000000000003585,20.0
20.0,0.0266,0.0131,0.0135,0.0278,0.0138,0.014,0.0268,0.9807713251109478,-0.30000000000003585,21.0
20.0,0.0339,0.0171,0.0168,0.036,0.0173,0.0187,0.034,0.9081529581529583,-0.30000000000003585,22.0
20.0,0.0377,0.0146,0.0231,0.0392,0.0151,0.0241,0.0382,0.9797814207650273,-0.30000000000003585,23.0
20.0,0.0326,0.0209,0.0117,0.0349,0.0227,0.0122,0.0339,0.9725874125874125,-0.30000000000003585,24.0
20.0,0.0279,0.0139,0.014,0.0283,0.0142,0.0141,0.0277,0.9768630616088243,-0.30000000000003585,25.0
20.0,0.0257,0.0137,0.012,0.0267,0.014,0.0127,0.0255,0.9705685618729099,-0.30000000000003585,26.0
20.0,0.0307,0.0204,0.0103,0.0344,0.0228,0.0116,0.0312,0.9414403778040141,-0.30000000000003585,27.0
20.0,0.0334,0.0238,0.0096,0.0336,0.024,0.0096,0.0334,0.9928571428571429,-0.30000000000003585,28.0
20.0,0.0403,0.0137,0.0266,0.0429,0.0153,0.0276,0.0395,0.9021933621933622,-0.30000000000003585,29.0
20.0,0.0282,0.011,0.0172,0.0307,0.013,0.0177,0.0267,0.9079383579383581,-0.30000000000003585,30.0
